date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-04-14 07:00:00,7,14,0,4,0,1,37.22,5.58,9860.0,9818.0,8451.0,10111.0,10034.0,7988.0,236.0,34.95,0.148093220338983,250.0,0.25,0.001,200.0,0.0,0.0,330.0,37.330000000000005,0.1131212121212121,6671.0,5629.06,0.8438105231599461,8.820499,16.254496,239.7927,100.0,50.0,8.2455,14.746784,233.54877,66.5,1.5,4.2705,9.576408,166.23286,0.0,54.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,27.93
2025-04-14 08:00:00,8,14,0,4,0,1,27.93,2.66,9788.0,9860.0,8446.0,9955.0,10111.0,7866.0,236.0,35.15,0.1489406779661017,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,38.17,0.1156666666666666,6671.0,5629.41,0.8438629890571129,9.8705,18.204588,245.77081,100.0,115.5,8.820499,16.254496,239.7927,100.0,50.0,6.0205,9.123838,160.25562,0.0,171.5,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,26.3
2025-04-14 09:00:00,9,14,0,4,0,1,26.3,0.1,9714.0,9788.0,8442.0,9608.0,9955.0,7790.0,236.0,38.75,0.1641949152542373,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,30.85,0.0934848484848484,6671.0,5629.11,0.8438180182881126,10.195499,18.367765,240.18242,57.0,139.0,9.8705,18.204588,245.77081,100.0,115.5,7.8704996,9.36138,150.9433,0.0,302.5,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,24.99
2025-04-14 10:00:00,10,14,0,4,0,1,24.99,-1.69,9632.0,9714.0,8461.0,9360.0,9608.0,7710.0,236.0,34.6,0.1466101694915254,250.0,0.25,0.001,200.0,0.0,0.0,330.0,24.05,0.0728787878787878,6671.0,5630.11,0.8439679208514466,11.0205,20.272455,246.35744,58.0,261.5,10.195499,18.367765,240.18242,57.0,139.0,9.6205,10.372761,155.64642,10.5,425.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,24.41
2025-04-14 11:00:00,11,14,0,4,0,1,24.41,-3.01,9508.0,9632.0,8463.0,9288.0,9360.0,7705.0,236.0,33.7,0.1427966101694915,250.0,0.25,0.001,200.0,0.0,0.0,330.0,13.43,0.0406969696969697,6671.0,5629.110000000001,0.8438180182881128,12.1705,22.320972,245.64465,46.0,427.5,11.0205,20.272455,246.35744,58.0,261.5,11.4205,11.671883,152.13062,17.0,526.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,23.88
2025-04-14 12:00:00,12,14,0,4,0,1,23.88,-2.57,9313.0,9508.0,8367.0,9290.0,9288.0,7659.0,236.0,33.8,0.1432203389830508,250.0,0.27,0.00108,200.0,0.0,0.0,330.0,24.69,0.0748181818181818,6671.0,5633.84,0.8445270574126817,13.1455,23.071537,247.03342,41.0,552.0,12.1705,22.320972,245.64465,46.0,427.5,12.8705,14.973272,161.11241,64.0,597.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,23.48
2025-04-14 13:00:00,13,14,0,4,0,1,23.48,-0.71,9244.0,9313.0,8362.0,9189.0,9290.0,7651.0,236.0,35.12,0.1488135593220338,250.0,0.27,0.00108,200.0,0.0,0.0,330.0,25.08,0.076,6671.0,5633.150000000001,0.8444236246439815,13.620501,22.594967,248.28021,14.5,612.0,13.1455,23.071537,247.03342,41.0,552.0,13.8955,16.175713,172.82974,91.0,626.5,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,23.95
2025-04-14 14:00:00,14,14,0,4,0,1,23.95,2.08,9302.0,9244.0,8296.0,9233.0,9189.0,8030.0,236.0,35.53,0.1505508474576271,250.0,0.27,0.00108,200.0,0.0,0.0,330.0,37.34,0.1131515151515151,6671.0,5633.9,0.8445360515664817,14.3705,22.414253,249.90292,28.0,623.5,13.620501,22.594967,248.28021,14.5,612.0,14.470499,17.688435,168.35306,43.0,619.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,25.3
2025-04-14 15:00:00,15,14,0,4,0,1,25.3,10.73,9434.0,9302.0,8380.0,9542.0,9233.0,8781.0,236.0,35.97,0.1524152542372881,250.0,0.27,0.00108,200.0,0.0,0.0,330.0,54.09,0.1639090909090909,6671.0,5630.5,0.8440263828511467,14.7455,22.498634,254.3484,64.0,547.5,14.3705,22.414253,249.90292,28.0,623.5,13.4955,20.81184,159.5451,84.0,575.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,26.0
2025-04-14 16:00:00,16,14,0,4,0,1,26.0,26.66,9632.0,9434.0,8769.0,9645.0,9542.0,8903.0,236.0,37.61,0.159364406779661,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,97.02,0.294,6671.0,5627.78,0.8436186478788786,14.695499,21.839203,253.66748,57.5,488.5,14.7455,22.498634,254.3484,64.0,547.5,11.695499,20.088696,154.47661,100.0,454.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,39.95
2025-04-14 17:00:00,17,14,0,4,0,1,39.95,26.77,9677.0,9632.0,8913.0,9674.0,9645.0,9211.0,236.0,38.72,0.1640677966101695,250.0,0.25,0.001,200.0,0.0,0.0,330.0,108.88,0.3299393939393939,6671.0,5628.76,0.843765552390946,14.4705,19.223312,251.79375,31.5,378.0,14.695499,21.839203,253.66748,57.5,488.5,10.1955,19.30997,152.21039,100.0,302.5,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,48.0
2025-04-14 18:00:00,18,14,0,4,0,1,48.0,26.84,9667.0,9677.0,9097.0,9789.0,9674.0,9235.0,236.0,39.28,0.1664406779661017,250.0,0.25,0.001,200.0,0.0,0.0,330.0,108.4,0.3284848484848485,6671.0,5627.5,0.8435766751611452,13.6455,17.57734,256.93048,54.0,267.5,14.4705,19.223312,251.79375,31.5,378.0,8.9455,18.116306,151.58234,100.0,196.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,88.89
2025-04-14 19:00:00,19,14,0,4,0,1,88.89,25.85,9582.0,9667.0,9001.0,9584.0,9789.0,9069.0,236.0,38.28,0.1622033898305084,250.0,0.25,0.001,200.0,0.0,0.0,330.0,120.55,0.3653030303030303,6671.0,5627.43,0.843566181981712,12.195499,14.326117,252.92169,67.5,114.5,13.6455,17.57734,256.93048,54.0,267.5,7.9205,16.985622,153.52748,86.5,64.5,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,59.75
2025-04-14 20:00:00,20,14,0,4,0,1,59.75,23.08,9351.0,9582.0,8493.0,9112.0,9584.0,8727.0,236.0,39.75,0.1684322033898305,250.0,0.25,0.001,200.0,0.0,0.0,330.0,107.58,0.326,6671.0,5630.32,0.8439994003897466,10.3455,12.626026,252.24985,50.0,28.5,12.195499,14.326117,252.92169,67.5,114.5,7.1955004,17.106352,158.63232,88.5,23.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,44.96
2025-04-14 21:00:00,21,14,0,4,0,1,44.96,10.12,8738.0,9351.0,8202.0,8853.0,9112.0,8279.0,236.0,38.81,0.1644491525423728,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,63.76,0.1932121212121212,6671.0,5631.400000000001,0.8441612951581473,9.2705,14.066404,258.23993,0.0,0.0,10.3455,12.626026,252.24985,50.0,28.5,6.9455004,16.73323,157.77997,92.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,33.34
2025-04-14 22:00:00,22,14,0,4,0,1,33.34,3.06,8658.0,8738.0,7912.0,8406.0,8853.0,8068.0,236.0,38.7,0.1639830508474576,250.0,0.25,0.001,200.0,0.0,0.0,330.0,66.7,0.2021212121212121,6671.0,5632.63,0.8443456753110479,8.5205,13.976912,256.63647,0.0,0.0,9.2705,14.066404,258.23993,0.0,0.0,7.2955,16.196789,162.90259,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,41.17
2025-04-14 23:00:00,23,14,0,4,0,1,41.17,1.23,8404.0,8658.0,7865.0,8454.0,8406.0,7902.0,236.0,39.78,0.1685593220338983,250.0,0.25,0.001,200.0,0.0,0.0,330.0,36.84,0.1116363636363636,6671.0,5635.81,0.8448223654624495,7.6705,11.819026,257.85797,0.0,0.0,8.5205,13.976912,256.63647,0.0,0.0,7.7955,15.999312,169.16553,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,32.34
2025-04-15 00:00:00,0,15,1,4,0,1,32.34,0.97,8365.0,8404.0,7806.0,8457.0,8454.0,8044.0,236.0,40.35,0.1709745762711864,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,96.64,0.2928484848484848,6671.0,5637.08,0.8450127417178833,6.8205004,10.6385975,262.3379,0.0,0.0,7.6705,11.819026,257.85797,0.0,0.0,8.2205,15.457227,171.92139,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,36.59
2025-04-15 01:00:00,1,15,1,4,0,1,36.59,2.34,8327.0,8365.0,7789.0,8561.0,8457.0,7941.0,236.0,40.35,0.1709745762711864,250.0,0.25,0.001,200.0,0.0,0.0,330.0,56.35,0.1707575757575757,6671.0,5639.24,0.8453365312546844,6.1955,10.552238,260.13812,0.0,0.0,6.8205004,10.6385975,262.3379,0.0,0.0,8.4705,15.959116,178.7638,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,32.18
2025-04-15 02:00:00,2,15,1,4,0,1,32.18,2.25,8356.0,8327.0,7860.0,8645.0,8561.0,7998.0,236.0,40.35,0.1709745762711864,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,76.21000000000001,0.2309393939393939,6671.0,5640.1900000000005,0.8454789386898517,5.6205,9.388155,261.2721,0.0,0.0,6.1955,10.552238,260.13812,0.0,0.0,7.7955003,14.032063,182.81393,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,27.97
2025-04-15 03:00:00,3,15,1,4,0,1,27.97,21.42,8673.0,8356.0,8010.0,8939.0,8645.0,8246.0,236.0,40.05,0.1697033898305084,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,96.38,0.292060606060606,6671.0,5639.71,0.8454069854594514,3.9455001,6.9587493,270.4043,0.0,0.0,5.6205,9.388155,261.2721,0.0,0.0,7.7205,12.509985,193.78766,89.5,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,30.83
2025-04-15 04:00:00,4,15,1,4,0,1,30.83,25.42,9075.0,8673.0,8646.0,9472.0,8939.0,9037.0,236.0,40.35,0.1709745762711864,250.0,0.25,0.001,200.0,0.0,0.0,330.0,117.56,0.3562424242424242,6671.0,5639.110000000001,0.8453170439214511,3.4455,6.2688317,267.44556,0.0,0.0,3.9455001,6.9587493,270.4043,0.0,0.0,7.7454996,12.592115,204.7833,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,59.03
2025-04-15 05:00:00,5,15,1,4,0,1,59.03,30.36,9709.0,9075.0,9392.0,9827.0,9472.0,9652.0,236.0,40.31,0.1708050847457627,250.0,0.25,0.001,200.0,0.0,0.0,330.0,112.28,0.3402424242424242,6671.0,5638.14,0.8451716384350173,2.7205,5.329666,265.17218,0.0,0.0,3.4455,6.2688317,267.44556,0.0,0.0,8.445499,13.806732,224.61115,64.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,77.53
2025-04-15 06:00:00,6,15,1,4,0,1,77.53,37.22,9991.0,9709.0,9818.0,9811.0,9827.0,10034.0,236.0,43.05,0.1824152542372881,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,122.29,0.3705757575757575,6671.0,5638.01,0.8451521511017839,2.4955,3.577197,259.77295,6.5,2.5,2.7205,5.329666,265.17218,0.0,0.0,8.2455,14.746784,233.54877,66.5,1.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,62.94
2025-04-15 07:00:00,7,15,1,4,0,1,62.94,27.93,9953.0,9991.0,9860.0,9625.0,9811.0,10111.0,236.0,42.48,0.18,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,11.64,0.0352727272727272,6671.0,5640.9,0.8455853695098186,4.0205,2.0780475,270.86786,0.0,64.0,2.4955,3.577197,259.77295,6.5,2.5,8.820499,16.254496,239.7927,100.0,50.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,25.99
2025-04-15 08:00:00,8,15,1,4,0,1,25.99,26.3,9617.0,9953.0,9788.0,9413.0,9625.0,9955.0,236.0,40.57,0.1719067796610169,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,8.26,0.025030303030303,6671.0,5631.8,0.8442212561834808,5.6205,1.9033861,159.69937,13.5,185.5,4.0205,2.0780475,270.86786,0.0,64.0,9.8705,18.204588,245.77081,100.0,115.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,20.56
2025-04-15 09:00:00,9,15,1,4,0,1,20.56,24.99,9330.0,9617.0,9714.0,9180.0,9413.0,9608.0,236.0,39.64,0.1679661016949152,250.0,0.25,0.001,200.0,0.0,0.0,330.0,25.37,0.0768787878787878,6671.0,5627.04,0.8435077199820117,7.6204996,3.2131588,150.29665,52.0,318.5,5.6205,1.9033861,159.69937,13.5,185.5,10.195499,18.367765,240.18242,57.0,139.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,4.71
2025-04-15 10:00:00,10,15,1,4,0,1,4.71,24.41,9142.0,9330.0,9632.0,9134.0,9180.0,9360.0,236.0,38.24,0.1620338983050847,250.0,0.25,0.001,200.0,0.0,0.0,330.0,24.35,0.0737878787878787,6671.0,5631.639999999999,0.8441972717733472,9.6705,4.769239,146.13153,100.0,438.5,7.6204996,3.2131588,150.29665,52.0,318.5,11.0205,20.272455,246.35744,58.0,261.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,2.19
2025-04-15 11:00:00,11,15,1,4,0,1,2.19,23.88,8998.0,9142.0,9508.0,8936.0,9134.0,9288.0,236.0,42.83,0.1814830508474576,250.0,0.25,0.001,200.0,0.0,0.0,330.0,14.11,0.0427575757575757,6671.0,5635.27,0.8447414180782492,11.3455,5.7684245,152.13904,100.0,493.5,9.6705,4.769239,146.13153,100.0,438.5,12.1705,22.320972,245.64465,46.0,427.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,2.57
2025-04-15 12:00:00,12,15,1,4,0,1,2.57,23.48,8829.0,8998.0,9313.0,8884.0,8936.0,9290.0,236.0,65.81,0.2788559322033898,250.0,0.25,0.001,200.0,0.0,0.0,330.0,26.71,0.0809393939393939,6671.0,5634.43,0.8446154999250488,12.8705,6.748023,158.50749,74.0,572.0,11.3455,5.7684245,152.13904,100.0,493.5,13.1455,23.071537,247.03342,41.0,552.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,4.0
2025-04-15 13:00:00,13,15,1,4,0,1,4.0,23.95,8766.0,8829.0,9244.0,8976.0,8884.0,9189.0,236.0,71.02,0.3009322033898305,250.0,0.24,0.0009599999999999,200.0,0.0,0.0,330.0,40.17,0.1217272727272727,6671.0,5629.63,0.8438959676210464,14.1455,7.9287214,154.53157,10.0,639.0,12.8705,6.748023,158.50749,74.0,572.0,13.620501,22.594967,248.28021,14.5,612.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,6.94
2025-04-15 14:00:00,14,15,1,4,0,1,6.94,25.3,8705.0,8766.0,9302.0,9042.0,8976.0,9233.0,236.0,60.05,0.2544491525423729,250.0,0.25,0.001,200.0,0.0,0.0,330.0,44.22,0.134,6671.0,5627.0,0.8435017238794783,15.0205,9.404179,141.36716,4.5,640.0,14.1455,7.9287214,154.53157,10.0,639.0,14.3705,22.414253,249.90292,28.0,623.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,8.33
2025-04-15 15:00:00,15,15,1,4,0,1,8.33,26.0,8755.0,8705.0,9434.0,9291.0,9042.0,9542.0,236.0,46.8,0.1983050847457627,250.0,0.25,0.001,200.0,0.0,0.0,330.0,44.15,0.1337878787878788,6671.0,5628.070000000001,0.8436621196222457,15.4955,12.601288,134.41922,5.5,595.0,15.0205,9.404179,141.36716,4.5,640.0,14.7455,22.498634,254.3484,64.0,547.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,16.64
2025-04-15 16:00:00,16,15,1,4,0,1,16.64,39.95,8935.0,8755.0,9632.0,9518.0,9291.0,9645.0,236.0,41.7,0.1766949152542373,250.0,0.25,0.001,200.0,0.0,0.0,330.0,69.16,0.2095757575757575,6671.0,5625.0,0.8432019187528107,14.945499,14.13397,131.92747,6.0,514.0,15.4955,12.601288,134.41922,5.5,595.0,14.695499,21.839203,253.66748,57.5,488.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,24.03
2025-04-15 17:00:00,17,15,1,4,0,1,24.03,48.0,9157.0,8935.0,9677.0,9680.0,9518.0,9674.0,236.0,41.51,0.1758898305084745,250.0,0.25,0.001,200.0,0.0,0.0,330.0,83.41,0.2527575757575757,6671.0,5626.76,0.8434657472642783,14.0205,14.494136,128.55025,1.0,392.0,14.945499,14.13397,131.92747,6.0,514.0,14.4705,19.223312,251.79375,31.5,378.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,29.53
2025-04-15 18:00:00,18,15,1,4,0,1,29.53,88.89,9277.0,9157.0,9667.0,9567.0,9680.0,9789.0,236.0,41.41,0.1754661016949152,250.0,0.25,0.001,200.0,0.0,0.0,330.0,70.0,0.2121212121212121,6671.0,5628.85,0.843779043621646,12.9205,13.672327,126.663956,0.0,275.0,14.0205,14.494136,128.55025,1.0,392.0,13.6455,17.57734,256.93048,54.0,267.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,35.91
2025-04-15 19:00:00,19,15,1,4,0,1,35.91,59.75,9289.0,9277.0,9582.0,9257.0,9567.0,9584.0,236.0,41.55,0.1760593220338983,250.0,0.25,0.001,200.0,0.0,0.0,330.0,35.05,0.1062121212121212,6671.0,5635.02,0.8447039424374158,11.2955,11.678179,120.34035,0.0,144.0,12.9205,13.672327,126.663956,0.0,275.0,12.195499,14.326117,252.92169,67.5,114.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,19.55
2025-04-15 20:00:00,20,15,1,4,0,1,19.55,44.96,9065.0,9289.0,9351.0,8655.0,9257.0,9112.0,236.0,41.55,0.1760593220338983,250.0,0.25,0.001,200.0,0.0,0.0,330.0,37.5,0.1136363636363636,6671.0,5636.56,0.8449347923849497,9.3455,11.56926,119.3085,0.0,36.0,11.2955,11.678179,120.34035,0.0,144.0,10.3455,12.626026,252.24985,50.0,28.5,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,14.18
2025-04-15 21:00:00,21,15,1,4,0,1,14.18,33.34,8664.0,9065.0,8738.0,8283.0,8655.0,8853.0,236.0,41.55,0.1760593220338983,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,35.8,0.1084848484848484,6671.0,5635.81,0.8448223654624494,8.2205,12.080176,115.15341,0.0,0.0,9.3455,11.56926,119.3085,0.0,36.0,9.2705,14.066404,258.23993,0.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,7.45
2025-04-15 22:00:00,22,15,1,4,0,1,7.45,41.17,8173.0,8664.0,8658.0,8227.0,8283.0,8406.0,236.0,41.02,0.1738135593220339,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,22.74,0.0689090909090909,6671.0,5637.85,0.8451281666916505,7.8955,12.437516,108.07456,27.0,0.0,8.2205,12.080176,115.15341,0.0,0.0,8.5205,13.976912,256.63647,0.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,3.11
2025-04-15 23:00:00,23,15,1,4,0,1,3.11,32.34,7772.0,8173.0,8404.0,8059.0,8227.0,8454.0,236.0,41.12,0.1742372881355932,250.0,0.25,0.001,200.0,0.0,0.0,330.0,20.11,0.0609393939393939,6671.0,5637.43,0.8450652076150502,7.8455,12.025003,102.920555,21.0,0.0,7.8955,12.437516,108.07456,27.0,0.0,7.6705,11.819026,257.85797,0.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,2.88
2025-04-16 00:00:00,0,16,2,4,0,1,2.88,36.59,7745.0,7772.0,8365.0,7904.0,8059.0,8457.0,236.0,41.82,0.1772033898305084,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,20.32,0.0615757575757575,6671.0,5637.9800000000005,0.8451476540248839,7.5705004,11.924456,100.52772,48.0,0.0,7.8455,12.025003,102.920555,21.0,0.0,6.8205004,10.6385975,262.3379,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,2.23
2025-04-16 01:00:00,1,16,2,4,0,1,2.23,32.18,7650.0,7745.0,8327.0,7780.0,7904.0,8561.0,236.0,42.44,0.1798305084745762,250.0,0.25,0.001,200.0,0.0,0.0,330.0,20.0,0.0606060606060606,6671.0,5638.53,0.8452301004347174,7.9455004,12.138315,94.76236,57.0,0.0,7.5705004,11.924456,100.52772,48.0,0.0,6.1955,10.552238,260.13812,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,3.11
2025-04-16 02:00:00,2,16,2,4,0,1,3.11,27.97,7763.0,7650.0,8356.0,7763.0,7780.0,8645.0,236.0,41.14,0.174322033898305,250.0,0.25,0.001,200.0,0.0,0.0,330.0,18.34,0.0555757575757575,6671.0,5639.4,0.8453605156648178,8.1955,12.7550125,100.6761,11.0,0.0,7.9455004,12.138315,94.76236,57.0,0.0,5.6205,9.388155,261.2721,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,7.63
2025-04-16 03:00:00,3,16,2,4,0,1,7.63,30.83,8203.0,7763.0,8673.0,8025.0,7763.0,8939.0,236.0,40.23,0.1704661016949152,250.0,0.25,0.001,200.0,0.0,0.0,330.0,20.47,0.062030303030303,6671.0,5637.21,0.8450322290511167,7.3705,12.092099,93.008224,45.0,0.0,8.1955,12.7550125,100.6761,11.0,0.0,3.9455001,6.9587493,270.4043,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,21.92
2025-04-16 04:00:00,4,16,2,4,0,1,21.92,59.03,8837.0,8203.0,9075.0,8740.0,8025.0,9472.0,236.0,41.55,0.1760593220338983,250.0,0.25,0.001,200.0,0.0,0.0,330.0,24.73,0.0749393939393939,6671.0,5635.7,0.8448058761804826,7.2454996,11.883339,95.630554,27.0,0.0,7.3705,12.092099,93.008224,45.0,0.0,3.4455,6.2688317,267.44556,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,24.94
2025-04-16 05:00:00,5,16,2,4,0,1,24.94,77.53,9685.0,8837.0,9709.0,9574.0,8740.0,9827.0,236.0,41.41,0.1754661016949152,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,15.17,0.0459696969696969,6671.0,5634.1,0.8445660320791486,7.3455,11.832026,94.65053,31.5,0.0,7.2454996,11.883339,95.630554,27.0,0.0,2.7205,5.329666,265.17218,0.0,0.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,27.08
2025-04-16 06:00:00,6,16,2,4,0,1,27.08,62.94,9819.0,9685.0,9991.0,9942.0,9574.0,9811.0,236.0,40.56,0.171864406779661,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,27.14,0.0822424242424242,6671.0,5632.28,0.844293209413881,7.4205,11.908018,98.62124,57.5,3.0,7.3455,11.832026,94.65053,31.5,0.0,2.4955,3.577197,259.77295,6.5,2.5,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,27.86
2025-04-16 07:00:00,7,16,2,4,0,1,27.86,25.99,9747.0,9819.0,9953.0,9962.0,9942.0,9625.0,236.0,35.32,0.1496610169491525,250.0,0.25,0.001,200.0,0.0,0.0,330.0,37.83,0.1146363636363636,6671.0,5633.9800000000005,0.8445480437715486,8.5205,12.376303,104.45279,61.5,58.0,7.4205,11.908018,98.62124,57.5,3.0,4.0205,2.0780475,270.86786,0.0,64.0,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,28.4
2025-04-16 08:00:00,8,16,2,4,0,1,28.4,20.56,9606.0,9747.0,9617.0,9856.0,9962.0,9413.0,236.0,33.72,0.1428813559322033,250.0,0.25,0.001,200.0,0.0,0.0,330.0,31.92,0.0967272727272727,6671.0,5636.85,0.8449782641283167,9.8455,11.155576,98.36264,86.5,149.0,8.5205,12.376303,104.45279,61.5,58.0,5.6205,1.9033861,159.69937,13.5,185.5,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,28.1
2025-04-16 09:00:00,9,16,2,4,0,1,28.1,4.71,9436.0,9606.0,9330.0,9815.0,9856.0,9180.0,236.0,33.55,0.1421610169491525,250.0,0.26,0.00104,200.0,0.0,0.0,330.0,37.06,0.1123030303030303,6671.0,5635.44,0.8447669015140158,11.570499,11.778668,105.80367,59.5,279.0,9.8455,11.155576,98.36264,86.5,149.0,7.6204996,3.2131588,150.29665,52.0,318.5,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,26.95
2025-04-16 10:00:00,10,16,2,4,0,1,26.95,2.19,9410.0,9436.0,9142.0,9624.0,9815.0,9134.0,236.0,32.25,0.1366525423728813,250.0,0.25,0.001,200.0,0.0,0.0,330.0,29.3,0.0887878787878787,6671.0,5633.610000000001,0.8444925798231151,13.1705,12.583612,111.13129,62.5,403.0,11.570499,11.778668,105.80367,59.5,279.0,9.6705,4.769239,146.13153,100.0,438.5,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,21.24
2025-04-16 11:00:00,11,16,2,4,0,1,21.24,2.57,9370.0,9410.0,8998.0,9537.0,9624.0,8936.0,236.0,35.55,0.1506355932203389,250.0,0.25,0.001,200.0,0.0,0.0,330.0,12.5,0.0378787878787878,6671.0,5633.81,0.8445225603357817,14.570499,12.8353615,116.98223,63.0,461.5,13.1705,12.583612,111.13129,62.5,403.0,11.3455,5.7684245,152.13904,100.0,493.5,35.312,34.407,103.35,104.25,57.77020499999999,57.323488,66.18,65.42,14.73
