date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_IT-CNORTH,ftc_IT-Sardinia,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-02-26 05:00:00,5,26,2,2,0,0,0.0,150.0,12.7282505,15.040617,308.6671,100.0,0.0,13.00325,12.612736,316.96155,100.0,0.0,12.45325,9.033482,272.4619,100.0,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 06:00:00,6,26,2,2,0,0,0.0,150.0,12.40325,16.485332,317.67682,100.0,0.0,12.7282505,15.040617,308.6671,100.0,0.0,12.303249,8.753021,264.7953,98.5,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 07:00:00,7,26,2,2,0,0,0.0,150.0,12.178249,17.581009,316.79584,100.0,0.0,12.40325,16.485332,317.67682,100.0,0.0,12.07825,8.751654,261.9389,100.0,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 08:00:00,8,26,2,2,0,0,0.0,150.0,12.27825,20.836117,315.82794,97.5,32.0,12.178249,17.581009,316.79584,100.0,0.0,12.328251,11.155267,264.20917,100.0,27.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 09:00:00,9,26,2,2,0,0,0.0,150.0,12.90325,21.144402,313.55228,100.0,146.5,12.27825,20.836117,315.82794,97.5,32.0,13.15325,12.841992,281.43408,93.0,120.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 10:00:00,10,26,2,2,0,0,0.0,150.0,13.40325,25.686863,317.1229,100.0,301.5,12.90325,21.144402,313.55228,100.0,146.5,13.803249,10.102598,114.08293,92.5,217.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 11:00:00,11,26,2,2,0,0,0.0,150.0,13.67825,27.620777,314.4649,100.0,360.5,13.40325,25.686863,317.1229,100.0,301.5,14.25325,11.195211,162.55461,56.0,317.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 12:00:00,12,26,2,2,0,0,0.0,150.0,13.953251,29.790195,311.27698,93.0,447.5,13.67825,27.620777,314.4649,100.0,360.5,14.3532505,17.336529,173.1048,53.5,469.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 13:00:00,13,26,2,2,0,0,0.0,150.0,14.02825,30.700344,310.31705,58.0,525.0,13.953251,29.790195,311.27698,93.0,447.5,14.87825,17.037899,166.02434,71.0,487.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 14:00:00,14,26,2,2,0,0,0.0,150.0,14.1032505,35.298504,308.6955,31.5,625.5,14.02825,30.700344,310.31705,58.0,525.0,15.52825,13.326452,173.08221,74.0,407.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 15:00:00,15,26,2,2,0,0,0.0,150.0,13.953251,35.429604,305.87793,26.5,549.5,14.1032505,35.298504,308.6955,31.5,625.5,15.828251,11.860815,167.29077,100.0,424.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 16:00:00,16,26,2,2,0,0,0.0,150.0,13.3532505,33.628754,306.13666,22.0,381.0,13.953251,35.429604,305.87793,26.5,549.5,15.803249,12.095005,162.3106,100.0,314.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 17:00:00,17,26,2,2,0,0,0.0,150.0,13.15325,31.614117,304.17667,54.0,238.0,13.3532505,33.628754,306.13666,22.0,381.0,15.578251,9.513588,151.68326,100.0,172.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 18:00:00,18,26,2,2,0,0,0.0,150.0,12.50325,30.62939,307.37988,50.0,63.5,13.15325,31.614117,304.17667,54.0,238.0,15.17825,8.169643,120.27368,100.0,49.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 19:00:00,19,26,2,2,0,0,0.0,150.0,12.17825,28.529753,305.58856,52.5,1.0,12.50325,30.62939,307.37988,50.0,63.5,14.80325,8.749238,275.1424,100.0,0.5,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 20:00:00,20,26,2,2,0,0,0.0,150.0,12.12825,28.705673,305.91293,47.0,0.0,12.17825,28.529753,305.58856,52.5,1.0,14.6032505,7.6634264,272.287,100.0,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 21:00:00,21,26,2,2,0,0,0.0,150.0,12.37825,27.721151,305.89273,42.5,0.0,12.12825,28.705673,305.91293,47.0,0.0,14.303249,6.8444257,106.97035,100.0,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 22:00:00,22,26,2,2,0,0,0.0,150.0,12.40325,28.843777,308.60736,31.0,0.0,12.37825,27.721151,305.89273,42.5,0.0,14.053249,7.4795804,118.835464,100.0,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-26 23:00:00,23,26,2,2,0,0,0.0,150.0,12.3532505,27.226368,311.00745,32.0,0.0,12.40325,28.843777,308.60736,31.0,0.0,13.95325,8.474077,134.5888,99.5,0.0,41.336,44.291,99.5,99.75,69.179114,69.456624,69.56,70.26,0
2025-02-27 00:00:00,0,27,3,2,0,0,0.0,150.0,12.52825,25.871826,304.3292,24.0,0.0,12.3532505,27.226368,311.00745,32.0,0.0,13.8532505,7.7502327,146.93008,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 01:00:00,1,27,3,2,0,0,0.0,150.0,12.6032505,25.556751,306.27835,29.0,0.0,12.52825,25.871826,304.3292,24.0,0.0,13.65325,8.177286,158.02911,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 02:00:00,2,27,3,2,0,0,0.0,150.0,12.62825,25.236195,303.81543,45.0,0.0,12.6032505,25.556751,306.27835,29.0,0.0,13.50325,11.424167,154.08139,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 03:00:00,3,27,3,2,0,0,0.0,150.0,12.55325,23.348022,305.1527,33.0,0.0,12.62825,25.236195,303.81543,45.0,0.0,13.30325,11.75111,154.64279,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 04:00:00,4,27,3,2,0,0,0.0,150.0,12.55325,23.926342,304.86215,33.5,0.0,12.55325,23.348022,305.1527,33.0,0.0,13.00325,12.612736,316.96155,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 05:00:00,5,27,3,2,0,0,0.0,150.0,12.40325,22.929272,305.35068,38.0,0.0,12.55325,23.926342,304.86215,33.5,0.0,12.7282505,15.040617,308.6671,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 06:00:00,6,27,3,2,0,0,0.0,150.0,12.27825,20.609737,308.6632,30.0,0.0,12.40325,22.929272,305.35068,38.0,0.0,12.40325,16.485332,317.67682,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 07:00:00,7,27,3,2,0,0,0.0,150.0,12.12825,20.074024,308.893,36.5,0.0,12.27825,20.609737,308.6632,30.0,0.0,12.178249,17.581009,316.79584,100.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 08:00:00,8,27,3,2,0,0,0.0,150.0,12.30325,18.920181,309.28906,26.0,47.0,12.12825,20.074024,308.893,36.5,0.0,12.27825,20.836117,315.82794,97.5,32.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 09:00:00,9,27,3,2,0,0,0.0,150.0,13.17825,20.195314,307.9334,21.0,200.5,12.30325,18.920181,309.28906,26.0,47.0,12.90325,21.144402,313.55228,100.0,146.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 10:00:00,10,27,3,2,0,0,0.0,150.0,14.05325,23.84597,310.0846,34.0,372.5,13.17825,20.195314,307.9334,21.0,200.5,13.40325,25.686863,317.1229,100.0,301.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 11:00:00,11,27,3,2,0,0,0.0,150.0,14.65325,22.785353,310.35986,13.0,511.0,14.05325,23.84597,310.0846,34.0,372.5,13.67825,27.620777,314.4649,100.0,360.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 12:00:00,12,27,3,2,0,0,0.0,150.0,15.178249,21.96172,306.74164,22.5,630.0,14.65325,22.785353,310.35986,13.0,511.0,13.953251,29.790195,311.27698,93.0,447.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 13:00:00,13,27,3,2,0,0,0.0,150.0,15.65325,23.171318,304.20273,26.0,676.5,15.178249,21.96172,306.74164,22.5,630.0,14.02825,30.700344,310.31705,58.0,525.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 14:00:00,14,27,3,2,0,0,0.0,150.0,15.70325,21.89849,300.52722,49.0,574.0,15.65325,23.171318,304.20273,26.0,676.5,14.1032505,35.298504,308.6955,31.5,625.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 15:00:00,15,27,3,2,0,0,0.0,150.0,15.75325,21.926628,301.0287,87.5,503.0,15.70325,21.89849,300.52722,49.0,574.0,13.953251,35.429604,305.87793,26.5,549.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 16:00:00,16,27,3,2,0,0,0.0,150.0,15.428249,20.893423,303.78714,72.0,360.5,15.75325,21.926628,301.0287,87.5,503.0,13.3532505,33.628754,306.13666,22.0,381.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 17:00:00,17,27,3,2,0,0,0.0,150.0,14.953251,18.541393,307.49084,99.5,232.5,15.428249,20.893423,303.78714,72.0,360.5,13.15325,31.614117,304.17667,54.0,238.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 18:00:00,18,27,3,2,0,0,0.0,150.0,14.00325,15.109821,314.9594,100.0,66.0,14.953251,18.541393,307.49084,99.5,232.5,12.50325,30.62939,307.37988,50.0,63.5,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 19:00:00,19,27,3,2,0,0,0.0,150.0,13.078251,12.733046,313.6803,100.0,1.0,14.00325,15.109821,314.9594,100.0,66.0,12.17825,28.529753,305.58856,52.5,1.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 20:00:00,20,27,3,2,0,0,0.0,150.0,12.4782505,11.29591,310.219,100.0,0.0,13.078251,12.733046,313.6803,100.0,1.0,12.12825,28.705673,305.91293,47.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 21:00:00,21,27,3,2,0,0,0.0,150.0,12.27825,9.060782,320.655,100.0,0.0,12.4782505,11.29591,310.219,100.0,0.0,12.37825,27.721151,305.89273,42.5,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 22:00:00,22,27,3,2,0,0,0.0,150.0,11.828251,8.324309,345.302,100.0,0.0,12.27825,9.060782,320.655,100.0,0.0,12.40325,28.843777,308.60736,31.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-27 23:00:00,23,27,3,2,0,0,0.0,150.0,11.30325,7.1651483,191.85867,100.0,0.0,11.828251,8.324309,345.302,100.0,0.0,12.3532505,27.226368,311.00745,32.0,0.0,44.93,41.336,99.75,99.5,71.204268,69.179114,71.32,69.56,0
2025-02-28 00:00:00,0,28,4,2,0,0,0.0,150.0,10.9782505,6.9715586,201.30833,100.0,0.0,11.30325,7.1651483,191.85867,100.0,0.0,12.52825,25.871826,304.3292,24.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 01:00:00,1,28,4,2,0,0,0.0,150.0,10.50325,7.6164756,213.02188,100.0,0.0,10.9782505,6.9715586,201.30833,100.0,0.0,12.6032505,25.556751,306.27835,29.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 02:00:00,2,28,4,2,0,0,0.0,150.0,10.453251,7.1859097,207.11401,73.0,0.0,10.50325,7.6164756,213.02188,100.0,0.0,12.62825,25.236195,303.81543,45.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 03:00:00,3,28,4,2,0,0,0.0,150.0,10.17825,7.650032,213.88174,79.0,0.0,10.453251,7.1859097,207.11401,73.0,0.0,12.55325,23.348022,305.1527,33.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 04:00:00,4,28,4,2,0,0,0.0,150.0,9.62825,7.6374125,212.27187,67.5,0.0,10.17825,7.650032,213.88174,79.0,0.0,12.55325,23.926342,304.86215,33.5,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 05:00:00,5,28,4,2,0,0,0.0,150.0,9.65325,7.2737074,205.525,15.5,0.0,9.62825,7.6374125,212.27187,67.5,0.0,12.40325,22.929272,305.35068,38.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 06:00:00,6,28,4,2,0,0,0.0,150.0,9.62825,6.857662,201.87123,11.5,0.0,9.65325,7.2737074,205.525,15.5,0.0,12.27825,20.609737,308.6632,30.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 07:00:00,7,28,4,2,0,0,0.0,150.0,9.45325,6.519075,199.52225,20.0,0.0,9.62825,6.857662,201.87123,11.5,0.0,12.12825,20.074024,308.893,36.5,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 08:00:00,8,28,4,2,0,0,0.0,150.0,10.27825,7.8801174,202.71951,41.5,52.0,9.45325,6.519075,199.52225,20.0,0.0,12.30325,18.920181,309.28906,26.0,47.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 09:00:00,9,28,4,2,0,0,0.0,150.0,11.77825,8.965034,198.04501,94.0,219.5,10.27825,7.8801174,202.71951,41.5,52.0,13.17825,20.195314,307.9334,21.0,200.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 10:00:00,10,28,4,2,0,0,0.0,150.0,13.25325,8.346593,192.00183,100.0,389.0,11.77825,8.965034,198.04501,94.0,219.5,14.05325,23.84597,310.0846,34.0,372.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 11:00:00,11,28,4,2,0,0,0.0,150.0,14.20325,6.441021,174.52502,100.0,514.0,13.25325,8.346593,192.00183,100.0,389.0,14.65325,22.785353,310.35986,13.0,511.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 12:00:00,12,28,4,2,0,0,0.0,150.0,15.00325,4.797653,309.26898,100.0,575.5,14.20325,6.441021,174.52502,100.0,514.0,15.178249,21.96172,306.74164,22.5,630.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 13:00:00,13,28,4,2,0,0,0.0,150.0,15.50325,3.997871,241.99481,100.0,611.0,15.00325,4.797653,309.26898,100.0,575.5,15.65325,23.171318,304.20273,26.0,676.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 14:00:00,14,28,4,2,0,0,0.0,150.0,15.278251,8.850377,215.06558,100.0,554.0,15.50325,3.997871,241.99481,100.0,611.0,15.70325,21.89849,300.52722,49.0,574.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 15:00:00,15,28,4,2,0,0,150.0,150.0,14.82825,10.594438,212.49564,100.0,452.5,15.278251,8.850377,215.06558,100.0,554.0,15.75325,21.926628,301.0287,87.5,503.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 16:00:00,16,28,4,2,0,0,150.0,150.0,14.6032505,11.533944,217.0311,100.0,315.0,14.82825,10.594438,212.49564,100.0,452.5,15.428249,20.893423,303.78714,72.0,360.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 17:00:00,17,28,4,2,0,0,150.0,150.0,14.37825,10.616243,218.36703,100.0,182.5,14.6032505,11.533944,217.0311,100.0,315.0,14.953251,18.541393,307.49084,99.5,232.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 18:00:00,18,28,4,2,0,0,150.0,150.0,13.62825,6.786525,217.29305,99.0,65.0,14.37825,10.616243,218.36703,100.0,182.5,14.00325,15.109821,314.9594,100.0,66.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 19:00:00,19,28,4,2,0,0,150.0,150.0,13.15325,5.432696,106.309616,78.0,1.0,13.62825,6.786525,217.29305,99.0,65.0,13.078251,12.733046,313.6803,100.0,1.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 20:00:00,20,28,4,2,0,0,150.0,150.0,12.45325,7.5334945,127.95105,92.0,0.0,13.15325,5.432696,106.309616,78.0,1.0,12.4782505,11.29591,310.219,100.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 21:00:00,21,28,4,2,0,0,150.0,150.0,11.803249,7.0085206,120.97992,62.0,0.0,12.45325,7.5334945,127.95105,92.0,0.0,12.27825,9.060782,320.655,100.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 22:00:00,22,28,4,2,0,0,150.0,150.0,11.02825,5.347354,97.50839,96.5,0.0,11.803249,7.0085206,120.97992,62.0,0.0,11.828251,8.324309,345.302,100.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-02-28 23:00:00,23,28,4,2,0,0,150.0,150.0,10.37825,5.3480053,72.65236,99.0,0.0,11.02825,5.347354,97.50839,96.5,0.0,11.30325,7.1651483,191.85867,100.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0
2025-03-01 00:00:00,0,1,5,3,1,1,150.0,150.0,10.428249,6.4587927,69.30686,96.5,0.0,10.37825,5.3480053,72.65236,99.0,0.0,10.9782505,6.9715586,201.30833,100.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 01:00:00,1,1,5,3,1,1,150.0,150.0,10.32825,6.195388,60.016575,100.0,0.0,10.428249,6.4587927,69.30686,96.5,0.0,10.50325,7.6164756,213.02188,100.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 02:00:00,2,1,5,3,1,1,150.0,150.0,12.30325,5.6638412,76.9903,100.0,0.0,10.32825,6.195388,60.016575,100.0,0.0,10.453251,7.1859097,207.11401,73.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 03:00:00,3,1,5,3,1,1,150.0,150.0,12.32825,6.312974,85.092606,100.0,0.0,12.30325,5.6638412,76.9903,100.0,0.0,10.17825,7.650032,213.88174,79.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 04:00:00,4,1,5,3,1,1,150.0,150.0,12.2282505,2.74761,63.722797,100.0,0.0,12.32825,6.312974,85.092606,100.0,0.0,9.62825,7.6374125,212.27187,67.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 05:00:00,5,1,5,3,1,1,150.0,150.0,12.078251,5.9987464,206.93861,99.5,0.0,12.2282505,2.74761,63.722797,100.0,0.0,9.65325,7.2737074,205.525,15.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 06:00:00,6,1,5,3,1,1,150.0,150.0,11.87825,5.9380903,197.24713,100.0,0.0,12.078251,5.9987464,206.93861,99.5,0.0,9.62825,6.857662,201.87123,11.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 07:00:00,7,1,5,3,1,1,150.0,150.0,11.77825,7.676094,193.17444,100.0,0.0,11.87825,5.9380903,197.24713,100.0,0.0,9.45325,6.519075,199.52225,20.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 08:00:00,8,1,5,3,1,1,150.0,150.0,11.7282505,8.281025,212.31512,100.0,21.5,11.77825,7.676094,193.17444,100.0,0.0,10.27825,7.8801174,202.71951,41.5,52.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 09:00:00,9,1,5,3,1,1,150.0,150.0,12.62825,6.8136206,188.44547,100.0,104.0,11.7282505,8.281025,212.31512,100.0,21.5,11.77825,8.965034,198.04501,94.0,219.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 10:00:00,10,1,5,3,1,1,150.0,150.0,13.4782505,6.5120068,175.2358,100.0,216.0,12.62825,6.8136206,188.44547,100.0,104.0,13.25325,8.346593,192.00183,100.0,389.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 11:00:00,11,1,5,3,1,1,150.0,150.0,14.00325,6.394472,163.58322,100.0,333.5,13.4782505,6.5120068,175.2358,100.0,216.0,14.20325,6.441021,174.52502,100.0,514.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 12:00:00,12,1,5,3,1,1,150.0,150.0,14.32825,6.7649846,158.24236,94.0,375.5,14.00325,6.394472,163.58322,100.0,333.5,15.00325,4.797653,309.26898,100.0,575.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 13:00:00,13,1,5,3,1,1,150.0,150.0,15.12825,6.5262837,140.06891,99.0,386.5,14.32825,6.7649846,158.24236,94.0,375.5,15.50325,3.997871,241.99481,100.0,611.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 14:00:00,14,1,5,3,1,1,150.0,150.0,16.87825,9.304725,197.34035,100.0,427.5,15.12825,6.5262837,140.06891,99.0,386.5,15.278251,8.850377,215.06558,100.0,554.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 15:00:00,15,1,5,3,1,1,150.0,150.0,17.478249,9.303702,228.05774,100.0,429.0,16.87825,9.304725,197.34035,100.0,427.5,14.82825,10.594438,212.49564,100.0,452.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 16:00:00,16,1,5,3,1,1,150.0,150.0,16.50325,7.827946,258.56696,100.0,275.0,17.478249,9.303702,228.05774,100.0,429.0,14.6032505,11.533944,217.0311,100.0,315.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 17:00:00,17,1,5,3,1,1,150.0,150.0,15.903251,8.044156,191.35718,100.0,117.0,16.50325,7.827946,258.56696,100.0,275.0,14.37825,10.616243,218.36703,100.0,182.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 18:00:00,18,1,5,3,1,1,150.0,150.0,15.178249,4.468108,49.96826,100.0,29.0,15.903251,8.044156,191.35718,100.0,117.0,13.62825,6.786525,217.29305,99.0,65.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 19:00:00,19,1,5,3,1,1,150.0,150.0,14.328251,5.673091,222.3211,100.0,1.0,15.178249,4.468108,49.96826,100.0,29.0,13.15325,5.432696,106.309616,78.0,1.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 20:00:00,20,1,5,3,1,1,150.0,150.0,14.02825,9.571936,208.67868,100.0,0.0,14.328251,5.673091,222.3211,100.0,1.0,12.45325,7.5334945,127.95105,92.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 21:00:00,21,1,5,3,1,1,150.0,150.0,13.62825,7.889311,198.98492,100.0,0.0,14.02825,9.571936,208.67868,100.0,0.0,11.803249,7.0085206,120.97992,62.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 22:00:00,22,1,5,3,1,1,150.0,150.0,13.07825,11.489576,189.23932,100.0,0.0,13.62825,7.889311,198.98492,100.0,0.0,11.02825,5.347354,97.50839,96.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-01 23:00:00,23,1,5,3,1,1,150.0,150.0,12.77825,9.903388,46.080746,100.0,0.0,13.07825,11.489576,189.23932,100.0,0.0,10.37825,5.3480053,72.65236,99.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0
2025-03-02 00:00:00,0,2,6,3,1,1,150.0,150.0,12.7282505,8.987813,56.948807,100.0,0.0,12.77825,9.903388,46.080746,100.0,0.0,10.428249,6.4587927,69.30686,96.5,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 01:00:00,1,2,6,3,1,1,150.0,150.0,12.45325,9.740595,40.350204,95.5,0.0,12.7282505,8.987813,56.948807,100.0,0.0,10.32825,6.195388,60.016575,100.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 02:00:00,2,2,6,3,1,1,150.0,150.0,12.553249,7.9864407,241.19301,69.5,0.0,12.45325,9.740595,40.350204,95.5,0.0,12.30325,5.6638412,76.9903,100.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 03:00:00,3,2,6,3,1,1,150.0,150.0,12.42825,10.95263,203.0051,52.0,0.0,12.553249,7.9864407,241.19301,69.5,0.0,12.32825,6.312974,85.092606,100.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 04:00:00,4,2,6,3,1,1,150.0,150.0,12.12825,10.720196,185.35202,55.0,0.0,12.42825,10.95263,203.0051,52.0,0.0,12.2282505,2.74761,63.722797,100.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 05:00:00,5,2,6,3,1,1,150.0,150.0,11.92825,7.123404,208.42781,68.0,0.0,12.12825,10.720196,185.35202,55.0,0.0,12.078251,5.9987464,206.93861,99.5,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
2025-03-02 06:00:00,6,2,6,3,1,1,150.0,150.0,11.77825,8.814583,59.527348,42.5,0.0,11.92825,7.123404,208.42781,68.0,0.0,11.87825,5.9380903,197.24713,100.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0
