date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_CH,ftc_DK1,ftc_NL,Fossil_Brown_coal_Lignite_Capacity,Fossil_Brown_coal_Lignite_Output,Fossil_Brown_coal_Lignite_Utilization,Fossil_Coal_derived_gas_Capacity,Fossil_Coal_derived_gas_Output,Fossil_Coal_derived_gas_Utilization,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Run_of_river_and_poundage_Capacity,Hydro_Run_of_river_and_poundage_Output,Hydro_Run_of_river_and_poundage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,Waste_Capacity,Waste_Output,Waste_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-21 03:00:00,3.0,21.0,1.0,1.0,0.0,0.0,113.86,115.45,1750.0,2480.0,1081.0,14294.0,11914.04,0.8334993703651883,1090.0,369.0,0.3385321100917431,15993.0,11206.47,0.7007109360345151,11653.1,5006.71,0.4296461885678488,370.0,162.75,0.4398648648648648,6915.0,3.04,0.0004396240057845,464.3,275.09000000000003,0.5924833082059014,500.0,0.0,0.0,109.0,42.88,0.393394495412844,-2.0596666,4.401812,288.6188,70.333336,0.0,-2.0096667,3.4688969,265.21573,70.333336,0.0,-0.943,8.401725,189.32732,65.666664,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,113.54
2025-01-21 04:00:00,4.0,21.0,1.0,1.0,0.0,0.0,113.54,127.54,1750.0,2480.0,1081.0,14294.0,11517.41,0.8057513642087589,1090.0,378.58,0.3473211009174312,15993.0,11515.71,0.7200468955167886,11653.1,5101.72,0.4377993838549399,370.0,162.25,0.4385135135135135,6915.0,102.3,0.0147939262472885,464.3,273.02,0.5880249838466508,500.0,50.2,0.1004,109.0,44.8,0.4110091743119266,-1.993,3.7867405,268.5703,82.0,0.0,-2.0596666,4.401812,288.6188,70.333336,0.0,-0.99299985,8.019162,193.77045,44.666668,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,122.34
2025-01-21 05:00:00,5.0,21.0,1.0,1.0,0.0,0.0,122.34,161.71,1750.0,2500.0,1081.0,14294.0,11200.35,0.7835700293829579,1090.0,378.6,0.3473394495412844,15993.0,12379.88,0.7740811605077222,11653.1,5235.18,0.4492521303344174,370.0,162.0,0.4378378378378378,6915.0,669.1800000000001,0.0967722342733188,464.3,275.61,0.5936032737454232,500.0,253.9,0.5078,109.0,46.03,0.4222935779816514,-1.9596666,4.197828,271.24918,100.0,0.0,-1.993,3.7867405,268.5703,82.0,0.0,-1.1263332,8.523759,182.36931,33.333332,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,142.2
2025-01-21 06:00:00,6.0,21.0,1.0,1.0,0.0,0.0,142.2,276.48,1450.0,2370.0,1081.0,14294.0,11351.88,0.7941709808311179,1090.0,375.75,0.3447247706422018,15993.0,12847.21,0.8033020696554742,11653.1,5304.35,0.4551878899177043,370.0,263.93,0.7133243243243244,6915.0,2877.08,0.4160636297903109,464.3,281.88,0.6071074736161964,500.0,279.3,0.5586,109.0,44.1,0.4045871559633027,-2.0763333,3.9500399,233.37645,100.0,0.0,-1.9596666,4.197828,271.24918,100.0,0.0,-1.143,7.656855,180.06746,35.666668,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,190.06
2025-01-21 07:00:00,7.0,21.0,1.0,1.0,0.0,0.0,190.06,431.99,1450.0,2500.0,1081.0,14294.0,11403.64,0.7977920805932559,1090.0,392.0,0.3596330275229358,15993.0,12885.71,0.805709372850622,11653.1,5426.59,0.4656778024731616,370.0,300.05,0.8109459459459459,6915.0,4426.46,0.640124367317426,464.3,280.15999999999997,0.6034029722162394,500.0,358.6,0.7172000000000001,109.0,43.28,0.3970642201834862,-2.0096667,5.1845765,237.83488,100.0,0.0,-2.0763333,3.9500399,233.37645,100.0,0.0,-1.3429999,7.4698157,183.3286,34.666668,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,248.32
2025-01-21 08:00:00,8.0,21.0,1.0,1.0,0.0,0.0,248.32,291.7,1450.0,2500.0,1081.0,14294.0,11478.22,0.8030096544004477,1090.0,365.88,0.3356697247706422,15993.0,12843.95,0.8030982304758332,11653.1,5577.03,0.4785876719499532,370.0,214.53,0.5798108108108108,6915.0,3158.79,0.4568026030368763,464.3,276.24,0.5949601550721516,500.0,356.3,0.7126,109.0,42.68,0.3915596330275229,-1.9763333,5.0411386,242.64777,100.0,0.0,-2.0096667,5.1845765,237.83488,100.0,0.0,-1.7096666,7.1615105,184.08232,37.666668,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,211.68
2025-01-21 09:00:00,9.0,21.0,1.0,1.0,0.0,0.0,211.68,236.29,1450.0,2500.0,1081.0,14294.0,11843.06,0.82853365048272,1090.0,363.0,0.3330275229357798,15993.0,11979.03,0.7490170699681111,11653.1,5632.14,0.4833168856355819,370.0,161.0,0.4351351351351351,6915.0,1033.08,0.1493969631236442,464.3,278.74,0.6003446047813914,500.0,159.2,0.3183999999999999,109.0,43.55,0.3995412844036697,-1.7096666,4.2365737,224.99995,82.0,18.333334,-1.9763333,5.0411386,242.64777,100.0,0.0,-1.1763333,6.6815743,183.57434,38.0,26.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,198.05
2025-01-21 10:00:00,10.0,21.0,1.0,1.0,0.0,0.0,198.05,187.48,1450.0,2500.0,1081.0,14294.0,11948.81,0.8359318595214775,1090.0,359.68,0.3299816513761468,15993.0,11625.33,0.7269011442506096,11653.1,5484.12,0.4706146862208339,370.0,161.25,0.4358108108108108,6915.0,807.86,0.1168271872740419,464.3,279.06,0.601033814344174,500.0,225.0,0.45,109.0,43.4,0.3981651376146788,-0.74300003,4.807363,230.4308,68.333336,89.333336,-1.7096666,4.2365737,224.99995,82.0,18.333334,0.40699998,6.2674403,190.9637,34.333332,108.333336,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,161.5
2025-01-21 11:00:00,11.0,21.0,1.0,1.0,0.0,0.0,161.5,176.0,1750.0,2500.0,1081.0,14294.0,11915.49,0.833600811529313,1090.0,350.33000000000004,0.3214036697247707,15993.0,11922.03,0.7454530106921778,11653.1,5427.28,0.4657370141850666,370.0,165.0,0.4459459459459459,6915.0,479.64,0.0693622559652928,464.3,278.59000000000003,0.600021537798837,500.0,281.4,0.5628,109.0,50.33,0.461743119266055,0.60700005,4.404169,246.01477,66.666664,168.33333,-0.74300003,4.807363,230.4308,68.333336,89.333336,2.157,5.2882857,230.03593,50.666668,178.66667,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,147.44
2025-01-21 12:00:00,12.0,21.0,1.0,1.0,0.0,0.0,147.44,171.39,1750.0,2500.0,1081.0,14294.0,11915.74,0.8336183013851965,1090.0,339.0,0.3110091743119266,15993.0,11841.77,0.740434565122241,11653.1,5386.72,0.4622563952939561,370.0,167.0,0.4513513513513513,6915.0,359.21,0.0519464931308749,464.3,273.39,0.5888218824036183,500.0,223.1,0.4462,109.0,52.33,0.480091743119266,1.7403334,3.9584026,253.34926,48.0,243.66667,0.60700005,4.404169,246.01477,66.666664,168.33333,3.3903332,4.625547,131.63365,77.333336,227.66667,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,142.83
2025-01-21 13:00:00,13.0,21.0,1.0,1.0,0.0,0.0,142.83,191.85,1750.0,2500.0,1081.0,14294.0,11928.96,0.8345431649643207,1090.0,353.7,0.3244954128440367,15993.0,11921.79,0.7454380041268055,11653.1,5669.7,0.4865400623010186,370.0,166.0,0.4486486486486487,6915.0,429.43,0.0621012292118582,464.3,273.65,0.5893818651733792,500.0,212.8,0.4256,109.0,57.4,0.5266055045871559,2.5903332,3.5967567,258.99158,36.666668,280.66666,1.7403334,3.9584026,253.34926,48.0,243.66667,4.1903334,5.9341526,148.38719,94.666664,248.66667,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,150.05
2025-01-21 14:00:00,14.0,21.0,1.0,1.0,0.0,0.0,150.05,277.17,1750.0,2500.0,1081.0,14294.0,11968.54,0.8373121589478103,1090.0,358.1,0.3285321100917431,15993.0,12631.77,0.7898311761395611,11653.1,5752.7300000000005,0.4936652049669187,370.0,166.5,0.45,6915.0,2126.15,0.307469269703543,464.3,276.03,0.5945078612965754,500.0,436.1,0.8722000000000001,109.0,60.98,0.5594495412844036,1.0070001,2.782586,155.99422,51.0,227.0,2.5903332,3.5967567,258.99158,36.666668,280.66666,3.8736668,6.417417,128.34203,90.333336,226.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,173.43
2025-01-21 15:00:00,15.0,21.0,1.0,1.0,0.0,0.0,173.43,402.12,1750.0,2500.0,1081.0,14294.0,11949.09,0.8359514481600672,1090.0,441.2,0.4047706422018348,15993.0,12770.61,0.7985124742074658,11653.1,5888.74,0.505336777338219,370.0,190.93,0.5160270270270271,6915.0,3683.49,0.5326811279826464,464.3,279.26,0.6014645703209132,500.0,378.2,0.7564,109.0,67.43,0.6186238532110092,1.2236668,2.7881796,157.40671,42.666668,192.33333,1.0070001,2.782586,155.99422,51.0,227.0,3.5236666,6.8995175,134.94125,97.0,171.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,212.13
2025-01-21 16:00:00,16.0,21.0,1.0,1.0,0.0,0.0,212.13,583.4,1750.0,2500.0,1081.0,14294.0,11915.33,0.8335896180215475,1090.0,452.73,0.415348623853211,15993.0,12960.14,0.8103632839367223,11653.1,5984.85,0.5135843681080571,370.0,298.38,0.8064324324324325,6915.0,3823.49,0.5529269703543023,464.3,280.68,0.6045229377557614,500.0,436.4,0.8727999999999999,109.0,68.55,0.6288990825688073,0.20700002,2.3589036,145.59529,15.666667,109.666664,1.2236668,2.7881796,157.40671,42.666668,192.33333,2.3736668,6.1574817,137.88649,98.333336,84.333336,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,301.15
2025-01-21 17:00:00,17.0,21.0,1.0,1.0,0.0,0.0,301.15,473.28,1750.0,2500.0,1081.0,14294.0,11936.04,0.8350384776829439,1090.0,424.7,0.3896330275229357,15993.0,13124.75,0.8206559119614831,11653.1,6024.38,0.5169765985016862,370.0,297.58000000000004,0.8042702702702704,6915.0,3176.24,0.4593261026753434,464.3,277.23,0.5970923971570106,500.0,400.3,0.8006,109.0,69.53,0.6378899082568807,-1.443,3.0481575,162.55983,9.666667,23.333334,0.20700002,2.3589036,145.59529,15.666667,109.666664,0.85700005,5.4121346,139.03673,96.333336,17.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,251.93
2025-01-21 18:00:00,18.0,21.0,1.0,1.0,0.0,0.0,251.93,295.57,1750.0,2500.0,1081.0,14294.0,11863.34,0.8299524275919966,1090.0,440.45,0.4040825688073394,15993.0,13018.82,0.814032389170262,11653.1,5959.87,0.5114407325089461,370.0,296.68,0.8018378378378379,6915.0,2994.77,0.4330831525668835,464.3,274.48,0.5911695024768469,500.0,446.0,0.892,109.0,71.28,0.6539449541284403,-1.8763332,3.6080043,185.66345,2.0,0.0,-1.443,3.0481575,162.55983,9.666667,23.333334,0.14033335,4.4859,166.03236,85.666664,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,202.68
2025-01-21 19:00:00,19.0,21.0,1.0,1.0,0.0,0.0,202.68,220.0,1750.0,2500.0,1081.0,14294.0,11865.58,0.8301091367007136,1090.0,453.55,0.4161009174311926,15993.0,12810.81,0.8010260739073344,11653.1,5726.51,0.4914151599145291,370.0,263.68,0.7126486486486486,6915.0,1357.33,0.196287780187997,464.3,274.38,0.5909541244884773,500.0,462.1,0.9242,109.0,70.43,0.6461467889908258,-2.2263334,3.683523,204.44232,5.3333335,0.0,-1.8763332,3.6080043,185.66345,2.0,0.0,-0.8096667,3.0054924,242.16109,52.0,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,174.84
2025-01-21 20:00:00,20.0,21.0,1.0,1.0,0.0,0.0,174.84,170.0,1750.0,2500.0,1081.0,14294.0,11977.79,0.8379592836155031,1090.0,382.93,0.3513119266055046,15993.0,11670.09,0.729699868692553,11653.1,5685.44,0.4878907758450541,370.0,165.0,0.4459459459459459,6915.0,460.46,0.0665885755603759,464.3,275.18,0.592677148395434,500.0,259.8,0.5196000000000001,109.0,54.6,0.5009174311926605,-2.3263333,3.8643582,214.05103,0.0,0.0,-2.2263334,3.683523,204.44232,5.3333335,0.0,-1.6096667,2.8704154,258.571,42.0,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,155.19
2025-01-21 21:00:00,21.0,21.0,1.0,1.0,0.0,0.0,155.19,152.51,1750.0,2500.0,1081.0,14294.0,12013.84,0.8404813208339164,1090.0,360.7,0.3309174311926605,15993.0,11401.9,0.7129306571625086,11653.1,5606.63,0.4811277685766019,370.0,165.0,0.4459459459459459,6915.0,40.56,0.0058655097613882,464.3,278.46000000000004,0.5997415464139566,500.0,150.5,0.301,109.0,48.9,0.4486238532110091,-2.4429998,3.8369951,215.71411,0.0,0.0,-2.3263333,3.8643582,214.05103,0.0,0.0,-1.993,3.0235293,264.1321,37.333332,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,138.6
2025-01-21 22:00:00,22.0,21.0,1.0,1.0,0.0,0.0,138.6,137.98,1750.0,2430.0,1081.0,14294.0,11982.19,0.8382671050790542,1090.0,340.35,0.3122477064220184,15993.0,11182.44,0.6992084036766085,11653.1,5500.8,0.4720460649955805,370.0,165.0,0.4459459459459459,6915.0,251.67,0.0363947939262472,464.3,278.42,0.5996553952186087,500.0,80.5,0.161,109.0,48.78,0.4475229357798165,-2.543,3.858812,109.276245,0.33333334,0.0,-2.4429998,3.8369951,215.71411,0.0,0.0,-2.4763334,2.7510967,181.79639,59.333332,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,125.29
2025-01-21 23:00:00,23.0,21.0,1.0,1.0,0.0,0.0,125.29,127.52,1450.0,2470.0,1081.0,14294.0,11608.39,0.8121162725619141,1090.0,350.58000000000004,0.3216330275229358,15993.0,11105.81,0.6944169324079285,11653.1,5493.49,0.4714187641056885,370.0,166.0,0.4486486486486487,6915.0,168.36,0.0243470715835141,464.3,272.01,0.585849666164118,500.0,8.2,0.0163999999999999,109.0,46.5,0.4266055045871559,-2.9096668,4.4472733,119.76998,2.3333333,0.0,-2.543,3.858812,109.276245,0.33333334,0.0,-2.793,3.2914474,179.36609,65.666664,0.0,50.027,0.0,111.25,109.25,75.17776,75.94390999999999,78.6,78.32,128.0
2025-01-22 00:00:00,0.0,22.0,2.0,1.0,0.0,0.0,128.0,121.65,1450.0,2460.0,1081.0,14294.0,11539.38,0.8072883727438085,1090.0,375.33,0.3443394495412844,15993.0,11077.07,0.6926198962045895,11653.1,5487.2300000000005,0.4708815679947825,370.0,168.0,0.4540540540540541,6915.0,54.34,0.0078582791033984,464.3,272.76,0.5874650010768899,500.0,0.0,0.0,109.0,46.23,0.4241284403669724,-3.026333,4.9421315,113.54287,3.3333333,0.0,-2.9096668,4.4472733,119.76998,2.3333333,0.0,-3.0763333,3.7664745,185.73846,67.666664,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,125.06
2025-01-22 01:00:00,1.0,22.0,2.0,1.0,0.0,0.0,125.06,116.67,1450.0,2450.0,1081.0,14294.0,11550.64,0.8080761158528054,1090.0,408.53,0.3747981651376146,15993.0,11037.52,0.6901469392859376,11653.1,5487.59,0.4709124610618633,370.0,168.25,0.4547297297297297,6915.0,6.33,0.0009154013015184,464.3,271.29,0.584298944647857,500.0,0.0,0.0,109.0,45.95,0.421559633027523,-3.0596666,5.5845475,100.28835,35.333332,0.0,-3.026333,4.9421315,113.54287,3.3333333,0.0,-3.1096668,3.5108235,172.7328,95.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,122.22
2025-01-22 02:00:00,2.0,22.0,2.0,1.0,0.0,0.0,122.22,113.86,1450.0,2450.0,1081.0,14294.0,11573.43,0.8096704911151532,1090.0,384.55,0.3527981651376147,15993.0,10975.32,0.6862577377602701,11653.1,5594.139999999999,0.4800559507770464,370.0,169.0,0.4567567567567567,6915.0,1.14,0.0001648590021691,464.3,268.69,0.5786991169502477,500.0,0.0,0.0,109.0,46.1,0.4229357798165137,-2.543,5.1861377,96.44281,35.0,0.0,-3.0596666,5.5845475,100.28835,35.333332,0.0,-2.0096667,3.4688969,265.21573,70.333336,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,121.66
2025-01-22 03:00:00,3.0,22.0,2.0,1.0,0.0,0.0,121.66,113.54,1450.0,2440.0,1081.0,14294.0,11580.71,0.8101797957184832,1090.0,411.53,0.3775504587155963,15993.0,10876.45,0.680075658100419,11653.1,5605.65,0.4810436707828817,370.0,169.0,0.4567567567567567,6915.0,54.41,0.0078684020245842,464.3,267.29,0.5756838251130735,500.0,0.0,0.0,109.0,45.85,0.4206422018348624,-2.7263334,5.265719,97.82266,51.666668,0.0,-2.543,5.1861377,96.44281,35.0,0.0,-2.0596666,4.401812,288.6188,70.333336,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,123.16
2025-01-22 04:00:00,4.0,22.0,2.0,1.0,0.0,0.0,123.16,122.34,1450.0,2430.0,1081.0,14294.0,11627.72,0.813468588218833,1090.0,402.23,0.3690183486238532,15993.0,11232.84,0.7023597824048021,11653.1,5658.15,0.4855489097321742,370.0,169.0,0.4567567567567567,6915.0,126.96,0.0183600867678958,464.3,273.29,0.5886065044152488,500.0,0.0,0.0,109.0,49.6,0.455045871559633,-2.9096668,4.953224,97.73941,35.666668,0.0,-2.7263334,5.265719,97.82266,51.666668,0.0,-1.993,3.7867405,268.5703,82.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,128.32
2025-01-22 05:00:00,5.0,22.0,2.0,1.0,0.0,0.0,128.32,142.2,1450.0,2420.0,1081.0,14294.0,11905.06,0.8328711347418497,1090.0,401.65,0.36848623853211,15993.0,11876.28,0.7425923841680736,11653.1,5678.16,0.4872660493774188,370.0,169.0,0.4567567567567567,6915.0,741.63,0.1072494577006507,464.3,272.31,0.5864958001292268,500.0,192.9,0.3858,109.0,49.53,0.4544036697247706,-2.743,4.6751328,109.496956,76.333336,0.0,-2.9096668,4.953224,97.73941,35.666668,0.0,-1.9596666,4.197828,271.24918,100.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,156.92
2025-01-22 06:00:00,6.0,22.0,2.0,1.0,0.0,0.0,156.92,190.06,1450.0,2350.0,1081.0,14294.0,11441.32,0.8004281516720302,1090.0,446.88,0.4099816513761468,15993.0,12442.58,0.7780016257112486,11653.1,5688.5599999999995,0.4881585157597548,370.0,173.43,0.4687297297297297,6915.0,3759.79,0.5437151120751988,464.3,270.58000000000004,0.582769760930433,500.0,413.0,0.826,109.0,49.1,0.4504587155963303,-2.793,4.273883,115.519226,84.333336,0.0,-2.743,4.6751328,109.496956,76.333336,0.0,-2.0763333,3.9500399,233.37645,100.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,208.25
2025-01-22 07:00:00,7.0,22.0,2.0,1.0,0.0,0.0,208.25,248.32,1300.0,2380.0,1081.0,14294.0,11168.66,0.7813530152511543,1090.0,535.23,0.4910366972477064,15993.0,12658.25,0.7914869005189771,11653.1,5728.5,0.4915859299242262,370.0,297.58000000000004,0.8042702702702704,6915.0,4009.08,0.579765726681128,464.3,273.53999999999996,0.5891449493861727,500.0,428.2,0.8563999999999999,109.0,50.85,0.4665137614678899,-2.8263333,4.058457,134.3366,89.666664,0.0,-2.793,4.273883,115.519226,84.333336,0.0,-2.0096667,5.1845765,237.83488,100.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,238.6
2025-01-22 08:00:00,8.0,22.0,2.0,1.0,0.0,0.0,238.6,211.68,1300.0,2470.0,1081.0,14294.0,11279.46,0.7891045193787604,1090.0,457.45,0.4196788990825688,15993.0,12213.64,0.7636866128931407,11653.1,5713.68,0.4903141653293973,370.0,222.58,0.6015675675675676,6915.0,1881.63,0.2721084598698481,464.3,273.26,0.5885418910187379,500.0,127.4,0.2548,109.0,53.38,0.4897247706422019,-2.7596664,5.276303,130.51216,100.0,0.0,-2.8263333,4.058457,134.3366,89.666664,0.0,-1.9763333,5.0411386,242.64777,100.0,0.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,199.41
2025-01-22 09:00:00,9.0,22.0,2.0,1.0,0.0,0.0,199.41,198.05,1300.0,2500.0,1081.0,14294.0,11360.74,0.7947908213236323,1090.0,452.38,0.4150275229357798,15993.0,11746.26,0.7344625773776027,11653.1,5683.84,0.4877534733246947,370.0,168.75,0.4560810810810811,6915.0,710.06,0.1026840202458423,464.3,270.5,0.5825974585397372,500.0,232.7,0.4654,109.0,53.6,0.4917431192660551,-1.9096667,6.204411,125.908936,100.0,28.0,-2.7596664,5.276303,130.51216,100.0,0.0,-1.7096666,4.2365737,224.99995,82.0,18.333334,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,179.06
2025-01-22 10:00:00,10.0,22.0,2.0,1.0,0.0,0.0,179.06,161.5,1300.0,2500.0,1081.0,14294.0,11714.31,0.8195263747026724,1090.0,447.83,0.4108532110091743,15993.0,11381.71,0.7116682298505597,11653.1,5673.53,0.4868687302091288,370.0,169.0,0.4567567567567567,6915.0,466.47,0.0674577006507592,464.3,276.21,0.5948955416756407,500.0,143.5,0.287,109.0,51.33,0.4709174311926605,-0.20966667,6.3965836,112.3052,99.0,105.0,-1.9096667,6.204411,125.908936,100.0,28.0,-0.74300003,4.807363,230.4308,68.333336,89.333336,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,172.94
2025-01-22 11:00:00,11.0,22.0,2.0,1.0,0.0,0.0,172.94,147.44,1300.0,2500.0,1081.0,14294.0,11474.05,0.8027179236043095,1090.0,478.3,0.4388073394495413,15993.0,11061.63,0.6916544738323016,11653.1,5642.33,0.4841913310621208,370.0,169.0,0.4567567567567567,6915.0,194.63,0.0281460592913955,464.3,278.65,0.6001507645918587,500.0,68.2,0.1364,109.0,53.4,0.4899082568807339,1.8403333,3.5882785,90.68176,90.333336,219.66667,-0.20966667,6.3965836,112.3052,99.0,105.0,0.60700005,4.404169,246.01477,66.666664,168.33333,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,165.0
2025-01-22 12:00:00,12.0,22.0,2.0,1.0,0.0,0.0,165.0,142.83,1300.0,2500.0,1081.0,14294.0,11529.71,0.8066118651182314,1090.0,369.73,0.3392018348623853,15993.0,11380.32,0.7115813168261114,11653.1,5661.28,0.4858175077876273,370.0,169.0,0.4567567567567567,6915.0,608.54,0.0880028922631959,464.3,273.92,0.5899633857419772,500.0,45.8,0.0916,109.0,49.28,0.4521100917431193,3.5403335,3.3055246,119.847206,78.333336,269.0,1.8403333,3.5882785,90.68176,90.333336,219.66667,1.7403334,3.9584026,253.34926,48.0,243.66667,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,170.0
2025-01-22 13:00:00,13.0,22.0,2.0,1.0,0.0,0.0,170.0,150.05,1300.0,2500.0,1081.0,14294.0,11783.14,0.8243416818245417,1090.0,383.15,0.3515137614678899,15993.0,11452.2,0.7160757831551304,11653.1,5679.91,0.4874162240090619,370.0,168.25,0.4547297297297297,6915.0,709.71,0.1026334056399132,464.3,246.08,0.5300021537798837,500.0,82.6,0.1651999999999999,109.0,52.43,0.4810091743119266,4.390333,4.1336904,117.24677,97.666664,269.66666,3.5403335,3.3055246,119.847206,78.333336,269.0,2.5903332,3.5967567,258.99158,36.666668,280.66666,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,179.92
2025-01-22 14:00:00,14.0,22.0,2.0,1.0,0.0,0.0,179.92,173.43,1300.0,2470.0,1081.0,14294.0,11778.09,0.8239883867356933,1090.0,378.13,0.3469082568807339,15993.0,11849.91,0.7409435377977865,11653.1,5683.51,0.4877251546798706,370.0,168.0,0.4540540540540541,6915.0,1760.97,0.2546594360086768,464.3,186.41,0.4014861081197501,500.0,243.3,0.4866,109.0,46.98,0.4310091743119266,2.8903334,7.331468,127.958824,100.0,215.33333,4.390333,4.1336904,117.24677,97.666664,269.66666,1.0070001,2.782586,155.99422,51.0,227.0,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,195.67
2025-01-22 15:00:00,15.0,22.0,2.0,1.0,0.0,0.0,195.67,212.13,1300.0,2500.0,1081.0,14294.0,11797.83,0.8253693857562614,1090.0,332.5,0.305045871559633,15993.0,11958.87,0.7477565184768337,11653.1,5690.41,0.4883172717989204,370.0,168.0,0.4540540540540541,6915.0,3063.96,0.4430889370932755,464.3,188.41000000000005,0.405793667887142,500.0,396.9,0.7938,109.0,46.9,0.4302752293577981,2.6903334,7.0344586,128.5938,99.666664,168.66667,2.8903334,7.331468,127.958824,100.0,215.33333,1.2236668,2.7881796,157.40671,42.666668,192.33333,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,199.04
2025-01-22 16:00:00,16.0,22.0,2.0,1.0,0.0,0.0,199.04,301.15,950.0,2500.0,1081.0,14294.0,11784.39,0.8244291311039597,1090.0,373.93,0.3430550458715596,15993.0,11965.0,0.7481398111673857,11653.1,5703.39,0.489431138495336,370.0,168.0,0.4540540540540541,6915.0,2813.6,0.4068835864063629,464.3,191.18,0.4117596381649795,500.0,375.0,0.75,109.0,48.58,0.4456880733944954,1.7903334,6.4417243,132.55087,100.0,76.666664,2.6903334,7.0344586,128.5938,99.666664,168.66667,0.20700002,2.3589036,145.59529,15.666667,109.666664,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,208.99
2025-01-22 17:00:00,17.0,22.0,2.0,1.0,0.0,0.0,208.99,251.93,950.0,2500.0,1081.0,14294.0,11776.7,0.8238911431369806,1090.0,438.68,0.4024587155963303,15993.0,11617.23,0.7263946726692928,11653.1,5708.54,0.4898730809827428,370.0,168.0,0.4540540540540541,6915.0,2185.63,0.3160708604483008,464.3,189.94,0.4090889511091966,500.0,93.8,0.1876,109.0,46.45,0.4261467889908257,0.97366667,6.040186,162.51714,100.0,8.333333,1.7903334,6.4417243,132.55087,100.0,76.666664,-1.443,3.0481575,162.55983,9.666667,23.333334,48.716,50.027,109.75,111.25,75.08652000000001,75.17776,77.29,78.6,180.43
