date,ftc_IT-CSOUTH,ftc_IT-NORTH,ftc_IT-SACODC,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d
2025-03-07 20:00:00,3664.0,3158.0,150.0,10.32125,3.8122926,66.57617,0.0,0.0,11.346251,3.5374122,91.35246,1.0,2.0,10.19625,6.121046,72.231255,96.5,0.0,39.971,38.24,97.5,96.7,64.949316,64.410258,67.21,65.93
2025-03-07 21:00:00,3879.0,3282.0,150.0,9.27125,4.811445,46.08739,0.0,0.0,10.32125,3.8122926,66.57617,0.0,0.0,9.27125,5.957053,51.930607,41.0,0.0,39.971,38.24,97.5,96.7,64.949316,64.410258,67.21,65.93
2025-03-07 22:00:00,3879.0,3282.0,150.0,8.27125,5.380655,35.782536,0.0,0.0,9.27125,4.811445,46.08739,0.0,0.0,8.546249,6.388194,36.4104,20.0,0.0,39.971,38.24,97.5,96.7,64.949316,64.410258,67.21,65.93
2025-03-07 23:00:00,3802.0,3191.0,150.0,7.69625,5.394395,30.92919,0.0,0.0,8.27125,5.380655,35.782536,0.0,0.0,8.22125,7.9846215,25.332628,31.0,0.0,39.971,38.24,97.5,96.7,64.949316,64.410258,67.21,65.93
2025-03-08 00:00:00,3802.0,3191.0,150.0,7.4712496,6.192821,20.018414,0.0,0.0,7.69625,5.394395,30.92919,0.0,0.0,8.14625,8.381266,24.513826,17.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 01:00:00,3817.0,3162.0,150.0,7.39625,8.0342655,12.896843,0.0,0.0,7.4712496,6.192821,20.018414,0.0,0.0,7.84625,8.107444,29.258211,31.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 02:00:00,3817.0,3162.0,150.0,8.221251,9.144642,10.240124,2.0,0.0,7.39625,8.0342655,12.896843,0.0,0.0,8.971251,7.265497,22.93735,10.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 03:00:00,3830.0,3146.0,150.0,7.69625,8.404362,179.71136,0.0,0.0,8.221251,9.144642,10.240124,2.0,0.0,8.02125,5.847595,24.630991,2.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 04:00:00,3830.0,3146.0,150.0,7.49625,8.795859,177.71298,0.0,0.0,7.69625,8.404362,179.71136,0.0,0.0,7.47125,5.5916314,26.767796,28.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 05:00:00,3474.0,3102.0,150.0,7.04625,7.156755,189.08905,0.0,0.0,7.49625,8.795859,177.71298,0.0,0.0,7.32125,5.7898855,26.681707,3.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 06:00:00,3474.0,3102.0,150.0,6.72125,5.8062205,144.49838,0.0,0.0,7.04625,7.156755,189.08905,0.0,0.0,6.57125,5.4680886,22.020458,2.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 07:00:00,3415.0,3735.0,150.0,6.44625,6.53226,174.75433,0.0,0.0,6.72125,5.8062205,144.49838,0.0,0.0,6.07125,4.6198077,21.436983,2.5,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 08:00:00,3415.0,3735.0,150.0,7.84625,6.8248215,162.48372,0.0,67.0,6.44625,6.53226,174.75433,0.0,0.0,7.5962505,5.0143704,21.001968,1.0,63.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 09:00:00,3493.0,3868.0,150.0,11.02125,3.6007848,150.12814,0.0,224.0,7.84625,6.8248215,162.48372,0.0,67.0,11.046249,2.5156512,12.414673,1.0,219.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 10:00:00,3493.0,3868.0,150.0,13.12125,2.148628,238.78516,0.0,386.0,11.02125,3.6007848,150.12814,0.0,224.0,12.62125,3.2774644,142.43643,1.0,381.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 11:00:00,3803.0,3810.0,150.0,14.421249,3.0245461,223.6838,0.0,518.5,13.12125,2.148628,238.78516,0.0,386.0,13.921249,5.0223026,153.28513,2.5,513.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 12:00:00,3803.0,3810.0,150.0,15.546249,3.4922194,206.21567,0.0,605.0,14.421249,3.0245461,223.6838,0.0,518.5,14.796249,7.2625704,154.27914,5.5,601.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 13:00:00,3556.0,3732.0,150.0,16.22125,4.7420135,189.49841,0.0,639.0,15.546249,3.4922194,206.21567,0.0,605.0,15.27125,8.63794,156.13681,28.5,633.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 14:00:00,3556.0,3732.0,150.0,16.57125,4.1836247,195.08679,0.0,614.5,16.22125,4.7420135,189.49841,0.0,639.0,15.62125,8.0983715,160.13867,20.5,608.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 15:00:00,3644.0,3416.0,150.0,16.671251,4.0250773,195.23273,0.0,536.5,16.57125,4.1836247,195.08679,0.0,614.5,15.471251,7.382704,163.77664,37.0,528.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 16:00:00,3544.0,3416.0,150.0,16.42125,3.593586,180.79156,0.5,409.0,16.671251,4.0250773,195.23273,0.0,536.5,15.346251,6.640376,181.39578,25.0,402.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 17:00:00,3056.0,3462.0,150.0,15.696249,2.2152104,171.52011,3.0,250.5,16.42125,3.593586,180.79156,0.5,409.0,14.77125,4.6391573,173.43298,11.5,242.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 18:00:00,3056.0,3462.0,150.0,13.471251,2.0530732,53.51896,2.0,87.0,15.696249,2.2152104,171.52011,3.0,250.5,12.671249,2.5486038,122.61244,19.0,80.5,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 19:00:00,3762.0,3492.0,150.0,12.54625,3.994982,68.035995,37.0,2.5,13.471251,2.0530732,53.51896,2.0,87.0,11.346251,3.5374122,91.35246,1.0,2.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 20:00:00,3862.0,3492.0,150.0,11.171249,5.7709913,77.44269,61.5,0.0,12.54625,3.994982,68.035995,37.0,2.5,10.32125,3.8122926,66.57617,0.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 21:00:00,3902.0,3530.0,150.0,9.921249,5.7546167,58.25535,79.0,0.0,11.171249,5.7709913,77.44269,61.5,0.0,9.27125,4.811445,46.08739,0.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 22:00:00,3902.0,3530.0,150.0,9.39625,5.8059206,41.759132,80.0,0.0,9.921249,5.7546167,58.25535,79.0,0.0,8.27125,5.380655,35.782536,0.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-08 23:00:00,3812.0,3651.0,150.0,9.096251,6.3744955,29.280746,50.5,0.0,9.39625,5.8059206,41.759132,80.0,0.0,7.69625,5.394395,30.92919,0.0,0.0,0.0,39.971,97.5,97.5,0.0,64.949316,67.21,67.21
2025-03-09 00:00:00,3812.0,3651.0,150.0,8.721251,6.324093,24.411413,58.0,0.0,9.096251,6.3744955,29.280746,50.5,0.0,7.4712496,6.192821,20.018414,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 01:00:00,3601.0,3628.0,150.0,8.52125,5.1148987,20.27353,58.0,0.0,8.721251,6.324093,24.411413,58.0,0.0,7.39625,8.0342655,12.896843,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 02:00:00,3701.0,3628.0,150.0,9.29625,5.1233077,12.802162,51.5,0.0,8.52125,5.1148987,20.27353,58.0,0.0,8.221251,9.144642,10.240124,2.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 03:00:00,3606.0,3660.0,150.0,9.721251,4.150178,189.28156,50.5,0.0,9.29625,5.1233077,12.802162,51.5,0.0,7.69625,8.404362,179.71136,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 04:00:00,3606.0,3660.0,150.0,9.54625,4.19751,204.53622,67.0,0.0,9.721251,4.150178,189.28156,50.5,0.0,7.49625,8.795859,177.71298,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 05:00:00,3589.0,3570.0,150.0,8.846251,3.9985662,20.241905,100.0,0.0,9.54625,4.19751,204.53622,67.0,0.0,7.04625,7.156755,189.08905,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 06:00:00,3689.0,3570.0,150.0,7.97125,3.3968272,184.20448,61.0,0.0,8.846251,3.9985662,20.241905,100.0,0.0,6.72125,5.8062205,144.49838,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 07:00:00,3692.0,3878.0,150.0,7.94625,4.100979,185.56737,99.5,1.0,7.97125,3.3968272,184.20448,61.0,0.0,6.44625,6.53226,174.75433,0.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 08:00:00,3692.0,3878.0,150.0,9.24625,4.6848598,187.05954,72.0,42.5,7.94625,4.100979,185.56737,99.5,1.0,7.84625,6.8248215,162.48372,0.0,67.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 09:00:00,3532.0,3939.0,150.0,11.12125,2.0908391,191.5993,64.0,113.0,9.24625,4.6848598,187.05954,72.0,42.5,11.02125,3.6007848,150.12814,0.0,224.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 10:00:00,3532.0,3939.0,150.0,12.42125,1.2972791,247.50006,100.0,163.0,11.12125,2.0908391,191.5993,64.0,113.0,13.12125,2.148628,238.78516,0.0,386.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 11:00:00,3602.0,3864.0,150.0,13.471251,3.9780788,82.33801,100.0,185.5,12.42125,1.2972791,247.50006,100.0,163.0,14.421249,3.0245461,223.6838,0.0,518.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 12:00:00,3602.0,3864.0,150.0,14.22125,5.0424976,144.72006,100.0,203.0,13.471251,3.9780788,82.33801,100.0,185.5,15.546249,3.4922194,206.21567,0.0,605.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 13:00:00,3407.0,3826.0,150.0,14.24625,5.8971086,202.8201,100.0,218.0,14.22125,5.0424976,144.72006,100.0,203.0,16.22125,4.7420135,189.49841,0.0,639.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 14:00:00,3407.0,3826.0,150.0,14.29625,4.083784,234.68707,100.0,172.0,14.24625,5.8971086,202.8201,100.0,218.0,16.57125,4.1836247,195.08679,0.0,614.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 15:00:00,3072.0,3511.0,150.0,14.296249,4.468402,180.2091,100.0,165.0,14.29625,4.083784,234.68707,100.0,172.0,16.671251,4.0250773,195.23273,0.0,536.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 16:00:00,2972.0,3511.0,150.0,14.14625,4.5935297,153.48631,100.0,122.0,14.296249,4.468402,180.2091,100.0,165.0,16.42125,3.593586,180.79156,0.5,409.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 17:00:00,2890.0,3583.0,150.0,13.421249,3.1491613,158.10944,100.0,59.5,14.14625,4.5935297,153.48631,100.0,122.0,15.696249,2.2152104,171.52011,3.0,250.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 18:00:00,2890.0,3583.0,150.0,12.171249,2.812406,160.9585,100.0,19.5,13.421249,3.1491613,158.10944,100.0,59.5,13.471251,2.0530732,53.51896,2.0,87.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 19:00:00,3500.0,3487.0,150.0,11.546249,7.16082,169.6909,100.0,1.0,12.171249,2.812406,160.9585,100.0,19.5,12.54625,3.994982,68.035995,37.0,2.5,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 20:00:00,3600.0,3487.0,150.0,11.421249,6.3674054,32.313766,100.0,0.0,11.546249,7.16082,169.6909,100.0,1.0,11.171249,5.7709913,77.44269,61.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 21:00:00,3269.0,3744.0,150.0,11.27125,9.154354,44.444126,100.0,0.0,11.421249,6.3674054,32.313766,100.0,0.0,9.921249,5.7546167,58.25535,79.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 22:00:00,3369.0,3744.0,150.0,11.14625,9.412048,68.668686,100.0,0.0,11.27125,9.154354,44.444126,100.0,0.0,9.39625,5.8059206,41.759132,80.0,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-09 23:00:00,3584.0,3710.0,150.0,10.87125,11.711008,78.84418,100.0,0.0,11.14625,9.412048,68.668686,100.0,0.0,9.096251,6.3744955,29.280746,50.5,0.0,0.0,0.0,97.5,97.5,0.0,0.0,67.21,67.21
2025-03-10 00:00:00,3684.0,3710.0,150.0,10.77125,20.096031,86.55469,100.0,0.0,10.87125,11.711008,78.84418,100.0,0.0,8.721251,6.324093,24.411413,58.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 01:00:00,3655.0,3812.0,150.0,10.721251,16.27127,117.962906,100.0,0.0,10.77125,20.096031,86.55469,100.0,0.0,8.52125,5.1148987,20.27353,58.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 02:00:00,3655.0,3812.0,150.0,9.74625,15.835489,47.86857,100.0,0.0,10.721251,16.27127,117.962906,100.0,0.0,9.29625,5.1233077,12.802162,51.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 03:00:00,3655.0,3472.0,150.0,10.02125,10.35583,120.18764,85.5,0.0,9.74625,15.835489,47.86857,100.0,0.0,9.721251,4.150178,189.28156,50.5,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 04:00:00,3555.0,3472.0,150.0,9.82125,4.5925107,56.292973,99.5,0.0,10.02125,10.35583,120.18764,85.5,0.0,9.54625,4.19751,204.53622,67.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 05:00:00,2899.0,3466.0,150.0,9.49625,5.6572266,146.03177,95.0,0.0,9.82125,4.5925107,56.292973,99.5,0.0,8.846251,3.9985662,20.241905,100.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 06:00:00,2799.0,3466.0,150.0,7.84625,6.7808022,153.86943,94.5,0.0,9.49625,5.6572266,146.03177,95.0,0.0,7.97125,3.3968272,184.20448,61.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 07:00:00,2880.0,4126.0,150.0,8.12125,5.1506224,163.65971,99.5,0.5,7.84625,6.7808022,153.86943,94.5,0.0,7.94625,4.100979,185.56737,99.5,1.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 08:00:00,2980.0,4126.0,150.0,8.64625,5.077839,176.75159,100.0,26.5,8.12125,5.1506224,163.65971,99.5,0.5,9.24625,4.6848598,187.05954,72.0,42.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 09:00:00,2882.0,4385.0,150.0,8.92125,5.604113,229.41495,100.0,62.0,8.64625,5.077839,176.75159,100.0,26.5,11.12125,2.0908391,191.5993,64.0,113.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 10:00:00,2882.0,4385.0,150.0,9.69625,5.284097,120.52455,96.0,149.5,8.92125,5.604113,229.41495,100.0,62.0,12.42125,1.2972791,247.50006,100.0,163.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 11:00:00,2737.0,4442.0,150.0,10.596251,6.065606,146.44867,63.0,249.5,9.69625,5.284097,120.52455,96.0,149.5,13.471251,3.9780788,82.33801,100.0,185.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 12:00:00,2737.0,4442.0,150.0,12.19625,8.556702,187.30429,60.0,479.0,10.596251,6.065606,146.44867,63.0,249.5,14.22125,5.0424976,144.72006,100.0,203.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 13:00:00,2987.0,4175.0,150.0,13.19625,8.252907,209.01562,76.5,540.5,12.19625,8.556702,187.30429,60.0,479.0,14.24625,5.8971086,202.8201,100.0,218.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 14:00:00,2987.0,4175.0,150.0,13.62125,7.0904155,193.24144,100.0,409.0,13.19625,8.252907,209.01562,76.5,540.5,14.29625,4.083784,234.68707,100.0,172.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 15:00:00,3176.0,3731.0,150.0,13.64625,7.4928145,229.91975,100.0,342.5,13.62125,7.0904155,193.24144,100.0,409.0,14.296249,4.468402,180.2091,100.0,165.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 16:00:00,3176.0,3731.0,150.0,13.046249,8.8894,254.96292,99.0,251.0,13.64625,7.4928145,229.91975,100.0,342.5,14.14625,4.5935297,153.48631,100.0,122.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 17:00:00,2870.0,3785.0,150.0,12.346251,6.7998605,233.47726,99.5,150.5,13.046249,8.8894,254.96292,99.0,251.0,13.421249,3.1491613,158.10944,100.0,59.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 18:00:00,2870.0,3785.0,150.0,11.546249,5.0817275,67.7894,100.0,44.0,12.346251,6.7998605,233.47726,99.5,150.5,12.171249,2.812406,160.9585,100.0,19.5,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 19:00:00,3444.0,3708.0,150.0,10.89625,6.206777,89.71542,100.0,2.0,11.546249,5.0817275,67.7894,100.0,44.0,11.546249,7.16082,169.6909,100.0,1.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 20:00:00,3544.0,3708.0,150.0,10.77125,6.9182005,239.10513,100.0,0.0,10.89625,6.206777,89.71542,100.0,2.0,11.421249,6.3674054,32.313766,100.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 21:00:00,3639.0,3808.0,150.0,10.39625,6.1443205,197.25427,100.0,0.0,10.77125,6.9182005,239.10513,100.0,0.0,11.27125,9.154354,44.444126,100.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 22:00:00,3639.0,3808.0,150.0,10.19625,6.086818,179.01724,100.0,0.0,10.39625,6.1443205,197.25427,100.0,0.0,11.14625,9.412048,68.668686,100.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-10 23:00:00,3577.0,3863.0,150.0,9.971251,5.1258674,172.29143,100.0,0.0,10.19625,6.086818,179.01724,100.0,0.0,10.87125,11.711008,78.84418,100.0,0.0,41.232,0.0,100.0,97.5,63.945440000000005,0.0,67.57,67.21
2025-03-11 00:00:00,3577.0,3863.0,150.0,9.74625,5.8521156,204.88187,100.0,0.0,9.971251,5.1258674,172.29143,100.0,0.0,10.77125,20.096031,86.55469,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 01:00:00,3573.0,3997.0,150.0,9.62125,7.879676,235.40851,100.0,0.0,9.74625,5.8521156,204.88187,100.0,0.0,10.721251,16.27127,117.962906,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 02:00:00,3573.0,3997.0,150.0,10.096251,5.4182796,18.548933,100.0,0.0,9.62125,7.879676,235.40851,100.0,0.0,9.74625,15.835489,47.86857,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 03:00:00,3662.0,3819.0,150.0,9.92125,1.6924044,199.07864,97.5,0.0,10.096251,5.4182796,18.548933,100.0,0.0,10.02125,10.35583,120.18764,85.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 04:00:00,3562.0,3819.0,150.0,9.69625,3.2290666,174.46704,100.0,0.0,9.92125,1.6924044,199.07864,97.5,0.0,9.82125,4.5925107,56.292973,99.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 05:00:00,2869.0,3904.0,150.0,9.37125,3.1965504,205.43483,100.0,0.0,9.69625,3.2290666,174.46704,100.0,0.0,9.49625,5.6572266,146.03177,95.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 06:00:00,2869.0,3904.0,150.0,9.596251,3.9134583,210.51994,100.0,0.0,9.37125,3.1965504,205.43483,100.0,0.0,7.84625,6.7808022,153.86943,94.5,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 07:00:00,2719.0,4258.0,150.0,9.44625,4.426142,221.57866,100.0,0.5,9.596251,3.9134583,210.51994,100.0,0.0,8.12125,5.1506224,163.65971,99.5,0.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 08:00:00,2819.0,4258.0,150.0,9.596251,4.536952,220.34006,100.0,11.5,9.44625,4.426142,221.57866,100.0,0.5,8.64625,5.077839,176.75159,100.0,26.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 09:00:00,3116.0,4491.0,150.0,9.94625,5.8506765,203.32373,100.0,45.0,9.596251,4.536952,220.34006,100.0,11.5,8.92125,5.604113,229.41495,100.0,62.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 10:00:00,3116.0,4491.0,150.0,10.49625,6.184696,175.48033,100.0,96.0,9.94625,5.8506765,203.32373,100.0,45.0,9.69625,5.284097,120.52455,96.0,149.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 11:00:00,3222.0,4618.0,150.0,10.94625,7.1761847,221.36258,100.0,126.5,10.49625,6.184696,175.48033,100.0,96.0,10.596251,6.065606,146.44867,63.0,249.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 12:00:00,3222.0,4618.0,150.0,11.14625,7.88978,249.24323,100.0,153.5,10.94625,7.1761847,221.36258,100.0,126.5,12.19625,8.556702,187.30429,60.0,479.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 13:00:00,2767.0,4405.0,150.0,11.52125,5.6404567,250.09723,100.0,214.5,11.14625,7.88978,249.24323,100.0,153.5,13.19625,8.252907,209.01562,76.5,540.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 14:00:00,2667.0,4405.0,150.0,12.69625,6.5017962,192.72815,100.0,364.5,11.52125,5.6404567,250.09723,100.0,214.5,13.62125,7.0904155,193.24144,100.0,409.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 15:00:00,3320.0,3846.0,150.0,12.546249,5.928502,197.43391,98.0,296.0,12.69625,6.5017962,192.72815,100.0,364.5,13.64625,7.4928145,229.91975,100.0,342.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 16:00:00,3320.0,3846.0,150.0,12.44625,4.7276964,237.25983,100.0,144.5,12.546249,5.928502,197.43391,98.0,296.0,13.046249,8.8894,254.96292,99.0,251.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 17:00:00,3155.0,3627.0,150.0,12.221251,6.0405517,105.080124,100.0,96.5,12.44625,4.7276964,237.25983,100.0,144.5,12.346251,6.7998605,233.47726,99.5,150.5,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 18:00:00,3155.0,3627.0,150.0,11.77125,7.679435,126.07628,99.0,40.0,12.221251,6.0405517,105.080124,100.0,96.5,11.546249,5.0817275,67.7894,100.0,44.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 19:00:00,3650.0,3446.0,150.0,10.971251,9.603575,123.59719,100.0,2.5,11.77125,7.679435,126.07628,99.0,40.0,10.89625,6.206777,89.71542,100.0,2.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 20:00:00,3750.0,3446.0,150.0,10.49625,8.409783,122.72478,100.0,0.0,10.971251,9.603575,123.59719,100.0,2.5,10.77125,6.9182005,239.10513,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 21:00:00,3795.0,4055.0,150.0,10.546249,8.154018,104.41067,100.0,0.0,10.49625,8.409783,122.72478,100.0,0.0,10.39625,6.1443205,197.25427,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 22:00:00,3795.0,4055.0,150.0,10.24625,10.840594,85.49547,100.0,0.0,10.546249,8.154018,104.41067,100.0,0.0,10.19625,6.086818,179.01724,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-11 23:00:00,3640.0,3970.0,150.0,10.14625,11.338362,82.18882,100.0,0.0,10.24625,10.840594,85.49547,100.0,0.0,9.971251,5.1258674,172.29143,100.0,0.0,42.71,41.232,99.1,100.0,63.710004000000005,63.945440000000005,66.85,67.57
2025-03-12 00:00:00,3640.0,3970.0,150.0,10.046249,9.105245,69.78918,100.0,0.0,10.14625,11.338362,82.18882,100.0,0.0,9.74625,5.8521156,204.88187,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85
2025-03-12 01:00:00,3531.0,3933.0,150.0,9.846251,12.26273,87.87402,100.0,0.0,10.046249,9.105245,69.78918,100.0,0.0,9.62125,7.879676,235.40851,100.0,0.0,42.254,42.71,97.9,99.1,65.167575,63.710004000000005,68.21,66.85
