date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,ftc_NL,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-02-28 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299.56,5283.47,5131.35,5278.05,5360.65,5069.46,506.0,520.0,478.19,0.919596153846154,6047.2,5398.26,0.8926875248048685,-3.35375,8.483296,342.77795,0.0,8.5,-3.40375,7.9155655,348.2023,2.0,0.0,1.77125,7.0457363,155.61823,100.0,3.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.08,5299.56,5082.61,5212.09,5278.05,4998.55,506.0,520.0,478.94,0.9210384615384616,6047.2,5409.08,0.8944767826432067,-1.77875,7.459727,343.62775,0.0,90.0,-3.35375,8.483296,342.77795,0.0,8.5,2.3712502,7.416344,147.27654,99.5,35.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5080.29,5181.08,4979.58,5085.45,5212.09,5012.09,506.0,520.0,402.71,0.7744423076923077,6047.2,5408.96,0.8944569387485117,0.89625,3.3300252,180.29532,0.0,203.0,-1.77875,7.459727,343.62775,0.0,90.0,3.42125,5.5817714,143.1612,100.0,101.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5011.99,5080.29,5018.79,4956.09,5085.45,4945.89,506.0,520.0,214.11,0.4117499999999999,6047.2,5291.66,0.8750595316840852,2.77125,1.5771756,127.53427,0.5,302.0,0.89625,3.3300252,180.29532,0.0,203.0,3.5212502,3.152498,132.19115,95.0,188.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4897.26,5011.99,4972.32,4851.34,4956.09,4896.79,506.0,520.0,201.81,0.3880961538461538,6047.2,5044.28,0.8341513427702076,4.0462503,5.0998697,148.77783,2.5,370.5,2.77125,1.5771756,127.53427,0.5,302.0,5.17125,4.076165,241.53027,78.0,251.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873.38,4897.26,4931.34,4867.53,4851.34,4852.44,506.0,520.0,203.15,0.3906730769230769,6047.2,5070.39,0.8384690435242758,3.89625,6.9364157,157.22717,3.5,399.5,4.0462503,5.0998697,148.77783,2.5,370.5,4.97125,5.0178447,247.97537,71.5,288.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844.39,4873.38,4934.25,4865.37,4867.53,4858.99,506.0,520.0,196.63,0.3781346153846154,6047.2,5015.2,0.8293425056224368,3.22125,7.385353,170.99786,25.0,370.5,3.89625,6.9364157,157.22717,3.5,399.5,6.0962496,6.1882915,233.32932,76.0,263.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4852.89,4844.39,4926.59,4922.04,4865.37,4961.37,506.0,520.0,201.74,0.3879615384615384,6047.2,5049.15,0.834956674163249,2.89625,7.5643873,181.39633,22.0,323.5,3.22125,7.385353,170.99786,25.0,370.5,6.1712503,7.214714,215.17886,60.0,247.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928.16,4852.89,5052.61,5163.18,4922.04,4938.12,640.0,520.0,311.63,0.5992884615384615,6047.2,5332.92,0.8818825241434053,2.27125,7.4460726,194.76846,6.0,235.0,2.89625,7.5643873,181.39633,22.0,323.5,5.49625,9.969004,197.24863,26.5,184.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.57,4928.16,4978.85,5153.08,5163.18,5013.49,640.0,520.0,456.53,0.8779423076923076,6047.2,5409.35,0.8945214314062707,1.29625,7.8548813,204.77686,15.0,126.5,2.27125,7.4460726,194.76846,6.0,235.0,3.77125,12.329615,203.89966,3.5,107.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5044.29,5049.57,5029.92,5114.98,5153.08,5075.9,640.0,520.0,376.65,0.724326923076923,6047.2,5387.48,0.8909048815980949,0.44625,8.856923,217.69609,53.5,25.0,1.29625,7.8548813,204.77686,15.0,126.5,2.2462502,11.697193,244.99997,5.0,20.5,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4937.46,5044.29,5068.0,5013.62,5114.98,5019.59,640.0,520.0,136.76,0.2629999999999999,6047.2,5283.08,0.873640693213388,0.12124999,8.919031,235.31651,26.5,0.0,0.44625,8.856923,217.69609,53.5,25.0,1.54625,10.5315075,252.74231,1.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4842.31,4937.46,5013.23,4953.09,5013.62,4968.45,640.0,520.0,0.77,0.0014807692307692,6047.2,5043.93,0.8340934647440138,-0.85375,7.0916834,260.28,10.0,0.0,0.12124999,8.919031,235.31651,26.5,0.0,0.72125,7.147581,267.00687,2.5,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.31,4842.31,4858.51,4838.2,4953.09,4896.26,640.0,520.0,0.77,0.0014807692307692,6047.2,4588.22,0.7587346209816114,-1.12875,6.9916377,283.0514,1.5,0.0,-0.85375,7.0916834,260.28,10.0,0.0,0.24625,7.9758096,306.33264,0.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4698.32,4808.31,4743.89,4778.26,4838.2,4821.94,640.0,520.0,0.77,0.0014807692307692,6047.2,4470.2300000000005,0.7392231115226883,-0.65375,8.95956,304.57016,0.5,0.0,-1.12875,6.9916377,283.0514,1.5,0.0,0.07124999,10.819172,323.8274,0.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-02-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576.96,4698.32,4666.6,4760.0,4778.26,4731.03,640.0,520.0,1.0,0.0019230769230769,6047.2,4585.16,0.7582286016668871,-1.05375,10.758461,313.98938,1.0,0.0,-0.65375,8.95956,304.57016,0.5,0.0,-0.22875,12.116929,330.815,0.0,0.0,44.32,44.93,99.43,99.75,70.530884,71.204268,69.56,71.32,0.0
2025-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.69,4576.96,4675.36,4682.44,4760.0,4728.78,640.0,520.0,152.79000000000002,0.2938269230769231,6047.2,4160.65,0.6880291705252017,-1.2537501,11.906157,315.84683,0.0,0.0,-1.05375,10.758461,313.98938,1.0,0.0,-0.70375,12.008875,332.5622,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.89,4565.69,4608.82,4647.58,4682.44,4737.45,640.0,520.0,149.9,0.2882692307692308,6047.2,4100.77,0.6781270670723641,-1.55375,12.284079,314.11395,0.0,0.0,-1.2537501,11.906157,315.84683,0.0,0.0,-1.07875,12.087109,334.17896,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.49,4513.89,4599.27,4601.37,4647.58,4712.86,640.0,520.0,160.41,0.3084807692307692,6047.2,4009.74,0.6630738192882657,-2.1037498,11.0941515,311.74072,29.0,0.0,-1.55375,12.284079,314.11395,0.0,0.0,-0.92875,11.758928,343.04236,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4470.29,4474.49,4608.8,4657.85,4601.37,4689.95,640.0,520.0,160.83,0.3092884615384615,6047.2,4032.73,0.6668755787802619,-1.5787499,12.818031,305.47256,57.0,0.0,-2.1037498,11.0941515,311.74072,29.0,0.0,-1.3287499,11.448353,341.9784,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.09,4470.29,4673.03,4652.78,4657.85,4899.25,640.0,520.0,149.8,0.2880769230769231,6047.2,4163.65,0.6885252678925784,-1.22875,13.661354,301.17194,77.0,0.0,-1.5787499,12.818031,305.47256,57.0,0.0,-1.8287499,9.971601,340.27414,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4578.61,4570.09,5009.59,4689.44,4652.78,5036.95,640.0,520.0,159.14,0.3060384615384616,6047.2,4249.6,0.7027384574679191,-0.90374994,14.664614,300.6751,78.5,0.0,-1.22875,13.661354,301.17194,77.0,0.0,-2.27875,9.480886,340.4334,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4669.24,4578.61,5253.53,4684.95,4689.44,5328.04,640.0,520.0,152.92000000000002,0.2940769230769231,6047.2,4398.95,0.7274358380738193,-0.32875,15.997999,299.4065,85.0,0.0,-0.90374994,14.664614,300.6751,78.5,0.0,-2.80375,9.250858,341.66577,0.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4699.26,4669.24,5283.47,4798.25,4684.95,5360.65,640.0,520.0,153.76000000000002,0.2956923076923077,6047.2,4729.36,0.7820743484587909,0.14624998,14.857166,294.82556,99.0,0.0,-0.32875,15.997999,299.4065,85.0,0.0,-3.40375,7.9155655,348.2023,2.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4828.34,4699.26,5299.56,4925.35,4798.25,5278.05,640.0,520.0,153.84,0.2958461538461538,6047.2,5053.01,0.8355949861092737,0.82124996,14.147668,284.86493,100.0,9.0,0.14624998,14.857166,294.82556,99.0,0.0,-3.35375,8.483296,342.77795,0.0,8.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4876.07,4828.34,5181.08,4895.5,4925.35,5212.09,640.0,520.0,149.93,0.2883269230769231,6047.2,4734.02,0.782844953036116,2.4962502,13.766584,276.3389,89.5,76.0,0.82124996,14.147668,284.86493,100.0,9.0,-1.77875,7.459727,343.62775,0.0,90.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870.92,4876.07,5080.29,4874.19,4895.5,5085.45,640.0,520.0,149.65,0.2877884615384615,6047.2,4401.91,0.7279253208096309,4.77125,17.19363,277.95697,99.5,180.5,2.4962502,13.766584,276.3389,89.5,76.0,0.89625,3.3300252,180.29532,0.0,203.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.41,4870.92,5011.99,4827.01,4874.19,4956.09,640.0,520.0,145.5,0.2798076923076923,6047.2,4247.41,0.7023763063897341,5.79625,17.647781,265.00235,100.0,230.5,4.77125,17.19363,277.95697,99.5,180.5,2.77125,1.5771756,127.53427,0.5,302.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4762.6,4811.41,4897.26,4908.66,4827.01,4851.34,640.0,520.0,1.13,0.0021730769230769,6047.2,4126.25,0.682340587379283,6.67125,19.494036,267.8878,100.0,247.0,5.79625,17.647781,265.00235,100.0,230.5,4.0462503,5.0998697,148.77783,2.5,370.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.99,4762.6,4873.38,4923.82,4908.66,4867.53,640.0,520.0,0.6,0.0011538461538461,6047.2,4015.5,0.6640263262336288,7.14625,18.918568,262.95978,100.0,265.0,6.67125,19.494036,267.8878,100.0,247.0,3.89625,6.9364157,157.22717,3.5,399.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4811.69,4811.99,4844.39,4872.85,4923.82,4865.37,640.0,520.0,0.61,0.0011730769230769,6047.2,3997.7,0.6610828151871941,7.24625,19.369732,265.1778,100.0,240.5,7.14625,18.918568,262.95978,100.0,265.0,3.22125,7.385353,170.99786,25.0,370.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4831.26,4811.69,4852.89,4831.36,4872.85,4922.04,640.0,520.0,0.6,0.0011538461538461,6047.2,4028.77,0.6662207302553248,7.09625,17.375784,260.14087,100.0,184.0,7.24625,19.369732,265.1778,100.0,240.5,2.89625,7.5643873,181.39633,22.0,323.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4884.35,4831.26,4928.16,4820.76,4831.36,5163.18,640.0,520.0,0.0,0.0,6047.2,4418.43,0.730657163645985,6.67125,15.67947,256.4337,100.0,148.5,7.09625,17.375784,260.14087,100.0,184.0,2.27125,7.4460726,194.76846,6.0,235.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.89,4884.35,5049.57,4827.59,4820.76,5153.08,640.0,520.0,0.0,0.0,6047.2,4395.36,0.7268421748908586,5.72125,15.12282,251.6885,100.0,89.5,6.67125,15.67947,256.4337,100.0,148.5,1.29625,7.8548813,204.77686,15.0,126.5,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.51,4773.89,5044.29,4898.11,4827.59,5114.98,640.0,520.0,0.0,0.0,6047.2,4259.7300000000005,0.704413612911761,4.5462503,15.049511,253.228,100.0,16.0,5.72125,15.12282,251.6885,100.0,89.5,0.44625,8.856923,217.69609,53.5,25.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712.4,4709.51,4937.46,4829.93,4898.11,5013.62,640.0,520.0,0.0,0.0,6047.2,4185.59,0.6921533933059929,3.84625,15.200251,252.49048,97.0,0.0,4.5462503,15.049511,253.228,100.0,16.0,0.12124999,8.919031,235.31651,26.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.73,4712.4,4842.31,4688.85,4829.93,4953.09,640.0,520.0,0.0,0.0,6047.2,4296.44,0.7104841910305596,3.22125,15.481326,258.0481,5.5,0.0,3.84625,15.200251,252.49048,97.0,0.0,-0.85375,7.0916834,260.28,10.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4533.21,4668.73,4808.31,4510.85,4688.85,4838.2,640.0,520.0,0.0,0.0,6047.2,4370.11,0.7226666887154385,2.99625,15.950735,260.95035,41.0,0.0,3.22125,15.481326,258.0481,5.5,0.0,-1.12875,6.9916377,283.0514,1.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.97,4533.21,4698.32,4388.67,4510.85,4778.26,640.0,520.0,0.0,0.0,6047.2,4157.24,0.6874652731842836,3.19625,15.138764,260.8393,66.5,0.0,2.99625,15.950735,260.95035,41.0,0.0,-0.65375,8.95956,304.57016,0.5,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293.63,4368.97,4576.96,4361.99,4388.67,4760.0,640.0,520.0,0.0,0.0,6047.2,3761.81,0.6220746791903691,2.84625,15.457835,271.92902,92.0,0.0,3.19625,15.138764,260.8393,66.5,0.0,-1.05375,10.758461,313.98938,1.0,0.0,0.0,44.32,99.43,99.43,0.0,70.530884,69.56,69.56,0.0
2025-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4268.6,4293.63,4565.69,4366.85,4361.99,4682.44,640.0,520.0,0.0,0.0,6047.2,3500.19,0.5788116814393438,2.8712502,17.774754,280.78265,94.5,0.0,2.84625,15.457835,271.92902,92.0,0.0,-1.2537501,11.906157,315.84683,0.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4244.08,4268.6,4513.89,4322.28,4366.85,4647.58,640.0,520.0,0.0,0.0,6047.2,3334.34,0.5513857653128721,3.2462502,20.861591,288.3435,99.5,0.0,2.8712502,17.774754,280.78265,94.5,0.0,-1.55375,12.284079,314.11395,0.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4232.81,4244.08,4474.49,4280.73,4322.28,4601.37,640.0,520.0,0.0,0.0,6047.2,3142.14,0.5196024606429421,4.07125,22.517109,287.68988,100.0,0.0,3.2462502,20.861591,288.3435,99.5,0.0,-2.1037498,11.0941515,311.74072,29.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237.68,4232.81,4470.29,4328.24,4280.73,4657.85,640.0,520.0,0.0,0.0,6047.2,3098.59,0.5124007805265247,4.09625,20.92981,278.3938,99.5,0.0,4.07125,22.517109,287.68988,100.0,0.0,-1.5787499,12.818031,305.47256,57.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.99,4237.68,4570.09,4376.95,4328.24,4652.78,640.0,520.0,0.0,0.0,6047.2,3106.4300000000003,0.513697248313269,4.19625,20.822483,271.1869,100.0,0.0,4.09625,20.92981,278.3938,99.5,0.0,-1.22875,13.661354,301.17194,77.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.4,4272.99,4578.61,4325.21,4376.95,4689.44,640.0,520.0,0.0,0.0,6047.2,3082.9,0.5098061912951449,4.5462503,20.322136,270.14615,100.0,0.0,4.19625,20.822483,271.1869,100.0,0.0,-0.90374994,14.664614,300.6751,78.5,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4299.36,4326.4,4669.24,4327.73,4325.21,4684.95,640.0,520.0,0.0,0.0,6047.2,3113.72,0.5149027649159942,4.82125,20.315905,269.73825,100.0,0.0,4.5462503,20.322136,270.14615,100.0,0.0,-0.32875,15.997999,299.4065,85.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.77,4299.36,4699.26,4379.88,4327.73,4798.25,640.0,520.0,0.0,0.0,6047.2,3111.51,0.5145373065220268,5.14625,21.16206,273.5172,100.0,0.0,4.82125,20.315905,269.73825,100.0,0.0,0.14624998,14.857166,294.82556,99.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4413.07,4364.77,4828.34,4640.47,4379.88,4925.35,640.0,520.0,0.0,0.0,6047.2,3169.07,0.5240557613440932,5.69625,24.134392,280.12564,100.0,5.0,5.14625,21.16206,273.5172,100.0,0.0,0.82124996,14.147668,284.86493,100.0,9.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.22,4413.07,4876.07,4791.62,4640.47,4895.5,640.0,520.0,0.0,0.0,6047.2,2854.88,0.472099484058738,6.14625,23.599644,277.4656,100.0,34.5,5.69625,24.134392,280.12564,100.0,5.0,2.4962502,13.766584,276.3389,89.5,76.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.49,4590.22,4870.92,4763.21,4791.62,4874.19,640.0,520.0,0.0,0.0,6047.2,2548.05,0.4213602989813468,6.62125,25.622398,282.65494,100.0,61.5,6.14625,23.599644,277.4656,100.0,34.5,4.77125,17.19363,277.95697,99.5,180.5,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.98,4668.49,4811.41,4737.64,4763.21,4827.01,640.0,520.0,0.0,0.0,6047.2,2363.01,0.3907610133615558,7.27125,25.937695,279.33112,100.0,82.0,6.62125,25.622398,282.65494,100.0,61.5,5.79625,17.647781,265.00235,100.0,230.5,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.07,4580.98,4762.6,4569.93,4737.64,4908.66,640.0,520.0,0.0,0.0,6047.2,2247.96,0.3717356793226617,7.52125,24.749039,277.76486,100.0,103.5,7.27125,25.937695,279.33112,100.0,82.0,6.67125,19.494036,267.8878,100.0,247.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.02,4564.07,4811.99,4576.82,4569.93,4923.82,640.0,520.0,0.0,0.0,6047.2,2416.18,0.399553512369361,7.74625,21.48933,272.59216,100.0,111.0,7.52125,24.749039,277.76486,100.0,103.5,7.14625,18.918568,262.95978,100.0,265.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561.75,4488.02,4811.69,4615.09,4576.82,4872.85,640.0,520.0,0.0,0.0,6047.2,2680.77,0.4433076465140891,8.57125,18.803745,252.7663,100.0,199.0,7.74625,21.48933,272.59216,100.0,111.0,7.24625,19.369732,265.1778,100.0,240.5,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.07,4561.75,4831.26,4688.29,4615.09,4831.36,640.0,520.0,0.0,0.0,6047.2,3266.08,0.5400978965471623,8.096251,19.314365,239.11502,100.0,156.5,8.57125,18.803745,252.7663,100.0,199.0,7.09625,17.375784,260.14087,100.0,184.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.65,4591.07,4884.35,4822.69,4688.29,4820.76,640.0,520.0,0.0,0.0,6047.2,3671.88,0.6072033337743088,7.27125,20.07521,239.30823,100.0,96.0,8.096251,19.314365,239.11502,100.0,156.5,6.67125,15.67947,256.4337,100.0,148.5,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4788.3,4694.65,4773.89,4904.63,4822.69,4827.59,640.0,520.0,0.0,0.0,6047.2,4000.08,0.6614763857653129,6.62125,19.793592,239.56781,100.0,52.0,7.27125,20.07521,239.30823,100.0,96.0,5.72125,15.12282,251.6885,100.0,89.5,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4873.23,4788.3,4709.51,4905.6,4904.63,4898.11,640.0,520.0,0.0,0.0,6047.2,3867.88,0.6396150284429157,5.99625,19.85747,239.13153,100.0,12.5,6.62125,19.793592,239.56781,100.0,52.0,4.5462503,15.049511,253.228,100.0,16.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4817.93,4873.23,4712.4,4853.06,4905.6,4829.93,640.0,520.0,0.0,0.0,6047.2,3947.45,0.6527731842836354,5.37125,19.093317,242.66191,100.0,0.0,5.99625,19.85747,239.13153,100.0,12.5,3.84625,15.200251,252.49048,97.0,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
2025-03-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4729.66,4817.93,4668.73,4814.76,4853.06,4688.85,640.0,520.0,0.0,0.0,6047.2,3874.91,0.6407775499404683,5.04625,18.397976,243.8649,100.0,0.0,5.37125,19.093317,242.66191,100.0,0.0,3.22125,15.481326,258.0481,5.5,0.0,0.0,0.0,99.43,99.43,0.0,0.0,69.56,69.56,0.0
