date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,ftc_AT,ftc_DE_LU,ftc_FR,ftc_IT-NORTH,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-03-13 17:00:00,17,13,3,3,0,1,143.06,179.79,8642.31,8270.89,8634.13,8058.13,7849.51,8057.97,1200.0,4000.0,1300.0,4246.0,340.0,150.7,0.443235294117647,7.8116665,7.2440896,209.90448,73.666664,209.66667,8.911667,8.95206,211.00415,50.0,243.33333,9.028333,4.06869,249.5553,100.0,100.666664,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,158.69
2025-03-13 18:00:00,18,13,3,3,0,1,158.69,174.37,8729.79,8642.31,8685.64,8567.31,8058.13,8512.28,1200.0,4000.0,1300.0,4246.0,340.0,134.1,0.3944117647058823,7.111666,5.321533,206.36818,77.333336,78.0,7.8116665,7.2440896,209.90448,73.666664,209.66667,8.328334,2.7429905,214.30336,98.333336,57.666668,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,168.36
2025-03-13 19:00:00,19,13,3,3,0,1,168.36,149.18,8637.59,8729.79,8162.54,8463.22,8567.31,8328.3,1200.0,4000.0,1300.0,4246.0,340.0,145.0,0.4264705882352941,5.728333,4.803299,203.81189,93.666664,7.3333335,7.111666,5.321533,206.36818,77.333336,78.0,7.3116665,2.4027894,111.76084,95.333336,5.6666665,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,145.5
2025-03-13 20:00:00,20,13,3,3,0,1,145.5,134.75,7994.41,8637.59,7464.04,7991.86,8463.22,7781.83,1200.0,4000.0,1300.0,3474.0,340.0,79.7,0.2344117647058823,4.9950004,5.2436175,207.11662,93.333336,0.0,5.728333,4.803299,203.81189,93.666664,7.3333335,7.011667,1.2457649,145.09874,99.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,132.01
2025-03-13 21:00:00,21,13,3,3,0,1,132.01,121.15,7216.18,7994.41,7458.97,7525.32,7991.86,7317.09,1200.0,4000.0,1300.0,3474.0,340.0,62.9,0.185,4.3116665,5.193091,200.56964,85.333336,0.0,4.9950004,5.2436175,207.11662,93.333336,0.0,6.6783333,1.0034679,62.891064,100.0,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,124.01
2025-03-13 22:00:00,22,13,3,3,0,1,124.01,110.51,7484.81,7216.18,6427.09,7473.81,7525.32,7448.18,1200.0,4000.0,1300.0,2974.0,340.0,62.5,0.1838235294117647,3.9783332,4.258241,199.92859,92.333336,0.0,4.3116665,5.193091,200.56964,85.333336,0.0,6.3283334,1.8455558,40.36255,88.666664,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,114.51
2025-03-13 23:00:00,23,13,3,3,0,1,114.51,108.75,7123.29,7484.81,6420.73,7287.45,7473.81,7160.52,1200.0,4000.0,1300.0,2934.0,340.0,59.6,0.1752941176470588,3.945,3.5416086,190.44116,100.0,0.0,3.9783332,4.258241,199.92859,92.333336,0.0,6.261667,1.715423,135.92413,96.666664,0.0,42.076,42.254,97.9,97.9,64.39442,65.167575,69.17,68.21,114.35
2025-03-14 00:00:00,0,14,4,3,0,1,114.35,103.74,7040.14,7123.29,6683.25,7308.44,7287.45,7070.55,1200.0,4000.0,1300.0,2934.0,340.0,46.6,0.1370588235294117,3.8949997,3.4235656,205.34026,100.0,0.0,3.945,3.5416086,190.44116,100.0,0.0,6.095,1.581165,146.71146,99.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,109.66
2025-03-14 01:00:00,1,14,4,3,0,1,109.66,102.38,6879.44,7040.14,6421.74,7107.92,7308.44,6864.05,1200.0,4000.0,1300.0,2934.0,340.0,42.5,0.125,3.8616667,4.170133,213.17287,90.0,0.0,3.8949997,3.4235656,205.34026,100.0,0.0,5.478333,2.510371,127.761925,99.666664,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,107.95
2025-03-14 02:00:00,2,14,4,3,0,1,107.95,101.24,6842.72,6879.44,6501.37,7168.94,7107.92,6864.17,1200.0,4000.0,1300.0,3030.0,340.0,47.0,0.138235294117647,3.7450001,2.8795722,195.62688,99.0,0.0,3.8616667,4.170133,213.17287,90.0,0.0,6.295,2.2364802,119.87836,100.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,106.02
2025-03-14 03:00:00,3,14,4,3,0,1,106.02,101.85,6844.92,6842.72,6581.31,7241.72,7168.94,6869.89,1200.0,4000.0,1300.0,3030.0,340.0,47.0,0.138235294117647,3.7283335,3.3344104,76.979095,97.666664,0.0,3.7450001,2.8795722,195.62688,99.0,0.0,6.161667,3.367295,131.55795,99.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,107.44
2025-03-14 04:00:00,4,14,4,3,0,1,107.44,107.29,7123.0,6844.92,6711.68,7079.49,7241.72,6678.29,1200.0,4000.0,1300.0,3030.0,340.0,46.6,0.1370588235294117,3.6449997,3.1901646,67.68517,98.0,0.0,3.7283335,3.3344104,76.979095,97.666664,0.0,6.045,2.588928,128.55829,88.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,113.05
2025-03-14 05:00:00,5,14,4,3,0,1,113.05,134.9,7572.18,7123.0,7786.88,6929.77,7079.49,7136.73,1200.0,4000.0,1300.0,3030.0,340.0,58.8,0.1729411764705882,3.4616668,3.0114021,162.62495,98.666664,0.0,3.6449997,3.1901646,67.68517,98.0,0.0,5.411667,3.7845087,146.20209,90.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,140.82
2025-03-14 06:00:00,6,14,4,3,0,1,140.82,148.32,8884.62,7572.18,8815.17,7573.93,6929.77,7403.22,1200.0,4000.0,1300.0,4161.0,340.0,101.1,0.2973529411764706,3.2616665,3.034845,33.293243,100.0,0.0,3.4616668,3.0114021,162.62495,98.666664,0.0,5.261667,5.1079555,143.17079,91.666664,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,157.75
2025-03-14 07:00:00,7,14,4,3,0,1,157.75,143.93,8801.71,8884.62,8697.45,8336.02,7573.93,8182.08,1200.0,4000.0,1300.0,4322.0,340.0,134.4,0.3952941176470588,3.3783333,2.9811394,144.95865,100.0,1.0,3.2616665,3.034845,33.293243,100.0,0.0,5.128333,5.9128823,240.75203,87.0,0.6666667,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,160.13
2025-03-14 08:00:00,8,14,4,3,0,1,160.13,129.67,8801.37,8801.71,8697.73,8559.98,8336.02,8506.77,1200.0,4000.0,1300.0,3453.0,340.0,71.5,0.2102941176470588,4.045,5.094829,21.986536,100.0,40.666668,3.3783333,2.9811394,144.95865,100.0,1.0,5.595,5.8278327,201.58907,83.0,28.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,145.1
2025-03-14 09:00:00,9,14,4,3,0,1,145.1,115.09,8810.16,8801.37,8698.06,8420.69,8559.98,8405.18,1200.0,4000.0,1300.0,3453.0,340.0,71.0,0.2088235294117647,4.845,7.548496,29.160002,100.0,143.0,4.045,5.094829,21.986536,100.0,40.666668,5.9950004,7.0651264,156.21059,81.666664,81.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,131.09
2025-03-14 10:00:00,10,14,4,3,0,1,131.09,106.09,8800.94,8810.16,8675.58,8491.16,8420.69,8589.35,1200.0,4000.0,1300.0,3453.0,340.0,68.4,0.2011764705882353,5.595,7.6986156,23.729355,100.0,228.33333,4.845,7.548496,29.160002,100.0,143.0,6.7450004,9.514087,178.55139,80.0,189.33333,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,120.83
2025-03-14 11:00:00,11,14,4,3,0,1,120.83,103.93,8728.6,8800.94,8695.0,8619.04,8491.16,9125.97,1200.0,4000.0,1300.0,3456.0,340.0,45.6,0.1341176470588235,6.278333,7.7982154,35.927525,99.666664,266.33334,5.595,7.6986156,23.729355,100.0,228.33333,7.6283336,11.109909,196.0129,73.666664,269.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,112.34
2025-03-14 12:00:00,12,14,4,3,0,1,112.34,104.07,8664.67,8728.6,8558.21,8447.16,8619.04,8793.52,1200.0,4000.0,1300.0,3456.0,340.0,37.0,0.1088235294117647,7.361666,7.47354,33.352512,99.0,343.66666,6.278333,7.7982154,35.927525,99.666664,266.33334,8.345,11.51632,228.25433,82.0,339.66666,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,110.65
2025-03-14 13:00:00,13,14,4,3,0,1,110.65,104.99,8570.42,8664.67,8581.81,8243.54,8447.16,8378.23,1200.0,4000.0,1300.0,3456.0,340.0,54.9,0.1614705882352941,7.795,7.6148753,128.97931,98.0,300.0,7.361666,7.47354,33.352512,99.0,343.66666,8.645,10.477665,231.08728,45.0,328.66666,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,113.3
2025-03-14 14:00:00,14,14,4,3,0,1,113.3,109.88,8402.73,8570.42,8620.06,8087.09,8243.54,8115.26,1200.0,4000.0,1300.0,3460.0,340.0,55.1,0.1620588235294117,7.9950004,7.7811127,47.543686,92.666664,333.66666,7.795,7.6148753,128.97931,98.0,300.0,9.828334,9.351763,239.36006,53.666668,359.33334,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,119.77
2025-03-14 15:00:00,15,14,4,3,0,1,119.77,123.0,8602.04,8402.73,8663.44,8011.18,8087.09,8105.29,1200.0,4000.0,1300.0,3460.0,340.0,104.0,0.3058823529411765,8.211667,7.8674254,82.80476,100.0,242.66667,7.9950004,7.7811127,47.543686,92.666664,333.66666,9.595,9.203204,271.71133,63.666668,348.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,129.21
2025-03-14 16:00:00,16,14,4,3,0,1,129.21,143.06,8633.86,8602.04,8270.89,7847.66,8011.18,7849.51,1200.0,4000.0,1300.0,3460.0,340.0,134.8,0.3964705882352941,7.795,7.372873,88.561,100.0,119.333336,8.211667,7.8674254,82.80476,100.0,242.66667,8.911667,8.95206,211.00415,50.0,243.33333,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,142.32
2025-03-14 17:00:00,17,14,4,3,0,1,142.32,158.69,8495.81,8633.86,8642.31,8047.72,7847.66,8058.13,1200.0,4000.0,1300.0,4362.0,340.0,147.8,0.4347058823529412,7.611666,8.343322,75.24035,100.0,100.333336,7.795,7.372873,88.561,100.0,119.333336,7.8116665,7.2440896,209.90448,73.666664,209.66667,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,159.03
2025-03-14 18:00:00,18,14,4,3,0,1,159.03,168.36,8647.12,8495.81,8729.79,8461.02,8047.72,8567.31,1200.0,4000.0,1300.0,4394.0,340.0,145.3,0.4273529411764706,6.9616666,8.267924,71.03088,100.0,36.333332,7.611666,8.343322,75.24035,100.0,100.333336,7.111666,5.321533,206.36818,77.333336,78.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,156.5
2025-03-14 19:00:00,19,14,4,3,0,1,156.5,145.5,8404.2,8647.12,8637.59,8274.32,8461.02,8463.22,1200.0,4000.0,1300.0,4394.0,340.0,81.7,0.2402941176470588,6.4616666,7.9964433,46.406815,100.0,2.6666667,6.9616666,8.267924,71.03088,100.0,36.333332,5.728333,4.803299,203.81189,93.666664,7.3333335,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,141.41
2025-03-14 20:00:00,20,14,4,3,0,1,141.41,132.01,7522.12,8404.2,7994.41,7969.83,8274.32,7991.86,1200.0,4000.0,1300.0,3783.0,340.0,75.0,0.2205882352941176,6.028333,8.83566,61.958023,100.0,0.0,6.4616666,7.9964433,46.406815,100.0,2.6666667,4.9950004,5.2436175,207.11662,93.333336,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,131.55
2025-03-14 21:00:00,21,14,4,3,0,1,131.55,124.01,7037.98,7522.12,7216.18,7420.87,7969.83,7525.32,1200.0,4000.0,1300.0,3783.0,340.0,73.7,0.2167647058823529,5.8283334,8.779568,64.501335,100.0,0.0,6.028333,8.83566,61.958023,100.0,0.0,4.3116665,5.193091,200.56964,85.333336,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,124.93
2025-03-14 22:00:00,22,14,4,3,0,1,124.93,114.51,7169.96,7037.98,7484.81,7487.74,7420.87,7473.81,1200.0,4000.0,1300.0,3271.0,340.0,69.2,0.2035294117647059,5.661667,9.057244,47.87901,100.0,0.0,5.8283334,8.779568,64.501335,100.0,0.0,3.9783332,4.258241,199.92859,92.333336,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,119.05
2025-03-14 23:00:00,23,14,4,3,0,1,119.05,114.35,7469.92,7169.96,7123.29,7410.17,7487.74,7287.45,1200.0,4000.0,1300.0,3042.0,340.0,48.2,0.1417647058823529,5.478334,9.300764,43.315296,100.0,0.0,5.661667,9.057244,47.87901,100.0,0.0,3.945,3.5416086,190.44116,100.0,0.0,42.29,42.076,97.85,97.9,64.870078,64.39442,69.56,69.17,117.23
2025-03-15 00:00:00,0,15,5,3,1,1,117.23,109.66,6820.88,7469.92,7040.14,7337.94,7410.17,7308.44,1200.0,4000.0,1300.0,3035.0,340.0,27.5,0.0808823529411764,5.345,8.714879,38.53841,100.0,0.0,5.478334,9.300764,43.315296,100.0,0.0,3.8949997,3.4235656,205.34026,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,111.29
2025-03-15 01:00:00,1,15,5,3,1,1,111.29,107.95,7001.5,6820.88,6879.44,7290.92,7337.94,7107.92,1200.0,4000.0,1300.0,3009.0,340.0,24.7,0.0726470588235294,5.2450004,9.163431,42.085785,100.0,0.0,5.345,8.714879,38.53841,100.0,0.0,3.8616667,4.170133,213.17287,90.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,107.92
2025-03-15 02:00:00,2,15,5,3,1,1,107.92,106.02,6673.23,7001.5,6842.72,7383.14,7290.92,7168.94,1200.0,4000.0,1300.0,2934.0,340.0,25.3,0.0744117647058823,5.295,8.82802,34.107483,100.0,0.0,5.2450004,9.163431,42.085785,100.0,0.0,3.7450001,2.8795722,195.62688,99.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,106.36
2025-03-15 03:00:00,3,15,5,3,1,1,106.36,107.44,7034.69,6673.23,6844.92,7335.35,7383.14,7241.72,1200.0,4000.0,1300.0,2934.0,340.0,27.1,0.0797058823529411,5.295,8.904499,38.449146,100.0,0.0,5.295,8.82802,34.107483,100.0,0.0,3.7283335,3.3344104,76.979095,97.666664,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,107.1
2025-03-15 04:00:00,4,15,5,3,1,1,107.1,113.05,6827.1,7034.69,7123.0,7188.36,7335.35,7079.49,1200.0,4000.0,1300.0,2934.0,340.0,33.9,0.0997058823529411,5.2283335,8.82168,37.888584,100.0,0.0,5.295,8.904499,38.449146,100.0,0.0,3.6449997,3.1901646,67.68517,98.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,109.96
2025-03-15 05:00:00,5,15,5,3,1,1,109.96,140.82,6988.06,6827.1,7572.18,7103.83,7188.36,6929.77,1200.0,4000.0,1300.0,2934.0,340.0,41.1,0.1208823529411764,5.061667,8.662675,38.54364,100.0,0.0,5.2283335,8.82168,37.888584,100.0,0.0,3.4616668,3.0114021,162.62495,98.666664,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,121.92
2025-03-15 06:00:00,6,15,5,3,1,1,121.92,157.75,6942.27,6988.06,8884.62,7143.53,7103.83,7573.93,1200.0,4000.0,1300.0,3385.0,340.0,34.9,0.1026470588235294,4.8783336,7.994545,36.342045,100.0,0.0,5.061667,8.662675,38.54364,100.0,0.0,3.2616665,3.034845,33.293243,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,126.91
2025-03-15 07:00:00,7,15,5,3,1,1,126.91,160.13,7358.1,6942.27,8801.71,6982.21,7143.53,8336.02,1200.0,4000.0,1300.0,3385.0,340.0,39.6,0.1164705882352941,4.811667,7.4022717,39.138424,100.0,0.33333334,4.8783336,7.994545,36.342045,100.0,0.0,3.3783333,2.9811394,144.95865,100.0,1.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,124.44
2025-03-15 08:00:00,8,15,5,3,1,1,124.44,145.1,8198.17,7358.1,8801.37,7208.57,6982.21,8559.98,1200.0,4000.0,1300.0,3811.0,340.0,43.5,0.1279411764705882,4.895,7.362967,45.927372,100.0,16.0,4.811667,7.4022717,39.138424,100.0,0.33333334,4.045,5.094829,21.986536,100.0,40.666668,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,119.27
2025-03-15 09:00:00,9,15,5,3,1,1,119.27,131.09,7985.13,8198.17,8810.16,7511.66,7208.57,8420.69,1200.0,4000.0,1300.0,3811.0,340.0,40.3,0.1185294117647058,4.895,8.218127,47.634647,100.0,32.333332,4.895,7.362967,45.927372,100.0,16.0,4.845,7.548496,29.160002,100.0,143.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,112.99
2025-03-15 10:00:00,10,15,5,3,1,1,112.99,120.83,7976.61,7985.13,8800.94,7559.93,7511.66,8491.16,1200.0,4000.0,1300.0,3811.0,340.0,43.8,0.1288235294117647,5.011667,7.7469425,46.630035,100.0,61.333332,4.895,8.218127,47.634647,100.0,32.333332,5.595,7.6986156,23.729355,100.0,228.33333,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,109.51
2025-03-15 11:00:00,11,15,5,3,1,1,109.51,112.34,8205.25,7976.61,8728.6,7915.63,7559.93,8619.04,1200.0,4000.0,1300.0,3945.0,340.0,27.6,0.0811764705882353,5.7450004,9.097367,41.672245,100.0,119.333336,5.011667,7.7469425,46.630035,100.0,61.333332,6.278333,7.7982154,35.927525,99.666664,266.33334,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,101.31
2025-03-15 12:00:00,12,15,5,3,1,1,101.31,110.65,8224.49,8205.25,8664.67,8315.33,7915.63,8447.16,1200.0,4000.0,1300.0,3945.0,340.0,23.5,0.0691176470588235,6.3783336,8.96841,42.681118,100.0,169.0,5.7450004,9.097367,41.672245,100.0,119.333336,7.361666,7.47354,33.352512,99.0,343.66666,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,89.25
2025-03-15 13:00:00,13,15,5,3,1,1,89.25,113.3,7868.26,8224.49,8570.42,8413.12,8315.33,8243.54,1200.0,4000.0,1300.0,3945.0,340.0,26.9,0.0791176470588235,7.145,9.104737,44.49939,100.0,247.33333,6.3783336,8.96841,42.681118,100.0,169.0,7.795,7.6148753,128.97931,98.0,300.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,96.39
2025-03-15 14:00:00,14,15,5,3,1,1,96.39,119.77,7707.72,7868.26,8402.73,8185.51,8413.12,8087.09,1200.0,4000.0,1300.0,3465.0,340.0,53.6,0.1576470588235294,7.645,9.615499,40.74381,100.0,252.33333,7.145,9.104737,44.49939,100.0,247.33333,7.9950004,7.7811127,47.543686,92.666664,333.66666,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,107.31
2025-03-15 15:00:00,15,15,5,3,1,1,107.31,129.21,7653.19,7707.72,8602.04,7896.86,8185.51,8011.18,1200.0,4000.0,1300.0,3465.0,340.0,76.3,0.2244117647058823,7.5616665,7.8043704,53.832012,100.0,158.33333,7.645,9.615499,40.74381,100.0,252.33333,8.211667,7.8674254,82.80476,100.0,242.66667,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,113.27
2025-03-15 16:00:00,16,15,5,3,1,1,113.27,142.32,7567.25,7653.19,8633.86,7721.56,7896.86,7847.66,1200.0,4000.0,1300.0,3494.0,340.0,79.3,0.233235294117647,7.4283333,7.996418,73.29867,99.666664,103.0,7.5616665,7.8043704,53.832012,100.0,158.33333,7.795,7.372873,88.561,100.0,119.333336,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,134.54
2025-03-15 17:00:00,17,15,5,3,1,1,134.54,159.03,7821.41,7567.25,8495.81,7569.0,7721.56,8047.72,1200.0,4000.0,1300.0,3385.0,340.0,77.8,0.2288235294117647,7.2116666,9.566131,95.03022,100.0,79.333336,7.4283333,7.996418,73.29867,99.666664,103.0,7.611666,8.343322,75.24035,100.0,100.333336,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,144.55
2025-03-15 18:00:00,18,15,5,3,1,1,144.55,156.5,7934.04,7821.41,8647.12,7778.13,7569.0,8461.02,1200.0,4000.0,1300.0,3385.0,340.0,55.8,0.1641176470588235,6.4950004,8.400524,215.75764,100.0,26.0,7.2116666,9.566131,95.03022,100.0,79.333336,6.9616666,8.267924,71.03088,100.0,36.333332,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,142.88
2025-03-15 19:00:00,19,15,5,3,1,1,142.88,141.41,7647.53,7934.04,8404.2,7548.86,7778.13,8274.32,1200.0,4000.0,1300.0,3385.0,340.0,50.1,0.1473529411764706,5.911667,7.467097,196.3329,100.0,2.6666667,6.4950004,8.400524,215.75764,100.0,26.0,6.4616666,7.9964433,46.406815,100.0,2.6666667,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,138.95
2025-03-15 20:00:00,20,15,5,3,1,1,138.95,131.55,7017.42,7647.53,7522.12,7163.96,7548.86,7969.83,1200.0,4000.0,1300.0,3385.0,340.0,60.1,0.1767647058823529,5.5783334,8.572755,95.415504,100.0,0.0,5.911667,7.467097,196.3329,100.0,2.6666667,6.028333,8.83566,61.958023,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,129.57
2025-03-15 21:00:00,21,15,5,3,1,1,129.57,124.93,6950.19,7017.42,7037.98,6851.22,7163.96,7420.87,1200.0,4000.0,1300.0,3385.0,340.0,63.3,0.1861764705882352,5.311667,8.317971,102.44457,100.0,0.0,5.5783334,8.572755,95.415504,100.0,0.0,5.8283334,8.779568,64.501335,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,121.77
2025-03-15 22:00:00,22,15,5,3,1,1,121.77,119.05,7115.95,6950.19,7169.96,7079.98,6851.22,7487.74,1200.0,4000.0,1300.0,2888.0,340.0,55.0,0.1617647058823529,4.8616667,8.342982,102.599915,100.0,0.0,5.311667,8.317971,102.44457,100.0,0.0,5.661667,9.057244,47.87901,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,112.21
2025-03-15 23:00:00,23,15,5,3,1,1,112.21,117.23,6751.92,7115.95,7469.92,7025.12,7079.98,7410.17,1200.0,4000.0,1300.0,3740.0,340.0,50.4,0.148235294117647,4.6116667,7.389066,105.302345,100.0,0.0,4.8616667,8.342982,102.599915,100.0,0.0,5.478334,9.300764,43.315296,100.0,0.0,0.0,42.29,97.85,97.85,0.0,64.870078,69.56,69.56,109.87
2025-03-16 00:00:00,0,16,6,3,1,1,109.87,111.29,6684.11,6751.92,6820.88,7381.45,7025.12,7337.94,1200.0,4000.0,1300.0,3740.0,340.0,27.5,0.0808823529411764,4.7116666,6.7510586,105.327065,100.0,0.0,4.6116667,7.389066,105.302345,100.0,0.0,5.345,8.714879,38.53841,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,106.61
2025-03-16 01:00:00,1,16,6,3,1,1,106.61,107.92,6896.13,6684.11,7001.5,7399.94,7381.45,7290.92,1200.0,4000.0,1300.0,3695.0,340.0,27.8,0.0817647058823529,4.661667,6.4672923,98.957115,100.0,0.0,4.7116666,6.7510586,105.327065,100.0,0.0,5.2450004,9.163431,42.085785,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,97.09
2025-03-16 02:00:00,2,16,6,3,1,1,97.09,106.36,7292.95,6896.13,6673.23,7276.43,7399.94,7383.14,1200.0,4000.0,1300.0,3004.0,340.0,35.9,0.1055882352941176,4.8616667,5.431874,86.33491,100.0,0.0,4.661667,6.4672923,98.957115,100.0,0.0,5.295,8.82802,34.107483,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,99.71
2025-03-16 03:00:00,3,16,6,3,1,1,99.71,107.1,7216.55,7292.95,7034.69,7174.48,7276.43,7335.35,1200.0,4000.0,1300.0,3004.0,340.0,28.0,0.0823529411764705,4.761667,4.723353,85.80923,100.0,0.0,4.8616667,5.431874,86.33491,100.0,0.0,5.295,8.904499,38.449146,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,98.1
2025-03-16 04:00:00,4,16,6,3,1,1,98.1,109.96,7177.73,7216.55,6827.1,7109.91,7174.48,7188.36,1200.0,4000.0,1300.0,3034.0,340.0,29.8,0.0876470588235294,4.645,5.0074825,100.18508,100.0,0.0,4.761667,4.723353,85.80923,100.0,0.0,5.2283335,8.82168,37.888584,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,101.3
2025-03-16 05:00:00,5,16,6,3,1,1,101.3,121.92,6336.97,7177.73,6988.06,7159.12,7109.91,7103.83,1200.0,4000.0,1300.0,2989.0,340.0,37.6,0.1105882352941176,4.445,5.253754,123.3273,100.0,0.0,4.645,5.0074825,100.18508,100.0,0.0,5.061667,8.662675,38.54364,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,106.11
2025-03-16 06:00:00,6,16,6,3,1,1,106.11,126.91,6449.38,6336.97,6942.27,7200.69,7159.12,7143.53,1200.0,4000.0,1300.0,2299.0,340.0,38.3,0.1126470588235294,4.2283335,5.150202,143.03276,98.666664,0.0,4.445,5.253754,123.3273,100.0,0.0,4.8783336,7.994545,36.342045,100.0,0.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,104.65
2025-03-16 07:00:00,7,16,6,3,1,1,104.65,124.44,7107.76,6449.38,7358.1,7379.39,7200.69,6982.21,1200.0,4000.0,1300.0,2069.0,340.0,35.5,0.1044117647058823,4.1616664,4.8272314,139.49019,94.0,0.6666667,4.2283335,5.150202,143.03276,98.666664,0.0,4.811667,7.4022717,39.138424,100.0,0.33333334,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,94.96
2025-03-16 08:00:00,8,16,6,3,1,1,94.96,119.27,7429.39,7107.76,8198.17,7636.35,7379.39,7208.57,1200.0,4000.0,1300.0,1839.0,340.0,47.0,0.138235294117647,4.5783334,4.854415,144.43527,88.333336,25.666666,4.1616664,4.8272314,139.49019,94.0,0.6666667,4.895,7.362967,45.927372,100.0,16.0,0.0,0.0,97.85,97.85,0.0,0.0,69.56,69.56,91.02
