date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,1.11,0.0038275862068965,4280.0,1837.39,0.4292967289719626,3.2735,4.0449967,57.724377,0.0,228.0,0.9735,6.854195,29.931421,0.0,105.0,0.7235,4.471107,310.10083,100.0,189.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,890.89,0.2081518691588785,4.9235,2.3469126,94.39862,0.0,343.0,3.2735,4.0449967,57.724377,0.0,228.0,2.7235,4.613762,290.55612,62.0,266.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,773.72,0.1807757009345794,6.0735,2.5071096,158.96242,0.0,434.0,4.9235,2.3469126,94.39862,0.0,343.0,5.2235,5.5916004,273.6913,0.0,427.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,642.19,0.1500443925233645,6.8735,2.8460498,198.43504,0.0,492.0,6.0735,2.5071096,158.96242,0.0,434.0,7.3235,5.195113,284.03625,0.0,486.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,591.71,0.13825,7.4235,3.3043609,240.64233,1.0,509.0,6.8735,2.8460498,198.43504,0.0,492.0,8.873501,5.154415,294.77512,0.0,503.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.84,0.0028965517241379,4280.0,616.66,0.1440794392523364,8.4235,2.907989,248.19853,0.0,484.0,7.4235,3.3043609,240.64233,1.0,509.0,9.823501,6.66,288.92474,0.0,480.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,110.92,0.3824827586206896,4280.0,1302.05,0.3042172897196261,8.6735,1.9881649,275.19434,0.0,422.0,8.4235,2.907989,248.19853,0.0,484.0,10.4735,7.928177,309.47244,0.0,419.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,111.16,0.3833103448275862,4280.0,1926.46,0.450107476635514,8.6735,2.19718,325.0079,0.0,326.0,8.6735,1.9881649,275.19434,0.0,422.0,10.4735,6.384293,319.574,0.0,322.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,111.61,0.3848620689655172,4280.0,2194.75,0.5127920560747663,7.9735,3.7585104,343.3007,2.0,209.0,8.6735,2.19718,325.0079,0.0,326.0,9.373501,3.4763772,291.25058,0.0,204.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,122.51,0.4224482758620689,4280.0,2182.95,0.5100350467289719,5.8235,3.143565,23.629398,0.0,87.0,7.9735,3.7585104,343.3007,2.0,209.0,6.4735,5.1165614,320.7106,0.0,83.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,109.51,0.3776206896551724,4280.0,1614.74,0.3772757009345794,4.8235,5.771239,86.423744,0.0,7.0,5.8235,3.143565,23.629398,0.0,87.0,3.4735,7.7420926,1.3321922,0.0,6.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,96.44,0.332551724137931,4280.0,840.45,0.1963668224299065,4.2735,6.8541956,113.198616,0.0,0.0,4.8235,5.771239,86.423744,0.0,7.0,1.5235,8.049845,10.304792,0.0,0.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,7.82,0.0269655172413793,4280.0,596.83,0.139446261682243,2.1735,3.964089,92.60251,0.0,0.0,4.2735,6.8541956,113.198616,0.0,0.0,0.27350003,5.4119864,356.186,0.0,0.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,622.63,0.1454742990654205,1.7235,2.0523157,37.875053,9.0,0.0,2.1735,3.964089,92.60251,0.0,0.0,-0.7764999,5.1544156,347.90527,1.0,0.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-21 00:00:00,0,21,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,808.06,0.1887990654205607,1.6235001,2.0991426,30.963696,13.0,0.0,1.7235,2.0523157,37.875053,9.0,0.0,-1.3765001,4.913044,351.57312,0.0,0.0,42.605,42.855,97.9,97.75,66.217767,65.859605,70.01,71.54,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,682.6800000000001,0.1595046728971962,1.5735,2.6999998,36.86998,21.0,0.0,1.6235001,2.0991426,30.963696,13.0,0.0,-1.0265,6.122647,358.31534,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,651.23,0.1521565420560747,2.0735,4.965521,46.468742,16.0,0.0,1.5735,2.6999998,36.86998,21.0,0.0,-0.3265,8.790563,10.61961,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,463.99,0.1084088785046729,1.2735,5.991594,32.73523,13.0,0.0,2.0735,4.965521,46.468742,16.0,0.0,-0.22649997,8.083983,11.5601,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,599.79,0.1401378504672897,0.42350003,6.391901,32.347424,7.0,0.0,1.2735,5.991594,32.73523,13.0,0.0,-0.22649997,6.87779,6.0089183,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,707.96,0.165411214953271,-0.12649995,6.889557,33.27491,0.0,0.0,0.42350003,6.391901,32.347424,7.0,0.0,-0.3265,6.778141,10.713074,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,601.37,0.1405070093457943,-0.5264999,7.3469996,30.963696,0.0,0.0,-0.12649995,6.889557,33.27491,0.0,0.0,-0.42650002,6.8138976,12.200457,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,743.44,0.1737009345794392,-0.9765,7.9036193,30.068504,0.0,0.0,-0.5264999,7.3469996,30.963696,0.0,0.0,-0.6765,6.0721655,11.976112,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,755.89,0.1766098130841121,-0.8265,8.43699,33.6901,0.0,16.0,-0.9765,7.9036193,30.068504,0.0,0.0,-0.62649995,6.603817,17.447285,7.0,14.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,599.7,0.1401168224299065,0.92350006,8.149847,43.210114,0.0,113.0,-0.8265,8.43699,33.6901,0.0,16.0,0.9735,6.854195,29.931421,0.0,105.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,673.45,0.1573481308411215,2.6735,5.293959,54.688713,0.0,239.0,0.92350006,8.149847,43.210114,0.0,113.0,3.2735,4.0449967,57.724377,0.0,228.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,646.91,0.1511471962616822,3.8235,2.8856194,93.57626,0.0,354.0,2.6735,5.293959,54.688713,0.0,239.0,4.9235,2.3469126,94.39862,0.0,343.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,626.81,0.1464509345794392,4.8235,4.471107,130.10085,1.0,446.0,3.8235,2.8856194,93.57626,0.0,354.0,6.0735,2.5071096,158.96242,0.0,434.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,659.43,0.154072429906542,5.7235,6.5223618,152.02061,1.0,503.0,4.8235,4.471107,130.10085,1.0,446.0,6.8735,2.8460498,198.43504,0.0,492.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,624.8199999999999,0.1459859813084112,6.5235,6.689125,156.19405,1.0,519.0,5.7235,6.5223618,152.02061,1.0,503.0,7.4235,3.3043609,240.64233,1.0,509.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,695.56,0.1625140186915887,7.5235,8.748075,143.3658,0.0,499.0,6.5235,6.689125,156.19405,1.0,519.0,8.4235,2.907989,248.19853,0.0,484.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,719.99,0.1682219626168224,7.8235,8.3520775,142.88306,0.0,436.0,7.5235,8.748075,143.3658,0.0,499.0,8.6735,1.9881649,275.19434,0.0,422.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1088.87,0.2544088785046728,7.8235,8.783189,135.83023,0.0,339.0,7.8235,8.3520775,142.88306,0.0,436.0,8.6735,2.19718,325.0079,0.0,326.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1030.08,0.2406728971962616,7.2235,7.6579366,119.57774,0.0,220.0,7.8235,8.783189,135.83023,0.0,339.0,7.9735,3.7585104,343.3007,2.0,209.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1015.97,0.237376168224299,5.4735,6.1437774,95.04236,0.0,95.0,7.2235,7.6579366,119.57774,0.0,220.0,5.8235,3.143565,23.629398,0.0,87.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,886.2,0.2070560747663551,4.1235,7.42159,75.96373,0.0,9.0,5.4735,6.1437774,95.04236,0.0,95.0,4.8235,5.771239,86.423744,0.0,7.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,789.71,0.1845116822429906,2.9235,8.209263,52.124958,0.0,0.0,4.1235,7.42159,75.96373,0.0,9.0,4.2735,6.8541956,113.198616,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,864.29,0.2019369158878504,1.7235,8.694204,27.095472,0.0,0.0,2.9235,8.209263,52.124958,0.0,0.0,2.1735,3.964089,92.60251,0.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,745.23,0.1741191588785046,0.87350005,8.827344,20.282646,0.0,0.0,1.7235,8.694204,27.095472,0.0,0.0,1.7235,2.0523157,37.875053,9.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-22 00:00:00,0,22,5,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,750.76,0.175411214953271,0.42350003,10.472536,24.362455,0.0,0.0,0.87350005,8.827344,20.282646,0.0,0.0,1.6235001,2.0991426,30.963696,13.0,0.0,0.0,42.605,97.9,97.9,0.0,66.217767,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,746.67,0.1744556074766355,0.12350005,10.962281,29.511406,0.0,0.0,0.42350003,10.472536,24.362455,0.0,0.0,1.5735,2.6999998,36.86998,21.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,848.2,0.1981775700934579,-0.37649995,11.435313,28.178495,0.0,0.0,0.12350005,10.962281,29.511406,0.0,0.0,2.0735,4.965521,46.468742,16.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,740.44,0.173,0.023500025,12.232057,32.988533,0.0,0.0,-0.37649995,11.435313,28.178495,0.0,0.0,1.2735,5.991594,32.73523,13.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,852.78,0.1992476635514018,-0.47649997,12.904882,30.1413,0.0,0.0,0.023500025,12.232057,32.988533,0.0,0.0,0.42350003,6.391901,32.347424,7.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,773.23,0.180661214953271,-0.7265,14.292725,31.087444,0.0,0.0,-0.47649997,12.904882,30.1413,0.0,0.0,-0.12649995,6.889557,33.27491,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,690.1,0.1612383177570093,-0.7265,14.978984,32.73523,0.0,0.0,-0.7265,14.292725,31.087444,0.0,0.0,-0.5264999,7.3469996,30.963696,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,709.0799999999999,0.1656728971962616,-0.8265,15.141414,28.392921,0.0,0.0,-0.7265,14.978984,32.73523,0.0,0.0,-0.9765,7.9036193,30.068504,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,785.3,0.1834813084112149,-0.5264999,14.74902,23.749514,0.0,19.0,-0.8265,15.141414,28.392921,0.0,0.0,-0.8265,8.43699,33.6901,0.0,16.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,723.38,0.1690140186915887,0.92350006,12.879752,26.564985,0.0,120.0,-0.5264999,14.74902,23.749514,0.0,19.0,0.92350006,8.149847,43.210114,0.0,113.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,709.2900000000001,0.1657219626168224,2.5735,13.18308,34.9921,0.0,245.0,0.92350006,12.879752,26.564985,0.0,120.0,2.6735,5.293959,54.688713,0.0,239.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,674.77,0.1576565420560747,4.2235003,12.86087,43.29869,0.0,360.0,2.5735,13.18308,34.9921,0.0,245.0,3.8235,2.8856194,93.57626,0.0,354.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,701.38,0.1638738317757009,5.8235,13.789691,54.027523,0.0,450.0,4.2235003,12.86087,43.29869,0.0,360.0,4.8235,4.471107,130.10085,1.0,446.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,828.44,0.1935607476635514,7.4235,13.6063795,62.418053,0.0,505.0,5.8235,13.789691,54.027523,0.0,450.0,5.7235,6.5223618,152.02061,1.0,503.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,887.53,0.2073668224299065,8.7235,14.009968,69.70235,0.0,519.0,7.4235,13.6063795,62.418053,0.0,505.0,6.5235,6.689125,156.19405,1.0,519.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1039.38,0.2428457943925233,9.7235,14.455019,95.00056,0.0,498.0,8.7235,14.009968,69.70235,0.0,519.0,7.5235,8.748075,143.3658,0.0,499.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1218.72,0.2847476635514018,9.823501,13.346729,100.09744,0.0,436.0,9.7235,14.455019,95.00056,0.0,498.0,7.8235,8.3520775,142.88306,0.0,436.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,0.09,0.0003103448275862,4280.0,1704.14,0.3981635514018691,9.5235,11.767651,96.14653,0.0,338.0,9.823501,13.346729,100.09744,0.0,436.0,7.8235,8.783189,135.83023,0.0,339.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,96.64,0.3332413793103448,4280.0,1460.73,0.3412920560747663,8.823501,8.865799,84.17376,0.0,216.0,9.5235,11.767651,96.14653,0.0,338.0,7.2235,7.6579366,119.57774,0.0,220.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,99.8,0.3441379310344827,4280.0,1528.39,0.3571004672897196,7.0235,8.538149,71.564964,0.0,95.0,8.823501,8.865799,84.17376,0.0,216.0,5.4735,6.1437774,95.04236,0.0,95.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,100.27,0.3457586206896552,4280.0,1737.93,0.4060584112149533,5.3735,9.927779,67.61982,0.0,10.0,7.0235,8.538149,71.564964,0.0,95.0,4.1235,7.42159,75.96373,0.0,9.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,100.17,0.3454137931034483,4280.0,1781.17,0.416161214953271,4.4735003,9.585739,55.713078,0.0,0.0,5.3735,9.927779,67.61982,0.0,10.0,2.9235,8.209263,52.124958,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,99.05,0.341551724137931,4280.0,1726.89,0.4034789719626168,3.7735,9.449572,49.635548,0.0,0.0,4.4735003,9.585739,55.713078,0.0,0.0,1.7235,8.694204,27.095472,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,100.06,0.3450344827586207,4280.0,1699.57,0.3970957943925233,2.8235,8.641874,54.323517,0.0,0.0,3.7735,9.449572,49.635548,0.0,0.0,0.87350005,8.827344,20.282646,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
2025-03-23 00:00:00,0,23,6,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,290.0,132.1,0.4555172413793103,4280.0,1356.62,0.3169672897196262,1.5735,8.574123,39.03552,0.0,0.0,2.8235,8.641874,54.323517,0.0,0.0,0.42350003,10.472536,24.362455,0.0,0.0,0.0,0.0,97.9,97.9,0.0,0.0,70.01,70.01,0.0
