date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,Biomass_Capacity,Biomass_Output,Biomass_Utilization,Fossil_Oil_Capacity,Fossil_Oil_Output,Fossil_Oil_Utilization,Wind_Offshore_Capacity,Wind_Offshore_Output,Wind_Offshore_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-01-07 23:00:00,23,7,1,1,0,0,12.42,10.61,1867.0,1907.0,1630.0,1896.18,1773.89,1663.23,964.0,437.94,0.4542946058091286,520.0,0.56,0.001076923076923,976.6,910.76,0.9325824288347327,3.1175,31.906744,218.35696,42.0,0.0,3.2675,31.53084,220.60121,45.0,0.0,6.0175004,34.818718,215.74435,41.0,0.0,47.474,47.326,110.55,109.7,74.51505499999999,73.43875,72.56,72.87,13.18
2025-01-08 00:00:00,0,8,2,1,0,0,13.18,8.71,1847.0,1867.0,1630.0,1845.89,1896.18,1694.55,964.0,456.42,0.4734647302904564,520.0,0.56,0.001076923076923,976.6,915.85,0.937794388695474,3.0175,31.20444,214.42348,99.0,0.0,3.1175,31.906744,218.35696,42.0,0.0,5.2675004,35.949562,212.73521,65.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,13.66
2025-01-08 01:00:00,1,8,2,1,0,0,13.66,5.3,1767.0,1847.0,1706.0,1709.03,1845.89,1739.82,964.0,395.0499999999999,0.4098029045643153,520.0,0.56,0.001076923076923,976.6,915.22,0.9371492934671308,3.0175,32.59988,213.5146,100.0,0.0,3.0175,31.20444,214.42348,99.0,0.0,4.9675,35.164555,210.10857,92.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,23.26
2025-01-08 02:00:00,2,8,2,1,0,0,23.26,5.01,1670.0,1767.0,1699.0,1660.42,1709.03,1669.46,964.0,329.58,0.3418879668049792,520.0,0.56,0.001076923076923,976.6,916.11,0.9380606184722504,3.0674999,32.300846,218.21107,100.0,0.0,3.0175,32.59988,213.5146,100.0,0.0,5.3175,38.21854,211.51906,76.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,17.88
2025-01-08 03:00:00,3,8,2,1,0,0,17.88,5.13,1608.0,1670.0,1626.0,1599.98,1660.42,1622.01,964.0,363.53,0.3771058091286307,520.0,0.56,0.001076923076923,976.6,912.97,0.9348453819373336,3.2175,32.47591,215.98077,96.0,0.0,3.0674999,32.300846,218.21107,100.0,0.0,5.1175003,38.321404,207.40749,82.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,21.49
2025-01-08 04:00:00,4,8,2,1,0,0,21.49,5.8,1685.0,1608.0,1537.0,1659.91,1599.98,1653.04,964.0,456.55,0.4735995850622407,520.0,0.56,0.001076923076923,976.6,911.53,0.9333708785582632,3.1675,32.663425,215.35423,100.0,0.0,3.2175,32.47591,215.98077,96.0,0.0,4.8175,39.685818,206.6812,40.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,23.9
2025-01-08 05:00:00,5,8,2,1,0,0,23.9,28.08,1860.0,1685.0,1648.0,1793.45,1659.91,1842.5,964.0,598.9,0.6212655601659751,520.0,0.56,0.001076923076923,976.6,916.86,0.938828588982183,3.0674999,35.008034,219.99411,100.0,0.0,3.1675,32.663425,215.35423,100.0,0.0,4.6675,41.135414,206.22862,7.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,26.37
2025-01-08 06:00:00,6,8,2,1,0,0,26.37,36.01,2058.0,1860.0,1958.0,2035.82,1793.45,2057.48,964.0,642.9100000000001,0.6669190871369296,520.0,0.56,0.001076923076923,976.6,916.66,0.9386237968462012,2.7675,30.456188,217.07317,100.0,0.0,3.0674999,35.008034,219.99411,100.0,0.0,4.6675,42.93896,208.82121,19.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,45.43
2025-01-08 07:00:00,7,8,2,1,0,0,45.43,37.23,2171.0,2058.0,2110.0,2124.45,2035.82,2176.32,964.0,645.26,0.6693568464730291,520.0,0.56,0.001076923076923,976.6,916.29,0.9382449313946344,3.1175,33.60557,224.13205,100.0,0.0,2.7675,30.456188,217.07317,100.0,0.0,4.6175003,42.583984,206.34837,35.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,61.72
2025-01-08 08:00:00,8,8,2,1,0,0,61.72,35.01,2222.0,2171.0,2147.0,2166.87,2124.45,2224.14,964.0,646.73,0.6708817427385892,520.0,0.56,0.001076923076923,976.6,916.29,0.9382449313946344,3.4675,33.03625,228.75543,99.0,0.0,3.1175,33.60557,224.13205,100.0,0.0,4.5175004,44.792156,208.83087,52.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,67.11
2025-01-08 09:00:00,9,8,2,1,0,0,67.11,34.27,2271.0,2222.0,2181.0,2149.21,2166.87,2269.22,964.0,525.95,0.545591286307054,520.0,0.56,0.001076923076923,976.6,903.22,0.924861765308212,3.7175,34.524357,230.50044,83.0,2.0,3.4675,33.03625,228.75543,99.0,0.0,4.5175004,43.22399,209.98155,71.0,2.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,69.87
2025-01-08 10:00:00,10,8,2,1,0,0,69.87,34.65,2263.0,2271.0,2214.0,2150.97,2149.21,2320.56,964.0,347.68,0.3606639004149378,520.0,0.56,0.001076923076923,976.6,903.49,0.9251382346917878,3.9175,34.109406,229.92351,93.0,41.0,3.7175,34.524357,230.50044,83.0,2.0,4.5675,39.801174,212.25255,84.0,41.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,70.81
2025-01-08 11:00:00,11,8,2,1,0,0,70.81,33.33,2113.0,2263.0,2232.0,2198.06,2150.97,2292.42,964.0,325.82,0.3379875518672199,520.0,0.56,0.001076923076923,976.6,907.98,0.9297358181445832,4.1175003,30.811037,226.4202,62.0,95.0,3.9175,34.109406,229.92351,93.0,41.0,4.7175,38.66943,215.90982,87.0,96.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,69.13
2025-01-08 12:00:00,12,8,2,1,0,0,69.13,33.27,2148.0,2113.0,2227.0,2192.99,2198.06,2250.99,964.0,418.65,0.4342842323651452,520.0,0.56,0.001076923076923,976.6,907.12,0.9288552119598606,4.5675,32.528248,228.81418,42.0,140.0,4.1175003,30.811037,226.4202,62.0,95.0,4.9675,38.630028,216.28264,25.0,131.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,74.06
2025-01-08 13:00:00,13,8,2,1,0,0,74.06,33.28,2111.0,2148.0,2198.0,2111.51,2192.99,2205.47,964.0,487.6,0.5058091286307054,520.0,0.56,0.001076923076923,976.6,908.58,0.9303501945525292,4.9675,37.518234,234.17464,16.0,148.0,4.5675,32.528248,228.81418,42.0,140.0,5.0175004,36.646248,220.41806,62.0,164.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,80.76
2025-01-08 14:00:00,14,8,2,1,0,0,80.76,33.25,2105.0,2111.0,2168.0,2102.62,2111.51,2163.7,964.0,527.59,0.5472925311203319,520.0,0.56,0.001076923076923,976.6,910.41,0.9322240425967644,4.7675004,36.14416,233.30121,31.0,142.0,4.9675,37.518234,234.17464,16.0,148.0,5.2175,34.521072,222.67558,29.0,104.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,104.99
2025-01-08 15:00:00,15,8,2,1,0,0,104.99,35.04,2184.0,2105.0,2242.0,2189.38,2102.62,2253.41,964.0,611.5899999999999,0.6344294605809128,520.0,0.56,0.001076923076923,976.6,910.58,0.932398115912349,4.1675,31.8783,231.1886,74.0,79.0,4.7675004,36.14416,233.30121,31.0,142.0,5.1175003,32.32992,225.45108,99.0,82.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,132.17
2025-01-08 16:00:00,16,8,2,1,0,0,132.17,44.26,2292.0,2184.0,2352.0,2294.57,2189.38,2353.5,964.0,645.15,0.6692427385892116,520.0,0.56,0.001076923076923,976.6,910.86,0.9326848249027238,4.1675,32.817806,238.22784,25.0,12.0,4.1675,31.8783,231.1886,74.0,79.0,4.5175004,32.33794,223.64688,94.0,15.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,153.42
2025-01-08 17:00:00,17,8,2,1,0,0,153.42,35.01,2281.0,2292.0,2319.0,2243.63,2294.57,2301.4,964.0,618.1400000000001,0.6412240663900416,520.0,0.56,0.001076923076923,976.6,910.34,0.9321523653491706,4.1175003,30.891376,247.02057,3.0,0.0,4.1675,32.817806,238.22784,25.0,12.0,4.2175,31.869658,228.2053,100.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,146.85
2025-01-08 18:00:00,18,8,2,1,0,0,146.85,33.53,2214.0,2281.0,2245.0,2101.06,2243.63,0.0,964.0,598.3399999999999,0.6206846473029045,520.0,0.56,0.001076923076923,976.6,910.18,0.931988531640385,4.2175,29.570992,245.93127,34.0,0.0,4.1175003,30.891376,247.02057,3.0,0.0,3.7175,30.950058,227.12111,29.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,143.8
2025-01-08 19:00:00,19,8,2,1,0,0,143.8,23.25,2150.0,2214.0,2194.0,1976.67,2101.06,2040.94,964.0,626.94,0.6503526970954358,520.0,0.56,0.001076923076923,976.6,908.63,0.9304013925865248,4.2675004,28.915081,245.34944,88.0,0.0,4.2175,29.570992,245.93127,34.0,0.0,3.7675,30.94168,223.35,16.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,110.91
2025-01-08 20:00:00,20,8,2,1,0,0,110.91,22.43,1882.0,2150.0,2086.0,1878.73,1976.67,1950.52,964.0,634.54,0.6582365145228215,520.0,0.56,0.001076923076923,976.6,895.85,0.9173151750972762,4.1175003,28.11056,245.40424,24.0,0.0,4.2675004,28.915081,245.34944,88.0,0.0,3.5674999,30.676666,224.2869,20.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,95.01
2025-01-08 21:00:00,21,8,2,1,0,0,95.01,23.22,1812.0,1882.0,1963.0,1774.41,1878.73,1839.37,964.0,631.89,0.6554875518672199,520.0,0.56,0.001076923076923,976.6,763.19,0.7814765513004301,3.9675,27.231804,245.8068,25.0,0.0,4.1175003,28.11056,245.40424,24.0,0.0,3.4675,31.566275,224.538,80.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,75.72
2025-01-08 22:00:00,22,8,2,1,0,0,75.72,12.42,1930.0,1812.0,1907.0,1793.54,1774.41,1773.89,964.0,632.99,0.6566286307053942,520.0,0.56,0.001076923076923,976.6,735.9,0.7535326643456891,3.8675,26.189846,246.07748,13.0,0.0,3.9675,27.231804,245.8068,25.0,0.0,3.2675,31.53084,220.60121,45.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,51.3
2025-01-08 23:00:00,23,8,2,1,0,0,51.3,13.18,1743.0,1930.0,1867.0,1748.59,1793.54,1896.18,964.0,636.05,0.6598029045643153,520.0,0.56,0.001076923076923,976.6,690.1600000000001,0.7066967028466108,3.6675,23.908173,243.62793,65.0,0.0,3.8675,26.189846,246.07748,13.0,0.0,3.1175,31.906744,218.35696,42.0,0.0,45.559,47.474,108.0,110.55,73.80665599999999,74.51505499999999,70.7,72.56,70.19
2025-01-09 00:00:00,0,9,3,1,0,0,70.19,13.66,1676.0,1743.0,1847.0,1644.51,1748.59,1845.89,964.0,634.9300000000001,0.6586410788381744,520.0,0.56,0.001076923076923,976.6,628.84,0.6439074339545362,3.5674999,21.895723,243.64565,100.0,0.0,3.6675,23.908173,243.62793,65.0,0.0,3.0175,31.20444,214.42348,99.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,100.0
2025-01-09 01:00:00,1,9,3,1,0,0,100.0,23.26,1599.0,1676.0,1767.0,1557.91,1644.51,1709.03,964.0,632.98,0.6566182572614108,520.0,0.56,0.001076923076923,976.6,563.77,0.5772783125127995,3.3675,19.787722,238.76814,100.0,0.0,3.5674999,21.895723,243.64565,100.0,0.0,3.0175,32.59988,213.5146,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,98.77
2025-01-09 02:00:00,2,9,3,1,0,0,98.77,17.88,1548.0,1599.0,1670.0,1515.15,1557.91,1660.42,964.0,632.57,0.6561929460580913,520.0,0.56,0.001076923076923,976.6,429.42,0.4397091951669055,3.2675,19.82453,237.60863,100.0,0.0,3.3675,19.787722,238.76814,100.0,0.0,3.0674999,32.300846,218.21107,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,95.21
2025-01-09 03:00:00,3,9,3,1,0,0,95.21,21.49,1499.0,1548.0,1608.0,1484.45,1515.15,1599.98,964.0,635.5699999999999,0.6593049792531119,520.0,0.56,0.001076923076923,976.6,253.77,0.2598505017407331,3.2675,19.672773,237.32777,100.0,0.0,3.2675,19.82453,237.60863,100.0,0.0,3.2175,32.47591,215.98077,96.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,98.28
2025-01-09 04:00:00,4,9,3,1,0,0,98.28,23.9,1564.0,1499.0,1685.0,1564.33,1484.45,1659.91,964.0,640.62,0.6645435684647303,520.0,0.56,0.001076923076923,976.6,133.13,0.1363198853164038,3.3174999,17.892578,233.59114,100.0,0.0,3.2675,19.672773,237.32777,100.0,0.0,3.1675,32.663425,215.35423,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,102.65
2025-01-09 05:00:00,5,9,3,1,0,0,102.65,26.37,1767.0,1564.0,1860.0,1788.44,1564.33,1793.45,964.0,633.1,0.6567427385892116,520.0,0.56,0.001076923076923,976.6,78.11,0.0799815687077616,3.0674999,17.1,233.13002,100.0,0.0,3.3174999,17.892578,233.59114,100.0,0.0,3.0674999,35.008034,219.99411,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,133.54
2025-01-09 06:00:00,6,9,3,1,0,0,133.54,45.43,1981.0,1767.0,2058.0,2015.71,1788.44,2035.82,964.0,646.22,0.6703526970954358,520.0,0.56,0.001076923076923,976.6,63.19,0.064704075363506,3.0674999,16.635157,234.24602,100.0,0.0,3.0674999,17.1,233.13002,100.0,0.0,2.7675,30.456188,217.07317,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,148.81
2025-01-09 07:00:00,7,9,3,1,0,0,148.81,61.72,2105.0,1981.0,2171.0,2128.99,2015.71,2124.45,964.0,603.06,0.6255809128630705,520.0,0.56,0.001076923076923,976.6,76.53,0.0783637108335039,2.8675,15.12964,235.17543,100.0,0.0,3.0674999,16.635157,234.24602,100.0,0.0,3.1175,33.60557,224.13205,100.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,164.88
2025-01-09 08:00:00,8,9,3,1,0,0,164.88,67.11,2177.0,2105.0,2222.0,2161.45,2128.99,2166.87,964.0,598.45,0.620798755186722,520.0,0.56,0.001076923076923,976.6,81.34,0.0832889617038705,2.5674999,13.036026,234.5542,99.0,0.0,2.8675,15.12964,235.17543,100.0,0.0,3.4675,33.03625,228.75543,99.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,156.15
2025-01-09 09:00:00,9,9,3,1,0,0,156.15,69.87,2168.0,2177.0,2271.0,2177.09,2161.45,2149.21,964.0,633.24,0.6568879668049793,520.0,0.56,0.001076923076923,976.6,13.63,0.0139565840671718,2.4175,11.246759,230.19447,20.0,2.0,2.5674999,13.036026,234.5542,99.0,0.0,3.7175,34.524357,230.50044,83.0,2.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,147.65
2025-01-09 10:00:00,10,9,3,1,0,0,147.65,70.81,2137.0,2168.0,2263.0,2165.47,2177.09,2150.97,964.0,634.76,0.6584647302904564,520.0,0.56,0.001076923076923,976.6,28.21,0.028885930780258,2.6175,11.226575,221.09941,46.0,50.0,2.4175,11.246759,230.19447,20.0,2.0,3.9175,34.109406,229.92351,93.0,41.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,140.21
2025-01-09 11:00:00,11,9,3,1,0,0,140.21,69.13,2127.0,2137.0,2113.0,2159.71,2165.47,2198.06,964.0,632.11,0.6557157676348548,520.0,0.56,0.001076923076923,976.6,23.52,0.0240835551914806,2.9675,10.993271,219.68541,39.0,114.0,2.6175,11.226575,221.09941,46.0,50.0,4.1175003,30.811037,226.4202,62.0,95.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,128.19
2025-01-09 12:00:00,12,9,3,1,0,0,128.19,74.06,2135.0,2127.0,2148.0,2175.57,2159.71,2192.99,964.0,633.0,0.6566390041493776,520.0,0.56,0.001076923076923,976.6,17.79,0.0182162604955969,3.1675,8.92408,221.72942,95.0,148.0,2.9675,10.993271,219.68541,39.0,114.0,4.5675,32.528248,228.81418,42.0,140.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,121.15
2025-01-09 13:00:00,13,9,3,1,0,0,121.15,80.76,2133.0,2135.0,2111.0,2145.06,2175.57,2111.51,964.0,632.89,0.6565248962655601,520.0,0.57,0.0010961538461538,976.6,3.66,0.0037476960884702,3.3174999,8.827344,219.20718,100.0,148.0,3.1675,8.92408,221.72942,95.0,148.0,4.9675,37.518234,234.17464,16.0,148.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,123.96
2025-01-09 14:00:00,14,9,3,1,0,0,123.96,104.99,2131.0,2133.0,2105.0,2128.98,2145.06,2102.62,964.0,614.43,0.6373755186721991,520.0,0.58,0.0011153846153846,976.6,2.36,0.0024165472045873,3.4175,5.369916,230.44037,100.0,64.0,3.3174999,8.827344,219.20718,100.0,148.0,4.7675004,36.14416,233.30121,31.0,142.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,129.35
2025-01-09 15:00:00,15,9,3,1,0,0,129.35,132.17,2198.0,2131.0,2184.0,2204.76,2128.98,2189.38,964.0,635.51,0.6592427385892116,520.0,0.57,0.0010961538461538,976.6,10.43,0.0106799098914601,3.2175,3.693291,223.02507,100.0,38.0,3.4175,5.369916,230.44037,100.0,64.0,4.1675,31.8783,231.1886,74.0,79.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,130.85
2025-01-09 16:00:00,16,9,3,1,0,0,130.85,153.42,2300.0,2198.0,2292.0,2308.3,2204.76,2294.57,964.0,620.49,0.6436618257261411,520.0,0.57,0.0010961538461538,976.6,5.8,0.0059389719434773,2.9675,1.0948973,279.46225,100.0,10.0,3.2175,3.693291,223.02507,100.0,38.0,4.1675,32.817806,238.22784,25.0,12.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,133.99
2025-01-09 17:00:00,17,9,3,1,0,0,133.99,146.85,2261.0,2300.0,2281.0,2236.05,2308.3,2243.63,964.0,635.53,0.6592634854771784,520.0,0.56,0.001076923076923,976.6,25.52,0.0261314765513004,2.0175,2.8460495,304.69522,100.0,0.0,2.9675,1.0948973,279.46225,100.0,10.0,4.1175003,30.891376,247.02057,3.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,137.79
2025-01-09 18:00:00,18,9,3,1,0,0,137.79,143.8,2174.0,2261.0,2214.0,2093.57,2236.05,2101.06,964.0,637.59,0.6614004149377594,520.0,0.56,0.001076923076923,976.6,48.06,0.0492115502764693,2.5175,4.846648,328.67136,100.0,0.0,2.0175,2.8460495,304.69522,100.0,0.0,4.2175,29.570992,245.93127,34.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,125.44
2025-01-09 19:00:00,19,9,3,1,0,0,125.44,110.91,2106.0,2174.0,2150.0,1976.53,2093.57,1976.67,964.0,633.39,0.6570435684647302,520.0,0.56,0.001076923076923,976.6,124.54,0.1275240630759778,2.2175,6.21717,337.8905,100.0,0.0,2.5175,4.846648,328.67136,100.0,0.0,4.2675004,28.915081,245.34944,88.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,119.23
2025-01-09 20:00:00,20,9,3,1,0,0,119.23,95.01,1967.0,2106.0,1882.0,1872.68,1976.53,1878.73,964.0,637.86,0.6616804979253113,520.0,0.56,0.001076923076923,976.6,158.98000000000002,0.1627892688920745,2.1675,9.028754,336.5014,100.0,0.0,2.2175,6.21717,337.8905,100.0,0.0,4.1175003,28.11056,245.40424,24.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,104.99
2025-01-09 21:00:00,21,9,3,1,0,0,104.99,75.72,1788.0,1967.0,1812.0,1768.25,1872.68,1774.41,964.0,614.89,0.6378526970954357,520.0,0.56,0.001076923076923,976.6,193.11,0.1977370468973991,2.0175,9.292255,338.40463,100.0,0.0,2.1675,9.028754,336.5014,100.0,0.0,3.9675,27.231804,245.8068,25.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,101.1
2025-01-09 22:00:00,22,9,3,1,0,0,101.1,51.3,1767.0,1788.0,1930.0,1700.02,1768.25,1793.54,964.0,643.48,0.6675103734439835,520.0,0.56,0.001076923076923,976.6,196.1,0.2007986893303297,1.8175,7.5019197,329.74365,100.0,0.0,2.0175,9.292255,338.40463,100.0,0.0,3.8675,26.189846,246.07748,13.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,88.19
2025-01-09 23:00:00,23,9,3,1,0,0,88.19,70.19,1685.0,1767.0,1743.0,1702.46,1700.02,1748.59,964.0,644.04,0.6680912863070539,520.0,0.56,0.001076923076923,976.6,241.53,0.247317223018636,1.3675,8.281956,317.64258,100.0,0.0,1.8175,7.5019197,329.74365,100.0,0.0,3.6675,23.908173,243.62793,65.0,0.0,44.987,45.559,106.0,108.0,74.68932,73.80665599999999,71.98,70.7,84.79
2025-01-10 00:00:00,0,10,4,1,0,0,84.79,100.0,1697.0,1685.0,1676.0,1710.94,1702.46,1644.51,964.0,591.58,0.6136721991701245,520.0,0.56,0.001076923076923,976.6,221.92,0.227237354085603,0.9675,8.067936,308.65982,100.0,0.0,1.3675,8.281956,317.64258,100.0,0.0,3.5674999,21.895723,243.64565,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,80.23
2025-01-10 01:00:00,1,10,4,1,0,0,80.23,98.77,1704.0,1697.0,1599.0,1692.15,1710.94,1557.91,964.0,611.12,0.6339419087136929,520.0,0.56,0.001076923076923,976.6,206.42,0.2113659635469998,0.76750004,9.361731,307.97165,100.0,0.0,0.9675,8.067936,308.65982,100.0,0.0,3.3675,19.787722,238.76814,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,71.29
2025-01-10 02:00:00,2,10,4,1,0,0,71.29,95.21,1679.0,1704.0,1548.0,1639.35,1692.15,1515.15,964.0,648.24,0.672448132780083,520.0,0.56,0.001076923076923,976.6,306.72,0.3140692197419619,0.76750004,11.556504,307.40543,95.0,0.0,0.76750004,9.361731,307.97165,100.0,0.0,3.2675,19.82453,237.60863,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,69.05
2025-01-10 03:00:00,3,10,4,1,0,0,69.05,98.28,1617.0,1679.0,1499.0,1598.27,1639.35,1484.45,964.0,611.15,0.6339730290456431,520.0,0.56,0.001076923076923,976.6,276.41,0.283032971533893,0.7175,11.782784,304.41843,93.0,0.0,0.76750004,11.556504,307.40543,95.0,0.0,3.2675,19.672773,237.32777,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,69.89
2025-01-10 04:00:00,4,10,4,1,0,0,69.89,102.65,1536.0,1617.0,1564.0,1624.63,1598.27,1564.33,964.0,630.4200000000001,0.6539626556016598,520.0,0.56,0.001076923076923,976.6,319.63,0.3272885521195986,0.76750004,12.221457,313.8066,14.0,0.0,0.7175,11.782784,304.41843,93.0,0.0,3.3174999,17.892578,233.59114,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,83.9
2025-01-10 05:00:00,5,10,4,1,0,0,83.9,133.54,1671.0,1536.0,1767.0,1837.71,1624.63,1788.44,964.0,623.82,0.6471161825726142,520.0,0.56,0.001076923076923,976.6,336.58,0.3446446856440712,0.51750004,11.272657,308.51697,50.0,0.0,0.76750004,12.221457,313.8066,14.0,0.0,3.0674999,17.1,233.13002,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,99.09
2025-01-10 06:00:00,6,10,4,1,0,0,99.09,148.81,1953.0,1671.0,1981.0,2075.6,1837.71,2015.71,964.0,591.21,0.6132883817427386,520.0,0.56,0.001076923076923,976.6,205.29,0.2102088879787016,0.51750004,12.730467,313.85434,39.0,0.0,0.51750004,11.272657,308.51697,50.0,0.0,3.0674999,16.635157,234.24602,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,123.92
2025-01-10 07:00:00,7,10,4,1,0,0,123.92,164.88,2097.0,1953.0,2105.0,2182.01,2075.6,2128.99,964.0,602.03,0.6245124481327801,520.0,0.56,0.001076923076923,976.6,149.83,0.153420028670899,0.61749995,14.347028,336.32944,4.0,0.0,0.51750004,12.730467,313.85434,39.0,0.0,2.8675,15.12964,235.17543,100.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,139.47
2025-01-10 08:00:00,8,10,4,1,0,0,139.47,156.15,2142.0,2097.0,2177.0,2202.54,2182.01,2161.45,964.0,602.5699999999999,0.6250726141078837,520.0,0.56,0.001076923076923,976.6,162.64,0.1665369649805447,0.7175,15.316933,340.07434,3.0,0.0,0.61749995,14.347028,336.32944,4.0,0.0,2.5674999,13.036026,234.5542,99.0,0.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,136.92
2025-01-10 09:00:00,9,10,4,1,0,0,136.92,147.65,2165.0,2142.0,2168.0,2219.88,2202.54,2177.09,964.0,625.5,0.6488589211618258,520.0,0.56,0.001076923076923,976.6,179.61,0.1839135777186155,0.7175,14.98331,331.27975,6.0,3.0,0.7175,15.316933,340.07434,3.0,0.0,2.4175,11.246759,230.19447,20.0,2.0,45.008,44.987,105.35,106.0,77.853736,74.68932,73.34,71.98,123.57
