date,hour,day_x,weekday_x,month_x,weekend_x,season_x,ftc_AT,ftc_CH,ftc_FR,ftc_IT-CNORTH,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-04-19 01:00:00,1,19,5,4,1,1,170.0,1910.0,2160.0,4863.0,11.613167,9.665286,143.36139,51.666668,0.0,12.129833,10.352196,147.38248,39.666668,0.0,12.113167,9.596372,73.94712,70.666664,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 02:00:00,2,19,5,4,1,1,170.0,1910.0,2160.0,4927.0,11.0465,7.435984,139.17879,67.333336,0.0,11.613167,9.665286,143.36139,51.666668,0.0,11.813167,10.4953985,196.16876,85.333336,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 03:00:00,3,19,5,4,1,1,170.0,1910.0,2160.0,4927.0,11.6465,8.325363,138.03905,50.0,0.0,11.0465,7.435984,139.17879,67.333336,0.0,12.029834,10.704816,97.44095,73.666664,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 04:00:00,4,19,5,4,1,1,170.0,1910.0,2160.0,4698.0,11.263165,6.5775332,134.9445,58.666668,0.0,11.6465,8.325363,138.03905,50.0,0.0,11.829833,12.184387,104.82514,79.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 05:00:00,5,19,5,4,1,1,155.0,1810.0,1995.0,4698.0,10.729833,5.726686,141.14746,57.333332,0.0,11.263165,6.5775332,134.9445,58.666668,0.0,10.8965,9.319375,87.93264,61.333332,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 06:00:00,6,19,5,4,1,1,155.0,1810.0,1995.0,4571.0,10.413166,5.132151,140.5463,75.333336,0.0,10.729833,5.726686,141.14746,57.333332,0.0,10.729833,8.582015,202.80678,58.333332,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 07:00:00,7,19,5,4,1,1,155.0,1810.0,1995.0,4571.0,10.746499,5.454826,250.81041,86.666664,7.3333335,10.413166,5.132151,140.5463,75.333336,0.0,10.879833,7.3426147,89.43381,65.666664,6.3333335,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 08:00:00,8,19,5,4,1,1,155.0,1810.0,1995.0,4453.0,12.0465,5.790348,241.29974,98.0,70.0,10.746499,5.454826,250.81041,86.666664,7.3333335,11.996501,6.685602,221.7176,67.333336,72.666664,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 09:00:00,9,19,5,4,1,1,155.0,1810.0,1995.0,4453.0,13.313167,4.3970013,237.87671,97.0,159.33333,12.0465,5.790348,241.29974,98.0,70.0,13.179832,4.585357,235.91846,69.666664,175.33333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 10:00:00,10,19,5,4,1,1,155.0,1810.0,1995.0,4369.0,14.4465,5.601953,217.50212,93.0,274.66666,13.313167,4.3970013,237.87671,97.0,159.33333,14.513165,4.599144,240.12018,70.666664,342.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 11:00:00,11,19,5,4,1,1,155.0,1810.0,1995.0,4369.0,15.513167,5.825804,221.77803,98.0,403.66666,14.4465,5.601953,217.50212,93.0,274.66666,15.529834,5.959616,237.05992,58.0,419.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 12:00:00,12,19,5,4,1,1,155.0,1810.0,1995.0,4363.0,16.479834,4.903609,247.37581,98.333336,483.0,15.513167,5.825804,221.77803,98.0,403.66666,16.263166,6.497193,220.16779,70.333336,438.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 13:00:00,13,19,5,4,1,1,155.0,1810.0,1995.0,4363.0,17.479834,4.6240697,147.89565,99.666664,539.3333,16.479834,4.903609,247.37581,98.333336,483.0,17.346498,6.668362,207.969,52.0,575.3333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 14:00:00,14,19,5,4,1,1,155.0,1810.0,1995.0,4378.0,18.029833,6.409579,154.12099,90.666664,562.3333,17.479834,4.6240697,147.89565,99.666664,539.3333,18.1465,5.9725,218.56621,44.333332,644.6667,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 15:00:00,15,19,5,4,1,1,155.0,1810.0,1995.0,4478.0,18.363167,5.133715,217.80196,95.0,493.66666,18.029833,6.409579,154.12099,90.666664,562.3333,18.029833,6.628292,212.14532,68.333336,606.3333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 16:00:00,16,19,5,4,1,1,155.0,1810.0,1995.0,4923.0,18.579834,5.220965,149.09904,97.0,462.33334,18.363167,5.133715,217.80196,95.0,493.66666,17.863167,6.0861015,195.77397,49.666668,476.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 17:00:00,17,19,5,4,1,1,155.0,1810.0,1995.0,5023.0,18.4465,7.704321,163.44746,82.333336,386.33334,18.579834,5.220965,149.09904,97.0,462.33334,17.963167,7.0274673,172.18886,38.666668,438.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 18:00:00,18,19,5,4,1,1,155.0,1810.0,1995.0,5140.0,17.796501,8.226847,159.5592,86.666664,249.0,18.4465,7.704321,163.44746,82.333336,386.33334,17.379835,7.8157773,162.33484,38.666668,283.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 19:00:00,19,19,5,4,1,1,155.0,1810.0,1995.0,5040.0,16.9465,5.6790085,154.17628,95.666664,153.66667,17.796501,8.226847,159.5592,86.666664,249.0,16.229834,7.6276355,150.47136,40.0,151.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 20:00:00,20,19,5,4,1,1,155.0,1810.0,1995.0,5079.0,15.1965,5.367148,129.3404,99.333336,42.0,16.9465,5.6790085,154.17628,95.666664,153.66667,14.6965,8.840455,142.70471,38.333332,35.333332,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 21:00:00,21,19,5,4,1,1,170.0,1910.0,2160.0,4979.0,14.479833,7.4140434,129.98132,77.333336,0.0,15.1965,5.367148,129.3404,99.333336,42.0,13.879833,11.256646,150.24138,43.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 22:00:00,22,19,5,4,1,1,170.0,1910.0,2160.0,4984.0,13.979833,8.696957,132.99622,28.333334,0.0,14.479833,7.4140434,129.98132,77.333336,0.0,13.3965,11.092293,154.3722,42.333332,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-19 23:00:00,23,19,5,4,1,1,170.0,1910.0,2160.0,4984.0,13.463166,8.377879,133.51826,25.333334,0.0,13.979833,8.696957,132.99622,28.333334,0.0,12.846499,10.388469,148.40404,36.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 00:00:00,0,20,6,4,1,1,170.0,1910.0,2160.0,4950.0,13.096499,7.7194085,134.89622,43.666668,0.0,13.463166,8.377879,133.51826,25.333334,0.0,12.129833,10.352196,147.38248,39.666668,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 01:00:00,1,20,6,4,1,1,170.0,1910.0,2160.0,4950.0,12.163167,7.758667,130.58058,33.333332,0.0,13.096499,7.7194085,134.89622,43.666668,0.0,11.613167,9.665286,143.36139,51.666668,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 02:00:00,2,20,6,4,1,1,170.0,1910.0,2160.0,4836.0,11.713166,7.9648957,126.32666,23.666666,0.0,12.163167,7.758667,130.58058,33.333332,0.0,11.0465,7.435984,139.17879,67.333336,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 03:00:00,3,20,6,4,1,1,170.0,1910.0,2160.0,4836.0,11.9465,7.612104,128.99146,21.0,0.0,11.713166,7.9648957,126.32666,23.666666,0.0,11.6465,8.325363,138.03905,50.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 04:00:00,4,20,6,4,1,1,170.0,1910.0,2160.0,4585.0,11.5465,7.190149,134.86717,33.0,0.0,11.9465,7.612104,128.99146,21.0,0.0,11.263165,6.5775332,134.9445,58.666668,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 05:00:00,5,20,6,4,1,1,170.0,1910.0,2160.0,4585.0,11.479833,6.712528,146.97786,42.333332,0.0,11.5465,7.190149,134.86717,33.0,0.0,10.729833,5.726686,141.14746,57.333332,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 06:00:00,6,20,6,4,1,1,170.0,1910.0,2160.0,4469.0,11.079833,5.446226,162.12617,58.0,0.0,11.479833,6.712528,146.97786,42.333332,0.0,10.413166,5.132151,140.5463,75.333336,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 07:00:00,7,20,6,4,1,1,170.0,1910.0,2160.0,4469.0,11.279834,5.1857686,142.43005,80.666664,11.666667,11.079833,5.446226,162.12617,58.0,0.0,10.746499,5.454826,250.81041,86.666664,7.3333335,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 08:00:00,8,20,6,4,1,1,170.0,1910.0,2160.0,4430.0,13.463166,6.3598423,177.82446,73.666664,112.0,11.279834,5.1857686,142.43005,80.666664,11.666667,12.0465,5.790348,241.29974,98.0,70.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 09:00:00,9,20,6,4,1,1,170.0,1910.0,2160.0,4430.0,15.729833,6.748895,174.80498,94.0,272.33334,13.463166,6.3598423,177.82446,73.666664,112.0,13.313167,4.3970013,237.87671,97.0,159.33333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 10:00:00,10,20,6,4,1,1,170.0,1910.0,2160.0,4279.0,17.163166,8.708025,163.99532,95.0,412.66666,15.729833,6.748895,174.80498,94.0,272.33334,14.4465,5.601953,217.50212,93.0,274.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 11:00:00,11,20,6,4,1,1,170.0,1910.0,2160.0,4279.0,17.9465,8.815036,167.62082,96.333336,478.33334,17.163166,8.708025,163.99532,95.0,412.66666,15.513167,5.825804,221.77803,98.0,403.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 12:00:00,12,20,6,4,1,1,170.0,1910.0,2160.0,4274.0,18.7965,10.311574,161.57463,89.0,559.3333,17.9465,8.815036,167.62082,96.333336,478.33334,16.479834,4.903609,247.37581,98.333336,483.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 13:00:00,13,20,6,4,1,1,170.0,1910.0,2160.0,4274.0,19.413166,12.396942,169.6256,85.666664,637.3333,18.7965,10.311574,161.57463,89.0,559.3333,17.479834,4.6240697,147.89565,99.666664,539.3333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 14:00:00,14,20,6,4,1,1,170.0,1910.0,2160.0,4266.0,20.179832,10.662005,187.13654,94.666664,684.6667,19.413166,12.396942,169.6256,85.666664,637.3333,18.029833,6.409579,154.12099,90.666664,562.3333,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 15:00:00,15,20,6,4,1,1,170.0,1910.0,2160.0,4266.0,20.479834,12.152087,178.4644,97.0,662.0,20.179832,10.662005,187.13654,94.666664,684.6667,18.363167,5.133715,217.80196,95.0,493.66666,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 16:00:00,16,20,6,4,1,1,170.0,1910.0,2160.0,4812.0,20.2965,11.292495,182.62288,77.0,545.6667,20.479834,12.152087,178.4644,97.0,662.0,18.579834,5.220965,149.09904,97.0,462.33334,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 17:00:00,17,20,6,4,1,1,170.0,1910.0,2160.0,4912.0,19.729834,8.433059,195.59178,88.666664,444.33334,20.2965,11.292495,182.62288,77.0,545.6667,18.4465,7.704321,163.44746,82.333336,386.33334,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 18:00:00,18,20,6,4,1,1,170.0,1910.0,2160.0,4995.0,18.829832,8.857856,245.24776,99.333336,273.66666,19.729834,8.433059,195.59178,88.666664,444.33334,17.796501,8.226847,159.5592,86.666664,249.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 19:00:00,19,20,6,4,1,1,170.0,1910.0,2160.0,4895.0,17.179832,7.2643743,216.92525,99.666664,107.333336,18.829832,8.857856,245.24776,99.333336,273.66666,16.9465,5.6790085,154.17628,95.666664,153.66667,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 20:00:00,20,20,6,4,1,1,170.0,1910.0,2160.0,4907.0,15.913167,5.3931847,235.75856,100.0,28.0,17.179832,7.2643743,216.92525,99.666664,107.333336,15.1965,5.367148,129.3404,99.333336,42.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 21:00:00,21,20,6,4,1,1,170.0,1910.0,2160.0,4807.0,15.096499,6.704394,211.59668,99.666664,0.0,15.913167,5.3931847,235.75856,100.0,28.0,14.479833,7.4140434,129.98132,77.333336,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 22:00:00,22,20,6,4,1,1,170.0,1910.0,2160.0,4815.0,14.2965,5.457317,258.671,94.0,0.0,15.096499,6.704394,211.59668,99.666664,0.0,13.979833,8.696957,132.99622,28.333334,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-20 23:00:00,23,20,6,4,1,1,170.0,1910.0,2160.0,4815.0,13.879833,4.25693,154.2853,99.666664,0.0,14.2965,5.457317,258.671,94.0,0.0,13.463166,8.377879,133.51826,25.333334,0.0,0.0,0.0,103.0,103.0,0.0,0.0,65.12,65.12,0
2025-04-21 00:00:00,0,21,0,4,0,1,170.0,1910.0,2160.0,4940.0,13.563167,4.0405765,233.27641,100.0,0.0,13.879833,4.25693,154.2853,99.666664,0.0,13.096499,7.7194085,134.89622,43.666668,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 01:00:00,1,21,0,4,0,1,170.0,1910.0,2160.0,4940.0,13.496499,5.465322,251.56708,100.0,0.0,13.563167,4.0405765,233.27641,100.0,0.0,12.163167,7.758667,130.58058,33.333332,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 02:00:00,2,21,0,4,0,1,170.0,1910.0,2160.0,4915.0,13.246501,5.33756,257.38153,99.666664,0.0,13.496499,5.465322,251.56708,100.0,0.0,11.713166,7.9648957,126.32666,23.666666,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 03:00:00,3,21,0,4,0,1,170.0,1910.0,2160.0,4915.0,13.029834,4.9361005,249.73097,98.666664,0.0,13.246501,5.33756,257.38153,99.666664,0.0,11.9465,7.612104,128.99146,21.0,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 04:00:00,4,21,0,4,0,1,170.0,1910.0,2160.0,4738.0,12.7965,4.8350797,222.25403,92.0,0.0,13.029834,4.9361005,249.73097,98.666664,0.0,11.5465,7.190149,134.86717,33.0,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 05:00:00,5,21,0,4,0,1,170.0,1910.0,2160.0,4738.0,11.813167,4.241532,247.40929,100.0,0.0,12.7965,4.8350797,222.25403,92.0,0.0,11.479833,6.712528,146.97786,42.333332,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 06:00:00,6,21,0,4,0,1,170.0,1910.0,2160.0,4300.0,11.813167,3.762698,270.01645,99.666664,0.0,11.813167,4.241532,247.40929,100.0,0.0,11.079833,5.446226,162.12617,58.0,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 07:00:00,7,21,0,4,0,1,0.0,1910.0,2160.0,4300.0,11.879833,4.634805,273.82486,100.0,9.666667,11.813167,3.762698,270.01645,99.666664,0.0,11.279834,5.1857686,142.43005,80.666664,11.666667,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 08:00:00,8,21,0,4,0,1,0.0,1910.0,2160.0,4266.0,12.746501,4.9126983,291.15317,100.0,74.666664,11.879833,4.634805,273.82486,100.0,9.666667,13.463166,6.3598423,177.82446,73.666664,112.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 09:00:00,9,21,0,4,0,1,0.0,1910.0,2160.0,4266.0,14.063167,4.185886,187.68974,91.0,152.66667,12.746501,4.9126983,291.15317,100.0,74.666664,15.729833,6.748895,174.80498,94.0,272.33334,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 10:00:00,10,21,0,4,0,1,148.0,1910.0,2160.0,4337.0,14.879833,5.3255434,293.2827,99.666664,252.66667,14.063167,4.185886,187.68974,91.0,152.66667,17.163166,8.708025,163.99532,95.0,412.66666,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 11:00:00,11,21,0,4,0,1,148.0,1910.0,2160.0,4337.0,15.263165,5.534548,280.6286,98.333336,283.0,14.879833,5.3255434,293.2827,99.666664,252.66667,17.9465,8.815036,167.62082,96.333336,478.33334,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 12:00:00,12,21,0,4,0,1,148.0,1910.0,2160.0,4454.0,15.529834,5.086384,278.50235,96.666664,267.33334,15.263165,5.534548,280.6286,98.333336,283.0,18.7965,10.311574,161.57463,89.0,559.3333,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 13:00:00,13,21,0,4,0,1,147.0,1910.0,2160.0,4454.0,16.179832,5.9857903,271.37494,100.0,343.66666,15.529834,5.086384,278.50235,96.666664,267.33334,19.413166,12.396942,169.6256,85.666664,637.3333,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 14:00:00,14,21,0,4,0,1,170.0,1910.0,2160.0,4517.0,16.613167,5.189714,263.23758,100.0,356.0,16.179832,5.9857903,271.37494,100.0,343.66666,20.179832,10.662005,187.13654,94.666664,684.6667,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 15:00:00,15,21,0,4,0,1,170.0,1910.0,2160.0,4517.0,17.6465,3.6892385,265.51163,99.666664,443.66666,16.613167,5.189714,263.23758,100.0,356.0,20.479834,12.152087,178.4644,97.0,662.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 16:00:00,16,21,0,4,0,1,170.0,1910.0,2160.0,4914.0,18.079834,4.378537,143.75499,98.333336,404.0,17.6465,3.6892385,265.51163,99.666664,443.66666,20.2965,11.292495,182.62288,77.0,545.6667,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 17:00:00,17,21,0,4,0,1,170.0,1910.0,2160.0,5014.0,18.513166,4.701729,253.28743,98.333336,451.0,18.079834,4.378537,143.75499,98.333336,404.0,19.729834,8.433059,195.59178,88.666664,444.33334,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 18:00:00,18,21,0,4,0,1,170.0,1910.0,2160.0,4869.0,18.013166,5.963572,250.44153,85.0,292.66666,18.513166,4.701729,253.28743,98.333336,451.0,18.829832,8.857856,245.24776,99.333336,273.66666,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 19:00:00,19,21,0,4,0,1,143.0,1910.0,2160.0,4869.0,17.163168,4.651306,256.25027,53.0,187.0,18.013166,5.963572,250.44153,85.0,292.66666,17.179832,7.2643743,216.92525,99.666664,107.333336,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 20:00:00,20,21,0,4,0,1,121.0,1910.0,2160.0,5116.0,15.263167,3.3212821,261.5452,63.0,53.666668,17.163168,4.651306,256.25027,53.0,187.0,15.913167,5.3931847,235.75856,100.0,28.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 21:00:00,21,21,0,4,0,1,170.0,1910.0,2160.0,5016.0,14.529834,3.7651196,257.0994,65.0,0.0,15.263167,3.3212821,261.5452,63.0,53.666668,15.096499,6.704394,211.59668,99.666664,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 22:00:00,22,21,0,4,0,1,170.0,1910.0,2160.0,4749.0,13.663166,3.4141672,195.97023,53.0,0.0,14.529834,3.7651196,257.0994,65.0,0.0,14.2965,5.457317,258.671,94.0,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-21 23:00:00,23,21,0,4,0,1,170.0,1910.0,2160.0,4749.0,12.529834,2.7681627,203.42244,24.333334,0.0,13.663166,3.4141672,195.97023,53.0,0.0,13.879833,4.25693,154.2853,99.666664,0.0,35.657,0.0,103.0,103.0,56.71958,0.0,65.12,65.12,0
2025-04-22 00:00:00,0,22,1,4,0,1,170.0,1910.0,2160.0,4805.0,11.7965,2.6676414,208.76814,36.333332,0.0,12.529834,2.7681627,203.42244,24.333334,0.0,13.563167,4.0405765,233.27641,100.0,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 01:00:00,1,22,1,4,0,1,170.0,1910.0,2160.0,4805.0,11.113167,2.6799183,98.123375,37.666668,0.0,11.7965,2.6676414,208.76814,36.333332,0.0,13.496499,5.465322,251.56708,100.0,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 02:00:00,2,22,1,4,0,1,170.0,1910.0,2160.0,4763.0,10.3965,3.0683193,103.236595,22.333334,0.0,11.113167,2.6799183,98.123375,37.666668,0.0,13.246501,5.33756,257.38153,99.666664,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 03:00:00,3,22,1,4,0,1,170.0,1910.0,2160.0,4863.0,10.529834,3.1579792,91.49878,4.6666665,0.0,10.3965,3.0683193,103.236595,22.333334,0.0,13.029834,4.9361005,249.73097,98.666664,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 04:00:00,4,22,1,4,0,1,170.0,1910.0,2160.0,5003.0,10.096499,3.8785505,88.25536,12.666667,0.0,10.529834,3.1579792,91.49878,4.6666665,0.0,12.7965,4.8350797,222.25403,92.0,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 05:00:00,5,22,1,4,0,1,155.0,1810.0,1995.0,5103.0,9.863167,4.1164627,211.31805,2.6666667,0.0,10.096499,3.8785505,88.25536,12.666667,0.0,11.813167,4.241532,247.40929,100.0,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 06:00:00,6,22,1,4,0,1,155.0,1810.0,1995.0,4535.0,9.579833,3.7665102,92.640205,8.333333,0.0,9.863167,4.1164627,211.31805,2.6666667,0.0,11.813167,3.762698,270.01645,99.666664,0.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 07:00:00,7,22,1,4,0,1,155.0,1810.0,1995.0,4435.0,9.963166,3.8823242,92.871025,8.0,15.666667,9.579833,3.7665102,92.640205,8.333333,0.0,11.879833,4.634805,273.82486,100.0,9.666667,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 08:00:00,8,22,1,4,0,1,155.0,1810.0,1995.0,4460.0,12.679833,3.8705807,200.19203,8.0,134.33333,9.963166,3.8823242,92.871025,8.0,15.666667,12.746501,4.9126983,291.15317,100.0,74.666664,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 09:00:00,9,22,1,4,0,1,155.0,1810.0,1995.0,4360.0,15.3965,2.8430684,252.69629,12.333333,308.0,12.679833,3.8705807,200.19203,8.0,134.33333,14.063167,4.185886,187.68974,91.0,152.66667,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 10:00:00,10,22,1,4,0,1,155.0,1810.0,1995.0,4340.0,17.4465,3.680445,283.6039,21.0,485.66666,15.3965,2.8430684,252.69629,12.333333,308.0,14.879833,5.3255434,293.2827,99.666664,252.66667,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 11:00:00,11,22,1,4,0,1,155.0,1810.0,1995.0,4340.0,19.1465,4.641442,282.78503,40.0,642.6667,17.4465,3.680445,283.6039,21.0,485.66666,15.263165,5.534548,280.6286,98.333336,283.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 12:00:00,12,22,1,4,0,1,155.0,1810.0,1995.0,4208.0,20.5465,4.5338035,267.85254,45.333332,750.6667,19.1465,4.641442,282.78503,40.0,642.6667,15.529834,5.086384,278.50235,96.666664,267.33334,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 13:00:00,13,22,1,4,0,1,155.0,1810.0,1995.0,4308.0,21.129833,4.9268622,224.84956,53.666668,757.6667,20.5465,4.5338035,267.85254,45.333332,750.6667,16.179832,5.9857903,271.37494,100.0,343.66666,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 14:00:00,14,22,1,4,0,1,155.0,1810.0,1995.0,4347.0,21.9965,7.438771,203.08672,58.0,791.3333,21.129833,4.9268622,224.84956,53.666668,757.6667,16.613167,5.189714,263.23758,100.0,356.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 15:00:00,15,22,1,4,0,1,155.0,1810.0,1995.0,4447.0,22.363167,5.9965224,100.701416,73.333336,766.3333,21.9965,7.438771,203.08672,58.0,791.3333,17.6465,3.6892385,265.51163,99.666664,443.66666,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 16:00:00,16,22,1,4,0,1,155.0,1810.0,1995.0,4639.0,22.363167,6.4529285,157.4121,91.333336,621.0,22.363167,5.9965224,100.701416,73.333336,766.3333,18.079834,4.378537,143.75499,98.333336,404.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
2025-04-22 17:00:00,17,22,1,4,0,1,155.0,1810.0,1995.0,4739.0,21.979834,5.665957,202.79192,77.333336,482.0,22.363167,6.4529285,157.4121,91.333336,621.0,18.513166,4.701729,253.28743,98.333336,451.0,34.244,35.657,102.15,103.0,58.216536000000005,56.71958,63.66,65.12,0
