date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,DAHTL_TotalLoadValue,DAHTL_lag_1h,DAHTL_lag_24h,ATL_TotalLoadValue,ATL_lag_1h,ATL_lag_24h,ftc_ES,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Hydro_Pumped_Storage_Capacity,Hydro_Pumped_Storage_Output,Hydro_Pumped_Storage_Utilization,Hydro_Run_of_river_and_poundage_Capacity,Hydro_Run_of_river_and_poundage_Output,Hydro_Run_of_river_and_poundage_Utilization,Hydro_Water_Reservoir_Capacity,Hydro_Water_Reservoir_Output,Hydro_Water_Reservoir_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-02-21 06:00:00,6,21,4,2,0,0,52.5,113.87,5620.0,5173.0,5552.0,5561.9,5117.7,5693.0,3240.0,3828.0,466.3,0.1218129571577847,3477.0,899.3,0.258642507909117,2436.0,745.2,0.3059113300492611,1011.0,257.9,0.2550939663699307,13.55375,17.697165,184.56969,100.0,0.0,13.47875,17.723856,177.3469,100.0,0.0,11.25375,5.5462527,147.12976,78.0,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,69.96
2025-02-21 07:00:00,7,21,4,2,0,0,69.96,131.1,6282.0,5620.0,6264.0,6355.3,5561.9,6484.8,3240.0,3828.0,521.1,0.136128526645768,3477.0,500.8,0.1440322116767328,2436.0,1479.7,0.6074302134646963,1011.0,186.8,0.1847675568743818,13.57875,18.552883,186.73035,100.0,0.0,13.55375,17.697165,184.56969,100.0,0.0,10.953751,5.608741,112.499985,100.0,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,72.88
2025-02-21 08:00:00,8,21,4,2,0,0,72.88,103.53,7203.0,6282.0,7155.0,7268.4,6355.3,7111.9,3240.0,3828.0,576.1,0.150496342737722,3477.0,311.1,0.0894736842105263,2436.0,1186.2,0.4869458128078818,1011.0,112.4,0.1111770524233432,13.67875,19.572899,184.21912,100.0,7.0,13.57875,18.552883,186.73035,100.0,0.0,11.178749,6.8693805,77.64876,100.0,13.5,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,67.52
2025-02-21 09:00:00,9,21,4,2,0,0,67.52,77.0,7546.0,7203.0,7356.0,7611.1,7268.4,7282.0,3240.0,3828.0,511.2,0.1335423197492163,3477.0,510.0,0.1466781708369283,2436.0,1051.0,0.4314449917898194,1011.0,154.0,0.152324431256182,13.97875,19.984577,179.32657,100.0,52.5,13.67875,19.572899,184.21912,100.0,7.0,12.45375,6.8204927,111.62515,90.5,115.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,45.2
2025-02-21 10:00:00,10,21,4,2,0,0,45.2,53.5,7591.0,7546.0,7146.0,7619.0,7611.1,6986.7,3024.0,3828.0,433.6,0.1132706374085684,3477.0,252.8,0.0727063560540696,2436.0,411.4,0.1688834154351395,1011.0,144.4,0.1428288822947576,14.47875,21.785477,185.06,100.0,120.5,13.97875,19.984577,179.32657,100.0,52.5,13.803749,6.753272,133.95874,96.5,276.5,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,13.48
2025-02-21 11:00:00,11,21,4,2,0,0,13.48,34.97,7778.0,7591.0,7018.0,7820.2,7619.0,6923.3,3024.0,3828.0,544.8,0.1423197492163009,3477.0,0.0,0.0,2436.0,280.6,0.1151888341543514,1011.0,257.8,0.2549950544015826,14.80375,26.42156,184.24124,100.0,167.0,14.47875,21.785477,185.06,100.0,120.5,15.278749,8.677896,140.29903,97.0,401.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,3.52
2025-02-21 12:00:00,12,21,4,2,0,0,3.52,28.3,7781.0,7778.0,6761.0,7768.0,7820.2,6695.8,3024.0,3828.0,528.9000000000001,0.1381661442006269,3477.0,0.2,5.752085130859937e-05,2436.0,204.9,0.0841133004926108,1011.0,119.4,0.1181008902077151,15.028749,26.20176,186.1961,100.0,224.0,14.80375,26.42156,184.24124,100.0,167.0,16.47875,8.955088,146.4927,100.0,538.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,3.52
2025-02-21 13:00:00,13,21,4,2,0,0,3.52,20.33,7787.0,7781.0,6582.0,7812.6,7768.0,6563.0,3024.0,3828.0,662.9,0.173171368861024,3477.0,0.1,2.8760425654299685e-05,2436.0,153.7,0.0630952380952381,1011.0,126.0,0.1246290801186943,14.85375,29.39317,193.41272,98.0,288.5,15.028749,26.20176,186.1961,100.0,224.0,17.653751,10.254086,197.75296,100.0,599.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,3.52
2025-02-21 14:00:00,14,21,4,2,0,0,3.52,28.3,7984.0,7787.0,6730.0,8030.1,7812.6,6660.1,2993.0,3828.0,593.9000000000001,0.1551462904911181,3477.0,0.0,0.0,2436.0,134.9,0.0553776683087027,1011.0,241.5,0.2388724035608308,14.62875,25.24407,204.60324,99.5,180.5,14.85375,29.39317,193.41272,98.0,288.5,17.75375,11.485584,212.6066,100.0,567.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,3.52
2025-02-21 15:00:00,15,21,4,2,0,0,3.52,50.0,7891.0,7984.0,6762.0,7896.8,8030.1,6748.0,2993.0,3828.0,488.2000000000001,0.127533960292581,3477.0,0.0,0.0,2436.0,191.0,0.0784072249589491,1011.0,216.3,0.213946587537092,13.85375,26.022312,221.19891,100.0,71.5,14.62875,25.24407,204.60324,99.5,180.5,17.10375,10.898621,217.99942,100.0,456.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,5.0
2025-02-21 16:00:00,16,21,4,2,0,0,5.0,78.0,7766.0,7891.0,6800.0,7651.2,7896.8,6861.1,2993.0,3828.0,455.1,0.1188871473354232,3477.0,2.7,0.000776531492666,2436.0,392.7,0.1612068965517241,1011.0,149.3,0.147675568743818,12.80375,15.807386,262.26422,62.5,43.5,13.85375,26.022312,221.19891,100.0,71.5,16.453749,10.272225,212.97711,100.0,337.5,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,42.2
2025-02-21 17:00:00,17,21,4,2,0,0,42.2,125.0,7589.0,7766.0,7035.0,7570.1,7651.2,7047.3,3555.0,3828.0,538.3,0.1406217345872518,3477.0,853.3,0.2454127121081392,2436.0,1184.2,0.4861247947454844,1011.0,317.2,0.3137487636003956,13.028749,13.647499,254.43121,39.5,129.0,12.80375,15.807386,262.26422,62.5,43.5,15.75375,9.943042,203.62878,100.0,208.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,52.37
2025-02-21 18:00:00,18,21,4,2,0,0,52.37,141.5,7913.0,7589.0,7779.0,7907.9,7570.1,7676.8,3555.0,3828.0,312.4,0.0816091954022988,3477.0,1697.6,0.4882369859073914,2436.0,1775.8,0.7289819376026272,1011.0,672.7,0.6653808110781405,12.903749,11.963557,254.65604,37.5,74.5,13.028749,13.647499,254.43121,39.5,129.0,14.60375,9.137615,203.9216,99.5,74.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,93.83
2025-02-21 19:00:00,19,21,4,2,0,0,93.83,150.56,8371.0,7913.0,8418.0,8316.2,7907.9,8264.9,3555.0,3828.0,312.0,0.0815047021943573,3477.0,2107.5,0.6061259706643658,2436.0,1908.0,0.7832512315270936,1011.0,456.2,0.4512363996043521,12.22875,9.715265,257.96228,68.5,2.0,12.903749,11.963557,254.65604,37.5,74.5,13.62875,9.393327,200.43237,88.5,2.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,84.97
2025-02-21 20:00:00,20,21,4,2,0,0,84.97,130.0,8129.0,8371.0,8375.0,8128.8,8316.2,8141.1,3555.0,3828.0,386.1,0.1008620689655172,3477.0,1032.9,0.2970664365832615,2436.0,1791.1,0.7352627257799671,1011.0,264.9,0.2620178041543026,11.678749,9.136926,256.26096,75.0,0.0,12.22875,9.715265,257.96228,68.5,2.0,13.35375,9.573244,190.34775,73.0,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,70.94
2025-02-21 21:00:00,21,21,4,2,0,0,70.94,100.05,7688.0,8129.0,7907.0,7711.8,8128.8,7777.7,3555.0,3828.0,486.7000000000001,0.1271421107628004,3477.0,605.8,0.1742306586137474,2436.0,1631.4,0.6697044334975369,1011.0,260.7,0.2578635014836795,11.32875,9.211241,252.50308,82.5,0.0,11.678749,9.136926,256.26096,75.0,0.0,13.25375,10.7369375,186.38187,97.0,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,69.96
2025-02-21 22:00:00,22,21,4,2,0,0,69.96,88.0,7068.0,7688.0,7220.0,7057.6,7711.8,7153.0,3555.0,3828.0,535.8,0.1399686520376175,3477.0,608.3,0.1749496692551049,2436.0,1586.1,0.6511083743842364,1011.0,261.3,0.2584569732937685,11.25375,6.3102856,266.72693,69.5,0.0,11.32875,9.211241,252.50308,82.5,0.0,13.20375,12.101404,192.62216,100.0,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,70.17
2025-02-21 23:00:00,23,21,4,2,0,0,70.17,72.88,6405.0,7068.0,6307.0,6313.2,7057.6,6395.1,3915.0,3828.0,541.7,0.1415099268547544,3477.0,322.79999999999995,0.0928386540120793,2436.0,854.8,0.3509031198686371,1011.0,155.7,0.1540059347181008,11.178749,5.799966,251.38821,78.0,0.0,11.25375,6.3102856,266.72693,69.5,0.0,13.12875,12.950773,190.17303,97.5,0.0,47.195,47.494,99.75,99.9,70.799205,72.422415,72.37,71.13,59.05
2025-02-22 00:00:00,0,22,5,2,1,0,59.05,70.0,5798.0,6405.0,5764.0,5760.7,6313.2,5776.9,3915.0,3828.0,602.4,0.1573667711598746,3477.0,141.4,0.0406672418751797,2436.0,641.1,0.2631773399014778,1011.0,120.1,0.1187932739861523,10.85375,2.943277,212.77802,69.5,0.0,11.178749,5.799966,251.38821,78.0,0.0,13.278749,13.377378,191.44485,99.5,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,53.92
2025-02-22 01:00:00,1,22,5,2,1,0,53.92,52.5,5376.0,5798.0,5440.0,5335.0,5760.7,5387.4,3915.0,3828.0,545.4000000000001,0.1424764890282132,3477.0,40.6,0.0116767328156456,2436.0,507.0,0.2081280788177339,1011.0,148.0,0.1463897131552917,10.95375,7.0655723,211.25629,72.5,0.0,10.85375,2.943277,212.77802,69.5,0.0,13.97875,14.146864,184.63405,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,52.12
2025-02-22 02:00:00,2,22,5,2,1,0,52.12,51.98,5127.0,5376.0,5201.0,5084.3,5335.0,5127.7,3915.0,3828.0,546.0,0.1426332288401254,3477.0,0.0,0.0,2436.0,477.7,0.1961001642036124,1011.0,117.2,0.1159248269040554,10.653749,8.3715515,224.01256,57.5,0.0,10.95375,7.0655723,211.25629,72.5,0.0,13.803749,14.99044,195.74127,99.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,45.5
2025-02-22 03:00:00,3,22,5,2,1,0,45.5,40.7,4960.0,5127.0,5092.0,4913.5,5084.3,5048.4,4095.0,3828.0,574.8,0.1501567398119122,3477.0,0.0,0.0,2436.0,481.6,0.1977011494252873,1011.0,81.0,0.0801186943620178,10.17875,8.902485,213.15717,18.0,0.0,10.653749,8.3715515,224.01256,57.5,0.0,13.47875,15.459709,196.262,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,44.72
2025-02-22 04:00:00,4,22,5,2,1,0,44.72,38.71,4879.0,4960.0,5059.0,4843.3,4913.5,4994.6,4095.0,3828.0,596.8,0.1559038662486938,3477.0,19.700000000000003,0.005665803853897,2436.0,490.7,0.2014367816091954,1011.0,76.7,0.0758654797230465,10.22875,10.356051,210.95459,89.5,0.0,10.17875,8.902485,213.15717,18.0,0.0,13.45375,17.10388,185.58014,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,55.54
2025-02-22 05:00:00,5,22,5,2,1,0,55.54,52.5,4894.0,4879.0,5173.0,4830.8,4843.3,5117.7,4095.0,3828.0,568.2,0.1484326018808777,3477.0,377.2,0.1084843255680184,2436.0,571.9,0.2347701149425287,1011.0,171.4,0.1695351137487636,10.10375,9.570531,202.49998,49.0,0.0,10.22875,10.356051,210.95459,89.5,0.0,13.47875,17.723856,177.3469,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,61.03
2025-02-22 06:00:00,6,22,5,2,1,0,61.03,69.96,5032.0,4894.0,5620.0,5018.9,4830.8,5561.9,3150.0,3828.0,525.2,0.1371995820271682,3477.0,984.7,0.283203911417889,2436.0,927.2,0.380623973727422,1011.0,254.4,0.2516320474777448,9.62875,8.128381,222.82507,53.5,0.0,10.10375,9.570531,202.49998,49.0,0.0,13.55375,17.697165,184.56969,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,70.83
2025-02-22 07:00:00,7,22,5,2,1,0,70.83,72.88,5294.0,5032.0,6282.0,5212.2,5018.9,6355.3,3150.0,3828.0,538.5999999999999,0.1407001044932079,3477.0,890.4,0.2560828300258844,2436.0,1424.1,0.5846059113300492,1011.0,255.6,0.2528189910979228,9.82875,7.0776815,217.94061,69.5,0.0,9.62875,8.128381,222.82507,53.5,0.0,13.57875,18.552883,186.73035,100.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,73.33
2025-02-22 08:00:00,8,22,5,2,1,0,73.33,67.52,5732.0,5294.0,7203.0,5583.5,5212.2,7268.4,3150.0,3828.0,566.4,0.147962382445141,3477.0,786.4000000000001,0.2261719873454127,2436.0,1329.6,0.5458128078817733,1011.0,255.8,0.2530168150346191,10.32875,9.069488,219.68167,77.5,13.0,9.82875,7.0776815,217.94061,69.5,0.0,13.67875,19.572899,184.21912,100.0,7.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,72.86
2025-02-22 09:00:00,9,22,5,2,1,0,72.86,45.2,6042.0,5732.0,7546.0,5921.9,5583.5,7611.1,3150.0,3828.0,535.2,0.1398119122257053,3477.0,140.6,0.0404371584699453,2436.0,827.8,0.3398193760262725,1011.0,138.8,0.1372898120672601,10.97875,8.4210615,216.412,40.0,86.5,10.32875,9.069488,219.68167,77.5,13.0,13.97875,19.984577,179.32657,100.0,52.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,64.48
2025-02-22 10:00:00,10,22,5,2,1,0,64.48,13.48,6074.0,6042.0,7591.0,5952.0,5921.9,7619.0,3581.0,3828.0,557.4000000000001,0.1456112852664577,3477.0,99.4,0.0285878631003738,2436.0,789.2,0.3239737274220033,1011.0,125.2,0.123837784371909,12.25375,10.86422,235.51878,48.5,276.0,10.97875,8.4210615,216.412,40.0,86.5,14.47875,21.785477,185.06,100.0,120.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,63.0
2025-02-22 11:00:00,11,22,5,2,1,0,63.0,3.52,6163.0,6074.0,7778.0,5969.6,5952.0,7820.2,3581.0,3828.0,528.4000000000001,0.1380355276907001,3477.0,0.0,0.0,2436.0,1125.9,0.462192118226601,1011.0,98.7,0.0976261127596439,12.75375,10.045585,251.92635,24.0,367.0,12.25375,10.86422,235.51878,48.5,276.0,14.80375,26.42156,184.24124,100.0,167.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,50.24
2025-02-22 12:00:00,12,22,5,2,1,0,50.24,3.52,6140.0,6163.0,7781.0,5989.1,5969.6,7768.0,3581.0,3828.0,554.6,0.1448798328108673,3477.0,34.6,0.0099511072763876,2436.0,1035.4,0.4250410509031199,1011.0,103.0,0.1018793273986152,13.97875,9.637565,273.05502,22.5,547.0,12.75375,10.045585,251.92635,24.0,367.0,15.028749,26.20176,186.1961,100.0,224.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,43.2
2025-02-22 13:00:00,13,22,5,2,1,0,43.2,3.52,5940.0,6140.0,7787.0,5756.7,5989.1,7812.6,3581.0,3828.0,487.8,0.1274294670846395,3477.0,0.0,0.0,2436.0,725.2,0.2977011494252873,1011.0,110.8,0.1095944609297725,14.57875,9.831621,272.7996,20.5,586.0,13.97875,9.637565,273.05502,22.5,547.0,14.85375,29.39317,193.41272,98.0,288.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,39.94
2025-02-22 14:00:00,14,22,5,2,1,0,39.94,3.52,5759.0,5940.0,7984.0,5589.9,5756.7,8030.1,3479.0,3828.0,490.5,0.1281347962382445,3477.0,31.3,0.0090020132297958,2436.0,692.9,0.2844417077175697,1011.0,117.5,0.1162215628090999,14.778749,11.347107,289.36755,18.5,579.0,14.57875,9.831621,272.7996,20.5,586.0,14.62875,25.24407,204.60324,99.5,180.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,39.68
2025-02-22 15:00:00,15,22,5,2,1,0,39.68,5.0,5691.0,5759.0,7891.0,5548.3,5589.9,7896.8,3479.0,3828.0,649.0999999999999,0.1695663531870428,3477.0,0.0,0.0,2436.0,883.5,0.3626847290640394,1011.0,81.3,0.0804154302670623,14.903749,11.045633,302.02106,10.5,525.5,14.778749,11.347107,289.36755,18.5,579.0,13.85375,26.022312,221.19891,100.0,71.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,43.2
2025-02-22 16:00:00,16,22,5,2,1,0,43.2,42.2,5816.0,5691.0,7766.0,5615.9,5548.3,7651.2,3479.0,3828.0,788.0999999999999,0.2058777429467084,3477.0,100.4,0.0288754673569168,2436.0,1183.8,0.4859605911330049,1011.0,249.5,0.2467853610286844,14.653749,10.596311,308.653,3.5,416.0,14.903749,11.045633,302.02106,10.5,525.5,12.80375,15.807386,262.26422,62.5,43.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,72.38
2025-02-22 17:00:00,17,22,5,2,1,0,72.38,52.37,6133.0,5816.0,7589.0,5994.1,5615.9,7570.1,3479.0,3828.0,791.1,0.2066614420062696,3477.0,1607.9,0.4624388840954846,2436.0,1670.7,0.6858374384236453,1011.0,801.5,0.7927794263105836,13.953751,9.622495,312.59375,2.5,272.0,14.653749,10.596311,308.653,3.5,416.0,13.028749,13.647499,254.43121,39.5,129.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,122.94
2025-02-22 18:00:00,18,22,5,2,1,0,122.94,93.83,6738.0,6133.0,7913.0,6595.5,5994.1,7907.9,3645.0,3828.0,783.1,0.2045715778474399,3477.0,2057.8,0.5918320391141789,2436.0,1801.5,0.7395320197044335,1011.0,784.9,0.7763600395647873,12.653749,6.6640267,322.30103,0.0,101.0,13.953751,9.622495,312.59375,2.5,272.0,12.903749,11.963557,254.65604,37.5,74.5,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,130.72
2025-02-22 19:00:00,19,22,5,2,1,0,130.72,84.97,7335.0,6738.0,8371.0,7246.9,6595.5,8316.2,3645.0,3828.0,640.4,0.1672936259143155,3477.0,2212.1,0.6362093758987633,2436.0,1856.5,0.7621100164203612,1011.0,918.9,0.9089020771513352,11.37875,5.250203,331.56232,0.0,3.0,12.653749,6.6640267,322.30103,0.0,101.0,12.22875,9.715265,257.96228,68.5,2.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,121.47
2025-02-22 20:00:00,20,22,5,2,1,0,121.47,70.94,7242.0,7335.0,8129.0,7242.6,7246.9,8128.8,3645.0,3828.0,736.0,0.1922675026123302,3477.0,2038.0,0.5861374748346275,2436.0,1788.7,0.7342775041050903,1011.0,815.9,0.80702274975272,10.82875,4.240216,174.96964,7.0,0.0,11.37875,5.250203,331.56232,0.0,3.0,11.678749,9.136926,256.26096,75.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,110.79
2025-02-22 21:00:00,21,22,5,2,1,0,110.79,69.96,6805.0,7242.0,7688.0,6836.8,7242.6,7711.8,3645.0,3828.0,754.9,0.1972048066875653,3477.0,1978.8,0.5691113028472822,2436.0,1749.4,0.7181444991789819,1011.0,651.5,0.6444114737883284,10.32875,3.2915761,201.13681,2.0,0.0,10.82875,4.240216,174.96964,7.0,0.0,11.32875,9.211241,252.50308,82.5,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,107.11
2025-02-22 22:00:00,22,22,5,2,1,0,107.11,70.17,6356.0,6805.0,7068.0,6376.4,6836.8,7057.6,3645.0,3828.0,562.4,0.1469174503657262,3477.0,1490.7,0.4287316652286454,2436.0,1655.9,0.6797619047619048,1011.0,894.9,0.8851632047477744,9.70375,3.4949536,211.71751,0.5,0.0,10.32875,3.2915761,201.13681,2.0,0.0,11.25375,6.3102856,266.72693,69.5,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,102.2
2025-02-22 23:00:00,23,22,5,2,1,0,102.2,59.05,5836.0,6356.0,6405.0,5862.1,6376.4,6313.2,3465.0,3828.0,535.0,0.1397596656217345,3477.0,985.3,0.2833764739718147,2436.0,1710.4,0.7021346469622332,1011.0,646.5,0.6394658753709199,8.82875,3.908082,223.98183,3.5,0.0,9.70375,3.4949536,211.71751,0.5,0.0,11.178749,5.799966,251.38821,78.0,0.0,0.0,47.195,99.75,99.75,0.0,70.799205,72.37,72.37,90.2
2025-02-23 00:00:00,0,23,6,2,1,0,90.2,53.92,5350.0,5836.0,5798.0,5356.1,5862.1,5760.7,3465.0,3828.0,542.6,0.1417450365726227,3477.0,400.5,0.1151855047454702,2436.0,1725.2,0.7082101806239738,1011.0,397.4,0.3930761622156281,8.42875,5.6490397,228.53679,4.5,0.0,8.82875,3.908082,223.98183,3.5,0.0,10.85375,2.943277,212.77802,69.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,81.0
2025-02-23 01:00:00,1,23,6,2,1,0,81.0,52.12,5019.0,5350.0,5376.0,4982.7,5356.1,5335.0,3465.0,3828.0,528.5,0.1380616509926854,3477.0,137.1,0.0394305435720448,2436.0,1573.9,0.6461001642036125,1011.0,111.9,0.1106824925816023,8.87875,6.922316,213.17642,1.5,0.0,8.42875,5.6490397,228.53679,4.5,0.0,10.95375,7.0655723,211.25629,72.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,80.82
2025-02-23 02:00:00,2,23,6,2,1,0,80.82,45.5,4769.0,5019.0,5127.0,4727.4,4982.7,5084.3,3465.0,3828.0,533.7,0.1394200626959247,3477.0,142.1,0.0408685648547598,2436.0,975.4,0.4004105090311987,1011.0,120.3,0.1189910979228486,8.62875,6.934768,216.83879,1.0,0.0,8.87875,6.922316,213.17642,1.5,0.0,10.653749,8.3715515,224.01256,57.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,77.83
2025-02-23 03:00:00,3,23,6,2,1,0,77.83,44.72,4601.0,4769.0,4960.0,4561.6,4727.4,4913.5,3600.0,3828.0,576.0,0.1504702194357366,3477.0,143.9,0.0413862525165372,2436.0,881.3,0.3617816091954022,1011.0,121.1,0.119782393669634,8.12875,5.540976,53.570477,1.5,0.0,8.62875,6.934768,216.83879,1.0,0.0,10.17875,8.902485,213.15717,18.0,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,75.54
2025-02-23 04:00:00,4,23,6,2,1,0,75.54,55.54,4529.0,4601.0,4879.0,4497.3,4561.6,4843.3,3600.0,3828.0,551.8,0.1441483803552768,3477.0,144.5,0.041558815070463,2436.0,896.8,0.3681444991789819,1011.0,253.3,0.2505440158259149,7.8287497,6.3582287,60.083843,30.0,0.0,8.12875,5.540976,53.570477,1.5,0.0,10.22875,10.356051,210.95459,89.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,76.45
2025-02-23 05:00:00,5,23,6,2,1,0,76.45,61.03,4566.0,4529.0,4894.0,4497.7,4497.3,4830.8,3600.0,3828.0,545.0999999999999,0.142398119122257,3477.0,229.5,0.0660051768766177,2436.0,868.6,0.356568144499179,1011.0,190.3,0.1882294757665677,7.7287498,6.699514,231.31668,69.5,0.0,7.8287497,6.3582287,60.083843,30.0,0.0,10.10375,9.570531,202.49998,49.0,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,79.98
2025-02-23 06:00:00,6,23,6,2,1,0,79.98,70.83,4720.0,4566.0,5032.0,4648.3,4497.7,5018.9,3185.0,3828.0,539.3,0.1408829676071055,3477.0,369.4,0.106241012366983,2436.0,1239.3,0.508743842364532,1011.0,468.6,0.4635014836795252,7.5287495,5.4214215,220.49033,70.5,0.0,7.7287498,6.699514,231.31668,69.5,0.0,9.62875,8.128381,222.82507,53.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,80.1
2025-02-23 07:00:00,7,23,6,2,1,0,80.1,73.33,4809.0,4720.0,5294.0,4701.7,4648.3,5212.2,3185.0,3828.0,526.8,0.1376175548589341,3477.0,438.0,0.1259706643658326,2436.0,1094.0,0.4490968801313629,1011.0,554.2,0.5481701285855589,7.2037497,5.6282287,226.86569,52.5,0.0,7.5287495,5.4214215,220.49033,70.5,0.0,9.82875,7.0776815,217.94061,69.5,0.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,76.74
2025-02-23 08:00:00,8,23,6,2,1,0,76.74,72.86,5058.0,4809.0,5732.0,4876.0,4701.7,5583.5,3185.0,3828.0,520.3,0.135919540229885,3477.0,67.89999999999999,0.0195283290192694,2436.0,874.3,0.3589080459770115,1011.0,90.1,0.0891196834817013,7.62875,6.2308984,55.99738,94.0,20.0,7.2037497,5.6282287,226.86569,52.5,0.0,10.32875,9.069488,219.68167,77.5,13.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,61.58
2025-02-23 09:00:00,9,23,6,2,1,0,61.58,64.48,5283.0,5058.0,6042.0,5229.3,4876.0,5921.9,3185.0,3828.0,602.3,0.1573406478578892,3477.0,0.0,0.0,2436.0,608.8,0.2499178981937602,1011.0,14.7,0.014540059347181,9.80375,7.0256805,84.97536,64.5,112.5,7.62875,6.2308984,55.99738,94.0,20.0,10.97875,8.4210615,216.412,40.0,86.5,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,29.5
2025-02-23 10:00:00,10,23,6,2,1,0,29.5,63.0,5366.0,5283.0,6074.0,5490.7,5229.3,5952.0,3483.0,3828.0,506.9,0.1324190177638453,3477.0,0.0,0.0,2436.0,534.8,0.2195402298850574,1011.0,14.0,0.0138476755687438,11.87875,5.602171,106.23566,32.5,296.5,9.80375,7.0256805,84.97536,64.5,112.5,12.25375,10.86422,235.51878,48.5,276.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,15.0
2025-02-23 11:00:00,11,23,6,2,1,0,15.0,50.24,5519.0,5366.0,6163.0,5534.0,5490.7,5969.6,3483.0,3828.0,557.7,0.1456896551724138,3477.0,0.0,0.0,2436.0,444.9,0.1826354679802955,1011.0,14.0,0.0138476755687438,13.42875,4.803195,126.39789,20.0,489.5,11.87875,5.602171,106.23566,32.5,296.5,12.75375,10.045585,251.92635,24.0,367.0,0.0,0.0,99.75,99.75,0.0,0.0,72.37,72.37,5.93
