date,hour,day_x,weekday_x,month_x,weekend_x,season_x,EP_lag_1,EP_lag_24,ftc_BE,ftc_DE_LU,ftc_DK1,ftc_GB,ftc_NO2,Fossil_Gas_Capacity,Fossil_Gas_Output,Fossil_Gas_Utilization,Fossil_Hard_coal_Capacity,Fossil_Hard_coal_Output,Fossil_Hard_coal_Utilization,Nuclear_Capacity,Nuclear_Output,Nuclear_Utilization,Other_Capacity,Other_Output,Other_Utilization,temperature_2m,wind_speed_10m,wind_direction_10m,cloudcover,shortwave_radiation,temperature_2m_lag1,wind_speed_10m_lag1,wind_direction_10m_lag1,cloudcover_lag1,shortwave_radiation_lag1,temperature_2m_lag24,wind_speed_10m_lag24,wind_direction_10m_lag24,cloudcover_lag24,shortwave_radiation_lag24,Natural_Gas_price_EUR,Natural_Gas_price_EUR_lag_1d,Coal_price_EUR,Coal_price_EUR_lag_1d,Oil_price_EUR,Oil_price_EUR_lag_1d,Carbon_Emission_price_EUR,Carbon_Emission_price_EUR_lag_1d,Electricity_price_MWh
2025-04-12 18:00:00,18.0,12.0,5.0,4.0,1.0,1.0,134.2,147.45,619.0,1081.0,700.0,1050.0,0.0,12230.0,4204.110000000001,0.3437538838920687,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,122.0,0.8472222222222222,20.5045,14.041154,126.13547,0.0,411.0,20.8045,14.87153,128.11833,0.0,549.0,13.804501,7.256032,293.38525,53.0,398.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,117.46
2025-04-12 19:00:00,19.0,12.0,5.0,4.0,1.0,1.0,117.46,125.0,619.0,1081.0,700.0,1050.0,0.0,12230.0,3265.77,0.2670294358135732,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,123.0,0.8541666666666666,19.7545,12.5032,112.873695,0.0,255.0,20.5045,14.041154,126.13547,0.0,411.0,12.9545,6.156947,307.87503,100.0,244.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,89.24
2025-04-12 20:00:00,20.0,12.0,5.0,4.0,1.0,1.0,89.24,112.71,619.0,1081.0,700.0,1050.0,0.0,12230.0,2048.5,0.1674979558462796,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,122.25,0.8489583333333334,18.5045,14.420235,114.32556,0.0,103.0,19.7545,12.5032,112.873695,0.0,255.0,11.7045,4.724786,310.36444,96.0,92.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,82.0
2025-04-12 21:00:00,21.0,12.0,5.0,4.0,1.0,1.0,82.0,100.64,619.0,1081.0,700.0,1050.0,0.0,12230.0,1332.01,0.1089133278822567,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,105.25,0.7309027777777778,17.5045,15.379206,122.57404,0.0,8.0,18.5045,14.420235,114.32556,0.0,103.0,10.3545,3.0652893,319.7637,100.0,7.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,69.9
2025-04-12 22:00:00,22.0,12.0,5.0,4.0,1.0,1.0,69.9,101.93,619.0,1081.0,700.0,1016.0,0.0,12230.0,845.9,0.0691659852820932,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,89.0,0.6180555555555556,16.8545,16.341381,130.53276,1.0,0.0,17.5045,15.379206,122.57404,0.0,8.0,9.5045,1.9134263,318.81415,100.0,0.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,63.99
2025-04-12 23:00:00,23.0,12.0,5.0,4.0,1.0,1.0,63.99,98.43,619.0,1081.0,700.0,1016.0,0.0,12230.0,696.49,0.056949304987735,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,87.75,0.609375,16.2545,16.309628,137.68384,13.0,0.0,16.8545,16.341381,130.53276,1.0,0.0,8.9545,1.659518,12.528798,100.0,0.0,0.0,33.463,102.75,102.75,0.0,57.008228,64.08,64.08,56.0
2025-04-13 00:00:00,0.0,13.0,6.0,4.0,1.0,1.0,56.0,95.38,619.0,1081.0,700.0,1016.0,0.0,12230.0,608.21,0.0497309893704006,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,63.0,0.4375,15.6545,16.34832,159.37004,92.0,0.0,16.2545,16.309628,137.68384,13.0,0.0,8.5045,3.550155,59.53454,98.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,42.36
2025-04-13 01:00:00,1.0,13.0,6.0,4.0,1.0,1.0,42.36,89.09,619.0,1081.0,700.0,1016.0,0.0,12230.0,698.77,0.0571357318070318,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,62.25,0.4322916666666667,14.7045,11.9466305,173.9459,83.0,0.0,15.6545,16.34832,159.37004,92.0,0.0,8.804501,5.3699164,76.42955,99.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,29.5
2025-04-13 02:00:00,2.0,13.0,6.0,4.0,1.0,1.0,29.5,89.13,619.0,1081.0,700.0,1016.0,0.0,12230.0,616.06,0.0503728536385936,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,44.0,0.3055555555555556,13.8545,11.35285,177.27374,100.0,0.0,14.7045,11.9466305,173.9459,83.0,0.0,8.304501,4.514377,94.57384,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,34.9
2025-04-13 03:00:00,3.0,13.0,6.0,4.0,1.0,1.0,34.9,89.11,619.0,1081.0,700.0,1016.0,0.0,12230.0,582.03,0.0475903515944399,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,43.0,0.2986111111111111,13.1045,14.973576,170.31128,100.0,0.0,13.8545,11.35285,177.27374,100.0,0.0,6.9545,4.7657523,100.88548,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,34.9
2025-04-13 04:00:00,4.0,13.0,6.0,4.0,1.0,1.0,34.9,93.51,619.0,1081.0,700.0,1016.0,0.0,12230.0,632.72,0.0517350776778413,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,43.0,0.2986111111111111,12.804501,14.796175,189.80603,100.0,0.0,13.1045,14.973576,170.31128,100.0,0.0,6.9045,5.2416787,105.945465,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,32.25
2025-04-13 05:00:00,5.0,13.0,6.0,4.0,1.0,1.0,32.25,90.13,619.0,1081.0,700.0,1016.0,0.0,12230.0,593.74,0.0485478331970564,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,43.0,0.2986111111111111,12.1545,13.934604,185.93143,100.0,0.0,12.804501,14.796175,189.80603,100.0,0.0,6.7545004,5.3939967,115.70991,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,27.75
2025-04-13 06:00:00,6.0,13.0,6.0,4.0,1.0,1.0,27.75,90.29,619.0,1081.0,700.0,1016.0,0.0,12230.0,549.47,0.0449280457890433,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.5,0.2951388888888889,11.9545,13.556282,190.71307,100.0,0.0,12.1545,13.934604,185.93143,100.0,0.0,6.6045003,5.5567255,114.90474,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,34.5
2025-04-13 07:00:00,7.0,13.0,6.0,4.0,1.0,1.0,34.5,62.04,619.0,1081.0,700.0,1016.0,0.0,12230.0,631.5,0.0516353229762878,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,12.2545,14.654254,207.824,100.0,0.0,11.9545,13.556282,190.71307,100.0,0.0,6.5545,6.5248446,114.44395,0.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,8.43
2025-04-13 08:00:00,8.0,13.0,6.0,4.0,1.0,1.0,8.43,20.19,619.0,1081.0,700.0,1016.0,0.0,12230.0,591.75,0.0483851185609157,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,12.4045,15.629971,218.45374,100.0,12.0,12.2545,14.654254,207.824,100.0,0.0,7.5045004,7.5019197,120.256355,0.0,52.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,0.0
2025-04-13 09:00:00,9.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,619.0,1081.0,699.0,1016.0,0.0,12230.0,619.6,0.0506623058053965,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,12.804501,16.831684,221.53168,22.0,102.0,12.4045,15.629971,218.45374,100.0,12.0,9.3545,7.5942073,95.44024,0.0,189.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-0.02
2025-04-13 10:00:00,10.0,13.0,6.0,4.0,1.0,1.0,-0.02,-18.55,619.0,1081.0,673.0,1016.0,0.0,12230.0,595.35,0.0486794766966475,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,13.554501,15.659999,226.39711,100.0,303.0,12.804501,16.831684,221.53168,22.0,102.0,11.7045,6.87779,96.00892,0.0,347.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-2.0
2025-04-13 11:00:00,11.0,13.0,6.0,4.0,1.0,1.0,-2.0,-51.54,619.0,1081.0,700.0,1016.0,0.0,12230.0,574.79,0.0469983646770237,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,13.8545,16.109749,230.44037,87.0,340.0,13.554501,15.659999,226.39711,100.0,303.0,14.4045,8.049845,100.30479,0.0,495.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-18.84
2025-04-13 12:00:00,12.0,13.0,6.0,4.0,1.0,1.0,-18.84,-63.79,619.0,1081.0,700.0,1016.0,0.0,12230.0,499.48,0.0408405560098119,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,14.8545,15.702356,244.90378,6.0,555.0,13.8545,16.109749,230.44037,87.0,340.0,16.8545,10.472535,118.767555,0.0,614.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-25.38
2025-04-13 13:00:00,13.0,13.0,6.0,4.0,1.0,1.0,-25.38,-31.31,619.0,1081.0,700.0,1016.0,0.0,12230.0,581.96,0.0475846279640229,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.0,0.2916666666666667,15.2045,14.4415655,259.9507,9.0,679.0,14.8545,15.702356,244.90378,6.0,555.0,18.2545,14.224556,128.32016,0.0,695.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-9.93
2025-04-13 14:00:00,14.0,13.0,6.0,4.0,1.0,1.0,-9.93,-0.06,619.0,1081.0,700.0,1016.0,0.0,12230.0,654.3,0.0534995911692559,4012.0,0.0,0.0,485.0,0.0,0.0,144.0,42.25,0.2934027777777778,15.4045,13.441071,262.30405,7.0,716.0,15.2045,14.4415655,259.9507,9.0,679.0,19.3045,14.87153,128.11833,0.0,731.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,-0.01
2025-04-13 15:00:00,15.0,13.0,6.0,4.0,1.0,1.0,-0.01,53.34,619.0,1081.0,700.0,1016.0,0.0,12230.0,870.25,0.0711569910057236,4012.0,140.19,0.0349426719840478,485.0,0.0,0.0,144.0,70.5,0.4895833333333333,15.804501,14.05845,256.67545,4.0,702.0,15.4045,13.441071,262.30405,7.0,716.0,20.7045,14.982228,125.21768,0.0,718.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,16.35
2025-04-13 16:00:00,16.0,13.0,6.0,4.0,1.0,1.0,16.35,98.85,619.0,1081.0,700.0,1016.0,0.0,12230.0,1814.33,0.1483507767784137,4012.0,681.01,0.1697432701894317,485.0,0.0,0.0,144.0,113.5,0.7881944444444444,15.554501,14.584443,257.1644,4.0,635.0,15.804501,14.05845,256.67545,4.0,702.0,20.904501,14.941083,126.17972,0.0,655.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,90.02
2025-04-13 17:00:00,17.0,13.0,6.0,4.0,1.0,1.0,90.02,134.2,619.0,1081.0,700.0,1016.0,0.0,12230.0,3229.29,0.2640466067048242,4012.0,1121.48,0.279531405782652,485.0,0.0,0.0,144.0,127.5,0.8854166666666666,15.3545,12.835653,255.37909,3.0,521.0,15.554501,14.584443,257.1644,4.0,635.0,20.8045,14.87153,128.11833,0.0,549.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,109.57
2025-04-13 18:00:00,18.0,13.0,6.0,4.0,1.0,1.0,109.57,117.46,619.0,1081.0,700.0,1016.0,0.0,12230.0,3379.35,0.2763164349959117,4012.0,1423.79,0.354882851445663,485.0,0.0,0.0,144.0,124.75,0.8663194444444444,14.9045,16.144905,247.72406,19.0,400.0,15.3545,12.835653,255.37909,3.0,521.0,20.5045,14.041154,126.13547,0.0,411.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,112.74
2025-04-13 19:00:00,19.0,13.0,6.0,4.0,1.0,1.0,112.74,89.24,619.0,1081.0,700.0,1016.0,0.0,12230.0,3493.39,0.2856410466067048,4012.0,1793.36,0.4469990029910269,485.0,0.0,0.0,144.0,128.25,0.890625,13.4045,15.060956,245.2727,61.0,239.0,14.9045,16.144905,247.72406,19.0,400.0,19.7545,12.5032,112.873695,0.0,255.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,106.96
2025-04-13 20:00:00,20.0,13.0,6.0,4.0,1.0,1.0,106.96,82.0,619.0,1081.0,700.0,1016.0,0.0,12230.0,3323.44,0.2717448896156991,4012.0,1987.61,0.4954162512462612,485.0,0.0,0.0,144.0,128.25,0.890625,12.554501,13.397612,239.30035,19.0,89.0,13.4045,15.060956,245.2727,61.0,239.0,18.5045,14.420235,114.32556,0.0,103.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,97.65
2025-04-13 21:00:00,21.0,13.0,6.0,4.0,1.0,1.0,97.65,69.9,619.0,1081.0,700.0,1016.0,0.0,12230.0,2785.89,0.2277914963205232,4012.0,1951.35,0.4863783649052841,485.0,0.0,0.0,144.0,129.25,0.8975694444444444,11.7045,12.599998,233.13002,22.0,7.0,12.554501,13.397612,239.30035,19.0,89.0,17.5045,15.379206,122.57404,0.0,8.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,90.0
2025-04-13 22:00:00,22.0,13.0,6.0,4.0,1.0,1.0,90.0,63.99,619.0,1081.0,700.0,1016.0,0.0,12230.0,2566.14,0.2098233851185609,4012.0,2333.89,0.5817273180458624,485.0,0.0,0.0,144.0,129.25,0.8975694444444444,11.3545,11.328566,224.35634,54.0,0.0,11.7045,12.599998,233.13002,22.0,7.0,16.8545,16.341381,130.53276,1.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,81.61
2025-04-13 23:00:00,23.0,13.0,6.0,4.0,1.0,1.0,81.61,56.0,619.0,1081.0,700.0,1016.0,0.0,12230.0,2561.4,0.2094358135731807,4012.0,2285.65,0.5697033898305085,485.0,0.0,0.0,144.0,127.25,0.8836805555555556,10.9545,10.34178,211.47679,100.0,0.0,11.3545,11.328566,224.35634,54.0,0.0,16.2545,16.309628,137.68384,13.0,0.0,0.0,0.0,102.75,102.75,0.0,0.0,64.08,64.08,77.99
2025-04-14 00:00:00,0.0,14.0,0.0,4.0,0.0,1.0,77.99,42.36,619.0,1081.0,700.0,1016.0,0.0,12230.0,2916.24,0.2384497138184791,4012.0,2173.83,0.5418320039880359,485.0,0.0,0.0,144.0,127.75,0.8871527777777778,10.804501,11.032987,208.23735,100.0,0.0,10.9545,10.34178,211.47679,100.0,0.0,15.6545,16.34832,159.37004,92.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,77.51
2025-04-14 01:00:00,1.0,14.0,0.0,4.0,0.0,1.0,77.51,29.5,619.0,1081.0,700.0,1016.0,0.0,12230.0,3040.91,0.2486434995911692,4012.0,2383.0,0.5939680957128615,485.0,0.0,0.0,144.0,126.25,0.8767361111111112,10.6045,11.782784,214.41843,100.0,0.0,10.804501,11.032987,208.23735,100.0,0.0,14.7045,11.9466305,173.9459,83.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,77.55
2025-04-14 02:00:00,2.0,14.0,0.0,4.0,0.0,1.0,77.55,34.9,619.0,1081.0,700.0,1016.0,0.0,12230.0,3363.82,0.2750466067048242,4012.0,2607.99,0.6500473579262213,485.0,0.0,0.0,144.0,124.75,0.8663194444444444,10.4045,12.992459,222.75424,100.0,0.0,10.6045,11.782784,214.41843,100.0,0.0,13.8545,11.35285,177.27374,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,79.25
2025-04-14 03:00:00,3.0,14.0,0.0,4.0,0.0,1.0,79.25,34.9,619.0,1081.0,700.0,1016.0,0.0,12230.0,4575.81,0.3741463614063778,4012.0,2622.04,0.6535493519441675,485.0,0.0,0.0,144.0,124.75,0.8663194444444444,10.054501,11.843124,226.8476,100.0,0.0,10.4045,12.992459,222.75424,100.0,0.0,13.1045,14.973576,170.31128,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,88.68
2025-04-14 04:00:00,4.0,14.0,0.0,4.0,0.0,1.0,88.68,32.25,619.0,1081.0,700.0,1016.0,0.0,12230.0,5612.86,0.4589419460343417,4012.0,2678.9700000000003,0.6677392821535394,485.0,0.0,0.0,144.0,125.5,0.8715277777777778,9.7045,10.075177,228.62158,99.0,0.0,10.054501,11.843124,226.8476,100.0,0.0,12.804501,14.796175,189.80603,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,114.59
2025-04-14 05:00:00,5.0,14.0,0.0,4.0,0.0,1.0,114.59,27.75,619.0,1081.0,700.0,1016.0,0.0,12230.0,5851.95,0.4784914145543745,4012.0,2819.83,0.7028489531405783,485.0,0.0,0.0,144.0,125.5,0.8715277777777778,9.2545,9.299225,227.35333,100.0,0.0,9.7045,10.075177,228.62158,99.0,0.0,12.1545,13.934604,185.93143,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,150.52
2025-04-14 06:00:00,6.0,14.0,0.0,4.0,0.0,1.0,150.52,34.5,619.0,1081.0,700.0,1016.0,0.0,12230.0,5363.43,0.4385470155355683,4012.0,2812.3599999999997,0.7009870388833499,485.0,0.0,0.0,144.0,126.75,0.8802083333333334,9.3545,8.893166,215.9422,79.0,0.0,9.2545,9.299225,227.35333,100.0,0.0,11.9545,13.556282,190.71307,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,143.7
2025-04-14 07:00:00,7.0,14.0,0.0,4.0,0.0,1.0,143.7,8.43,619.0,1081.0,700.0,1016.0,0.0,12230.0,4352.43,0.3558814390842191,4012.0,2601.5,0.6484297108673978,485.0,0.0,0.0,144.0,126.5,0.8784722222222222,8.8545,8.287822,214.3804,94.0,0.0,9.3545,8.893166,215.9422,79.0,0.0,12.2545,14.654254,207.824,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,100.06
2025-04-14 08:00:00,8.0,14.0,0.0,4.0,0.0,1.0,100.06,0.0,619.0,1081.0,700.0,1016.0,0.0,12230.0,1903.0,0.1556009811937857,4012.0,2127.91,0.5303863409770687,485.0,0.0,0.0,144.0,125.0,0.8680555555555556,9.1545,8.913181,223.36346,99.0,55.0,8.8545,8.287822,214.3804,94.0,0.0,12.4045,15.629971,218.45374,100.0,12.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,85.1
2025-04-14 09:00:00,9.0,14.0,0.0,4.0,0.0,1.0,85.1,-0.02,619.0,1081.0,700.0,1016.0,0.0,12230.0,981.11,0.080221586263287,4012.0,1450.0300000000002,0.3614232303090728,485.0,0.0,0.0,144.0,122.0,0.8472222222222222,10.1545,11.592894,233.84172,65.0,182.0,9.1545,8.913181,223.36346,99.0,55.0,12.804501,16.831684,221.53168,22.0,102.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,70.0
2025-04-14 10:00:00,10.0,14.0,0.0,4.0,0.0,1.0,70.0,-2.0,619.0,1081.0,700.0,1016.0,0.0,12230.0,790.73,0.0646549468520032,4012.0,951.38,0.2371335992023928,485.0,0.0,0.0,144.0,101.75,0.7065972222222222,11.5045,9.867218,218.33337,43.0,328.0,10.1545,11.592894,233.84172,65.0,182.0,13.554501,15.659999,226.39711,100.0,303.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,60.84
2025-04-14 11:00:00,11.0,14.0,0.0,4.0,0.0,1.0,60.84,-18.84,619.0,1081.0,700.0,1016.0,0.0,12230.0,780.63,0.0638291087489779,4012.0,747.16,0.1862313060817547,485.0,0.0,0.0,144.0,119.25,0.828125,12.5045,10.094454,201.99118,25.0,450.0,11.5045,9.867218,218.33337,43.0,328.0,13.8545,16.109749,230.44037,87.0,340.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,56.56
2025-04-14 12:00:00,12.0,14.0,0.0,4.0,0.0,1.0,56.56,-25.38,619.0,1081.0,700.0,1016.0,0.0,12230.0,837.74,0.0684987735077677,4012.0,761.29,0.1897532402791625,485.0,0.0,0.0,144.0,121.0,0.8402777777777778,13.554501,10.310403,196.22026,22.0,560.0,12.5045,10.094454,201.99118,25.0,450.0,14.8545,15.702356,244.90378,6.0,555.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,56.52
2025-04-14 13:00:00,13.0,14.0,0.0,4.0,0.0,1.0,56.52,-9.93,619.0,1081.0,700.0,1016.0,0.0,12230.0,832.37,0.0680596892886345,4012.0,1080.4,0.2692921236291127,485.0,0.0,0.0,144.0,118.0,0.8194444444444444,14.5045,10.594036,189.78233,45.0,635.0,13.554501,10.310403,196.22026,22.0,560.0,15.2045,14.4415655,259.9507,9.0,679.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,66.44
2025-04-14 14:00:00,14.0,14.0,0.0,4.0,0.0,1.0,66.44,-0.01,619.0,1081.0,700.0,1016.0,0.0,12230.0,1712.8,0.1400490596892886,4012.0,1734.64,0.4323629112662013,485.0,0.0,0.0,144.0,117.25,0.8142361111111112,15.1545,11.159999,180.0,58.0,605.0,14.5045,10.594036,189.78233,45.0,635.0,15.4045,13.441071,262.30405,7.0,716.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,76.56
2025-04-14 15:00:00,15.0,14.0,0.0,4.0,0.0,1.0,76.56,16.35,619.0,1081.0,350.0,1016.0,0.0,12230.0,3897.16,0.3186557645134914,4012.0,2422.37,0.6037811565304088,485.0,0.0,0.0,144.0,117.5,0.8159722222222222,15.554501,11.901798,176.53185,49.0,588.0,15.1545,11.159999,180.0,58.0,605.0,15.804501,14.05845,256.67545,4.0,702.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,88.88
2025-04-14 16:00:00,16.0,14.0,0.0,4.0,0.0,1.0,88.88,90.02,619.0,1081.0,330.0,1016.0,0.0,12230.0,5256.51,0.4298045789043336,4012.0,2469.26,0.615468594217348,485.0,0.0,0.0,144.0,116.75,0.8107638888888888,15.6045,12.015589,171.38443,79.0,457.0,15.554501,11.901798,176.53185,49.0,588.0,15.554501,14.584443,257.1644,4.0,635.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,108.3
2025-04-14 17:00:00,17.0,14.0,0.0,4.0,0.0,1.0,108.3,109.57,619.0,1081.0,554.0,1016.0,0.0,12230.0,5567.85,0.4552616516762061,4012.0,2498.38,0.6227268195413759,485.0,0.0,0.0,144.0,117.0,0.8125,15.5045,11.132385,157.1663,93.0,301.0,15.6045,12.015589,171.38443,79.0,457.0,15.3545,12.835653,255.37909,3.0,521.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,180.0
2025-04-14 18:00:00,18.0,14.0,0.0,4.0,0.0,1.0,180.0,112.74,619.0,1081.0,700.0,1016.0,0.0,12230.0,5665.91,0.4632796402289452,4012.0,2503.3199999999997,0.6239581256231306,485.0,0.0,0.0,144.0,117.0,0.8125,15.554501,9.178235,138.17992,100.0,227.0,15.5045,11.132385,157.1663,93.0,301.0,14.9045,16.144905,247.72406,19.0,400.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,148.66
2025-04-14 19:00:00,19.0,14.0,0.0,4.0,0.0,1.0,148.66,106.96,619.0,1081.0,700.0,1016.0,0.0,12230.0,5496.9400000000005,0.4494636140637776,4012.0,2502.5,0.623753738783649,485.0,0.0,0.0,144.0,116.25,0.8072916666666666,15.5045,9.187056,124.62422,99.0,238.0,15.554501,9.178235,138.17992,100.0,227.0,13.4045,15.060956,245.2727,61.0,239.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,97.81
2025-04-14 20:00:00,20.0,14.0,0.0,4.0,0.0,1.0,97.81,97.65,619.0,1081.0,700.0,1016.0,0.0,12230.0,4012.69,0.328102207686018,4012.0,2370.96,0.5909670987038883,485.0,0.0,0.0,144.0,116.75,0.8107638888888888,14.2545,8.6867485,84.05324,100.0,94.0,15.5045,9.187056,124.62422,99.0,238.0,12.554501,13.397612,239.30035,19.0,89.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,77.69
2025-04-14 21:00:00,21.0,14.0,0.0,4.0,0.0,1.0,77.69,90.0,619.0,1081.0,700.0,1016.0,0.0,12230.0,2022.46,0.1653687653311529,4012.0,1964.74,0.4897158524426719,485.0,0.0,0.0,144.0,117.0,0.8125,12.5045,9.3962755,69.82927,32.0,9.0,14.2545,8.6867485,84.05324,100.0,94.0,11.7045,12.599998,233.13002,22.0,7.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,76.0
2025-04-14 22:00:00,22.0,14.0,0.0,4.0,0.0,1.0,76.0,81.61,619.0,1081.0,700.0,1016.0,0.0,12230.0,1087.5,0.08892068683565,4012.0,1650.28,0.4113359920239282,485.0,0.0,0.0,144.0,120.25,0.8350694444444444,11.9045,10.24578,71.564964,0.0,0.0,12.5045,9.3962755,69.82927,32.0,9.0,11.3545,11.328566,224.35634,54.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,78.9
2025-04-14 23:00:00,23.0,14.0,0.0,4.0,0.0,1.0,78.9,77.99,619.0,1081.0,700.0,1016.0,0.0,12230.0,818.13,0.0668953393295175,4012.0,1224.3200000000002,0.3051645064805584,485.0,0.0,0.0,144.0,93.5,0.6493055555555556,11.6545,10.272623,78.88701,43.0,0.0,11.9045,10.24578,71.564964,0.0,0.0,10.9545,10.34178,211.47679,100.0,0.0,34.499,0.0,103.8,102.75,57.16576799999999,0.0,65.74,64.08,74.0
2025-04-15 00:00:00,0.0,15.0,1.0,4.0,0.0,1.0,74.0,77.51,619.0,1081.0,700.0,1016.0,0.0,12230.0,752.8299999999999,0.0615560098119378,4012.0,990.88,0.2469790628115653,485.0,0.0,0.0,144.0,126.5,0.8784722222222222,11.7545,12.287555,84.95764,48.0,0.0,11.6545,10.272623,78.88701,43.0,0.0,10.804501,11.032987,208.23735,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,69.9
2025-04-15 01:00:00,1.0,15.0,1.0,4.0,0.0,1.0,69.9,77.55,619.0,1081.0,700.0,1016.0,0.0,12230.0,696.02,0.0569108748977923,4012.0,839.0,0.2091226321036889,485.0,0.0,0.0,144.0,127.0,0.8819444444444444,11.7045,12.7279215,98.13002,99.0,0.0,11.7545,12.287555,84.95764,48.0,0.0,10.6045,11.782784,214.41843,100.0,0.0,34.407,34.499,104.25,103.8,57.323488,57.16576799999999,65.42,65.74,70.0
